split,item_id,item_idx,phase,base_graph_mean,fused_graph_mean,fused_graph_std,fused_density_gt_1e_6,fused_diag_mean,sparse_branch_density_gt_1e_6,sparse_branch_row_sum_error,local_delta_norm,last_warm_loss,config_name,selected_config_name,final_training_seconds,device
validation,107,78,Warm A,-0.10646171122789383,0.48938408493995667,0.19412750005722046,1.0,1.0,0.4691358024691358,1.1920928955078125e-07,0.24678592383861542,0.7102071642875671,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,107,78,Warm B,-0.08740250766277313,0.4951479732990265,0.1916487216949463,1.0,1.0,0.4567901234567901,1.1920928955078125e-07,0.2152157723903656,0.53636234998703,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,107,78,Warm C,-0.08430063724517822,0.4945999085903168,0.1888338327407837,1.0,1.0,0.5061728395061729,1.1920928955078125e-07,0.3464839458465576,0.6273016333580017,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,110,79,Cold,-0.08124350011348724,0.49729108810424805,0.19365161657333374,1.0,1.0,0.4444444444444444,2.384185791015625e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,110,79,Warm A,-0.09530581533908844,0.4937959909439087,0.19676925241947174,1.0,1.0,0.3950617283950617,5.960464477539063e-08,0.23093044757843018,0.48086532950401306,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,110,79,Warm B,-0.08606644719839096,0.4966537058353424,0.19816705584526062,1.0,1.0,0.35802469135802467,1.1920928955078125e-07,0.34730514883995056,0.4569992125034332,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,110,79,Warm C,-0.08478935062885284,0.4972549378871918,0.1991545855998993,1.0,1.0,0.3333333333333333,1.1920928955078125e-07,0.3463490307331085,0.48074397444725037,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,111,80,Cold,-0.06870324164628983,0.5011182427406311,0.19713763892650604,1.0,1.0,0.3333333333333333,1.1920928955078125e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,111,80,Warm A,-0.11142724752426147,0.4910726547241211,0.20299400389194489,1.0,1.0,0.3333333333333333,2.384185791015625e-07,0.26146388053894043,0.6951526999473572,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,111,80,Warm B,-0.10343679040670395,0.493298202753067,0.20519600808620453,1.0,1.0,0.2962962962962963,1.1920928955078125e-07,0.1741684228181839,0.3104632794857025,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,111,80,Warm C,-0.09645918011665344,0.4939506947994232,0.2027074247598648,1.0,1.0,0.35802469135802467,1.1920928955078125e-07,0.262920618057251,0.29415199160575867,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,158,103,Cold,-0.0714568942785263,0.49909383058547974,0.1899382472038269,1.0,1.0,0.48148148148148145,2.384185791015625e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,158,103,Warm A,-0.04075397178530693,0.5074344873428345,0.187217116355896,1.0,1.0,0.4691358024691358,1.1920928955078125e-07,0.2495163232088089,0.3012266159057617,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,158,103,Warm B,-0.033173926174640656,0.5094799399375916,0.18418772518634796,1.0,1.0,0.4691358024691358,2.384185791015625e-07,0.31559741497039795,0.4398106634616852,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,158,103,Warm C,-0.016857827082276344,0.5133405327796936,0.18188756704330444,1.0,1.0,0.48148148148148145,2.384185791015625e-07,0.44804197549819946,0.4434776306152344,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,160,105,Cold,-0.06890430301427841,0.49997684359550476,0.19047465920448303,1.0,1.0,0.48148148148148145,1.1920928955078125e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,160,105,Warm A,-0.04503143951296806,0.5058069229125977,0.18690869212150574,1.0,1.0,0.43209876543209874,2.384185791015625e-07,0.2458333969116211,0.38448166847229004,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,160,105,Warm B,-0.03481289744377136,0.5085200071334839,0.1854877918958664,1.0,1.0,0.41975308641975306,2.384185791015625e-07,0.4275960326194763,0.3078179359436035,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,160,105,Warm C,-0.010381795465946198,0.5144461393356323,0.18250195682048798,1.0,1.0,0.41975308641975306,1.1920928955078125e-07,0.5026792883872986,0.24079373478889465,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,163,108,Cold,-0.0713128075003624,0.4997520446777344,0.1918460726737976,1.0,1.0,0.4444444444444444,2.384185791015625e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,163,108,Warm A,-0.055264879018068314,0.5026984214782715,0.18825355172157288,1.0,1.0,0.49382716049382713,1.1920928955078125e-07,0.2453867495059967,0.6325716376304626,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,163,108,Warm B,-0.06654386967420578,0.5001283884048462,0.1903221756219864,1.0,1.0,0.4691358024691358,1.7881393432617188e-07,0.21627263724803925,0.5409293174743652,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,163,108,Warm C,-0.05693817138671875,0.5032357573509216,0.18970736861228943,1.0,1.0,0.4691358024691358,2.384185791015625e-07,0.22496654093265533,0.5050927996635437,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,173,117,Cold,-0.06421872973442078,0.5010623931884766,0.18989452719688416,1.0,1.0,0.48148148148148145,1.7881393432617188e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,173,117,Warm A,-0.03367915004491806,0.5084993839263916,0.18509407341480255,1.0,1.0,0.4567901234567901,2.384185791015625e-07,0.24925509095191956,0.3256714344024658,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,173,117,Warm B,-0.015847129747271538,0.5124877095222473,0.1822109967470169,1.0,1.0,0.4444444444444444,5.960464477539063e-08,0.43161386251449585,0.27081748843193054,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,173,117,Warm C,-0.0019697612151503563,0.5154107213020325,0.1811033934354782,1.0,1.0,0.41975308641975306,1.1920928955078125e-07,0.5856339335441589,0.2328224629163742,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,186,125,Cold,-0.07744947075843811,0.49849459528923035,0.1927439272403717,1.0,1.0,0.4567901234567901,1.1920928955078125e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,186,125,Warm A,-0.04739273339509964,0.505031168460846,0.18727539479732513,1.0,1.0,0.4444444444444444,1.1920928955078125e-07,0.25582942366600037,0.4661703109741211,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,186,125,Warm B,-0.03573767468333244,0.5074301362037659,0.1849765181541443,1.0,1.0,0.41975308641975306,1.1920928955078125e-07,0.4231199026107788,0.45522090792655945,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,186,125,Warm C,-0.014144002459943295,0.5134903788566589,0.18367736041545868,1.0,1.0,0.38271604938271603,1.1920928955078125e-07,0.5439463257789612,0.23080193996429443,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,193,130,Cold,-0.09826432913541794,0.493910014629364,0.197738915681839,1.0,1.0,0.3950617283950617,2.384185791015625e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,193,130,Warm A,-0.08972262591123581,0.4953239858150482,0.19449371099472046,1.0,1.0,0.4074074074074074,2.384185791015625e-07,0.23793666064739227,0.7460147738456726,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,193,130,Warm B,-0.07675477862358093,0.49726495146751404,0.18994589149951935,1.0,1.0,0.4074074074074074,5.960464477539063e-08,0.41866806149482727,0.6157487034797668,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,193,130,Warm C,-0.05238382890820503,0.502875030040741,0.18624086678028107,1.0,1.0,0.4074074074074074,5.960464477539063e-08,0.5811288952827454,0.46742916107177734,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,194,131,Cold,-0.11437676101922989,0.4901121258735657,0.20041167736053467,1.0,1.0,0.3950617283950617,1.1920928955078125e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,194,131,Warm A,-0.10562726110219955,0.4912155866622925,0.19846788048744202,1.0,1.0,0.3950617283950617,1.1920928955078125e-07,0.2359088808298111,0.5847207903862,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,194,131,Warm B,-0.09718926250934601,0.4925015866756439,0.19613386690616608,1.0,1.0,0.3950617283950617,1.1920928955078125e-07,0.30230408906936646,0.5710523724555969,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,194,131,Warm C,-0.1117226630449295,0.4880252778530121,0.1955380141735077,1.0,1.0,0.4074074074074074,2.384185791015625e-07,0.3830324709415436,0.7653854489326477,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,198,134,Cold,-0.05510783568024635,0.503576934337616,0.18912264704704285,1.0,1.0,0.4691358024691358,1.1920928955078125e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,198,134,Warm A,-0.09593617171049118,0.4935865104198456,0.19503174722194672,1.0,1.0,0.43209876543209874,2.384185791015625e-07,0.2492312639951706,0.9646973609924316,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
