split,phase,rows,positives,threshold,accuracy,precision,recall,f1,roc_auc,predicted_positive_rate,score_mean,score_std,tp,fp,fn,tn
evaluation,Cold,57569,23501,0.27499696612358093,0.5102572565095798,0.45313467414967346,0.9654057274158546,0.6167731412260432,0.7455107612551937,0.869721551529469,0.5650814054465731,0.23248244649820787,22688,27381,813,6687
evaluation,Warm A,57569,23501,0.32423219084739685,0.6862894960829613,0.5789672288177411,0.8487298412833496,0.6883627829928216,0.7992174521543146,0.5984297104344352,0.43759762934110624,0.2815464243805493,19946,14505,3555,19563
evaluation,Warm B,57569,23501,0.33540499210357666,0.7056401882957842,0.602797729197378,0.8177949874473427,0.6940271558572874,0.8040231252640757,0.5538223696781254,0.4182398077728627,0.286868165649865,19219,12664,4282,21404
evaluation,Warm C,57569,23501,0.3371519148349762,0.709027427956018,0.606473594548552,0.8180077443513042,0.6965343575064765,0.8071626372827225,0.5506088346158523,0.4155458265258745,0.2861683060548161,19224,12474,4277,21594
