split_emerg,phase,rows_emerg,positives_emerg,threshold_emerg,accuracy_emerg,precision_emerg,recall_emerg,f1_emerg,roc_auc_emerg,predicted_positive_rate_emerg,score_mean_emerg,score_std_emerg,tp_emerg,fp_emerg,fn_emerg,tn_emerg,config_name,split_emerg_gd_v2,rows_emerg_gd_v2,positives_emerg_gd_v2,threshold_emerg_gd_v2,accuracy_emerg_gd_v2,precision_emerg_gd_v2,recall_emerg_gd_v2,f1_emerg_gd_v2,roc_auc_emerg_gd_v2,predicted_positive_rate_emerg_gd_v2,score_mean_emerg_gd_v2,score_std_emerg_gd_v2,tp_emerg_gd_v2,fp_emerg_gd_v2,fn_emerg_gd_v2,tn_emerg_gd_v2,f1_delta,roc_auc_delta,accuracy_delta,precision_delta,recall_delta
evaluation,Cold,57569,23501,0.2590215802192688,0.502214733623999,0.4492059739133861,0.9701289306838008,0.6140731263887953,0.7455146881526109,0.8816203164897775,0.5650473379475057,0.232369346693942,22799,27955,702,6113,cfg02_G2_D32,evaluation,57569,23501,0.27499696612358093,0.5102572565095798,0.45313467414967346,0.9654057274158546,0.6167731412260432,0.7455107612551937,0.869721551529469,0.5650814054465731,0.23248244649820787,22688,27381,813,6687,0.0027000148372479105,-3.926897417239061e-06,0.008042522885580716,0.00392870023628733,-0.004723203267946174
evaluation,Warm A,57569,23501,0.3699709475040436,0.6759888134238913,0.5685016673260611,0.8560061273988341,0.6832407831949326,0.7953722701749188,0.6146710903437614,0.4741026358659767,0.261272323964743,20117,15269,3384,18799,cfg02_G2_D32,evaluation,57569,23501,0.32423219084739685,0.6862894960829613,0.5789672288177411,0.8487298412833496,0.6883627829928216,0.7992174521543146,0.5984297104344352,0.43759762934110624,0.2815464243805493,19946,14505,3555,19563,0.005121999797888965,0.003845181979395762,0.010300682659070026,0.010465561491679987,-0.007276286115484476
evaluation,Warm B,57569,23501,0.3883651196956634,0.7113550695686914,0.6140263698403233,0.7886898429854049,0.6904837297669827,0.8010675042059394,0.5243446994041933,0.4315471978619883,0.279800100941494,18535,11651,4966,22417,cfg02_G2_D32,evaluation,57569,23501,0.33540499210357666,0.7056401882957842,0.602797729197378,0.8177949874473427,0.6940271558572874,0.8040231252640757,0.5538223696781254,0.4182398077728627,0.286868165649865,19219,12664,4282,21404,0.003543426090304669,0.002955621058136293,-0.005714881272907202,-0.011228640642945376,0.029105144461937793
evaluation,Warm C,57569,23501,0.3672257363796234,0.711719849224409,0.6117711806792062,0.80409344283222,0.6948703805846664,0.8051479677928663,0.536556132640831,0.4206800391725457,0.2835427802203756,18897,11992,4604,22076,cfg02_G2_D32,evaluation,57569,23501,0.3371519148349762,0.709027427956018,0.606473594548552,0.8180077443513042,0.6965343575064765,0.8071626372827225,0.5506088346158523,0.4155458265258745,0.2861683060548161,19224,12474,4277,21594,0.0016639769218100842,0.00201466948985618,-0.0026924212683909765,-0.0052975861306542305,0.013914301519084238
