split_emerg,phase,rows_emerg,positives_emerg,threshold_emerg,accuracy_emerg,precision_emerg,recall_emerg,f1_emerg,roc_auc_emerg,predicted_positive_rate_emerg,score_mean_emerg,score_std_emerg,tp_emerg,fp_emerg,fn_emerg,tn_emerg,config_name,split_emerg_gd,rows_emerg_gd,positives_emerg_gd,threshold_emerg_gd,accuracy_emerg_gd,precision_emerg_gd,recall_emerg_gd,f1_emerg_gd,roc_auc_emerg_gd,predicted_positive_rate_emerg_gd,score_mean_emerg_gd,score_std_emerg_gd,tp_emerg_gd,fp_emerg_gd,fn_emerg_gd,tn_emerg_gd,f1_delta,roc_auc_delta,accuracy_delta,precision_delta,recall_delta
evaluation,Cold,57569,23501,0.262217104434967,0.5033611839705397,0.4497492398215061,0.9692353516871622,0.6144011220952973,0.745595717882237,0.8797443068318018,0.5647440483001016,0.2319974662861939,22778,27868,723,6200,cfg02_G2_D32,evaluation,57569,23501,0.29461801052093506,0.5201931595129323,0.4581037392488969,0.9586826092506702,0.6199609256762334,0.7446883366655256,0.8542965832305581,0.5673413656896383,0.2327509396146735,22530,26651,971,7417,0.005559803580936107,-0.0009073812167114115,0.016831975542392574,0.008354499427390805,-0.010552742436492069
evaluation,Warm A,57569,23501,0.3513179123401642,0.6651322760513471,0.5575168205714909,0.8708991106761415,0.6798312628711884,0.7955336083290633,0.6376869495735552,0.4739228488661883,0.2612419616722884,20467,16244,3034,17824,cfg02_G2_D32,evaluation,57569,23501,0.2963898181915283,0.5212353871006965,0.45863803955918603,0.9580443385387856,0.6203162882962311,0.7447511688977214,0.8527332418489117,0.567198895002363,0.23261908593620062,22515,26576,986,7492,-0.05951497457495736,-0.050782439431341864,-0.14389688895065056,-0.09887878101230485,0.08714522786264411
evaluation,Warm B,57569,23501,0.3774585127830505,0.708297868644583,0.608995190432861,0.7974128760478277,0.6905827943913179,0.8007054708680492,0.5345237888446908,0.4305794280739424,0.279629999655296,18740,12032,4761,22036,cfg02_G2_D32,evaluation,57569,23501,0.2927090525627136,0.5191161910055759,0.45756143091938395,0.9595336368665163,0.6196416794899977,0.7448111502573489,0.8560683701297573,0.5671065748157206,0.23258775153941172,22550,26733,951,7335,-0.07094111490132016,-0.05589432061070032,-0.18918167763900706,-0.15143375951347704,0.16212076081868854
evaluation,Warm C,57569,23501,0.3353776931762695,0.7014365370251351,0.5963552000976831,0.8312837751585039,0.694489868467828,0.8049035034404842,0.5690388924594834,0.4201008391862884,0.28339318529361,19536,13223,3965,20845,cfg02_G2_D32,evaluation,57569,23501,0.29481935501098633,0.520349493651097,0.45819098747356435,0.9587677120122547,0.6200586155179768,0.7448087939939972,0.8542097309315777,0.5671663061500356,0.23261042699552736,22532,26644,969,7424,-0.0744312529498512,-0.06009470944648698,-0.18108704337403814,-0.1381642126241187,0.1274839368537508
