split,variant,item_id,item_idx,phase,base_graph_mean,graph_density_gt_1e_6,graph_row_sum_error,local_delta_norm,last_warm_loss,tuning_seconds,final_training_seconds,device
validation,emerg_exact_topk,1,0,Cold,-0.006761105731129646,0.4444444444444444,1.1920928955078125e-07,0.0,0.0,0.6104450129787438,,cuda
validation,emerg_exact_topk,1,0,Warm A,-0.007447510492056608,0.4444444444444444,1.1920928955078125e-07,0.15455585718154907,0.5156752467155457,0.6104450129787438,,cuda
validation,emerg_exact_topk,1,0,Warm B,-0.008366703055799007,0.4444444444444444,1.1920928955078125e-07,0.2506675124168396,0.41791945695877075,0.6104450129787438,,cuda
validation,emerg_exact_topk,1,0,Warm C,-0.00829191505908966,0.4444444444444444,5.960464477539063e-08,0.23630063235759735,0.533672034740448,0.6104450129787438,,cuda
validation,emerg_exact_topk,5,4,Cold,-0.006834108382463455,0.4444444444444444,1.1920928955078125e-07,0.0,0.0,0.6104450129787438,,cuda
validation,emerg_exact_topk,5,4,Warm A,-0.006189086474478245,0.4444444444444444,1.1920928955078125e-07,0.16305722296237946,0.5580528378486633,0.6104450129787438,,cuda
validation,emerg_exact_topk,5,4,Warm B,-0.006452357396483421,0.4444444444444444,0.0,0.248823881149292,0.6486446261405945,0.6104450129787438,,cuda
validation,emerg_exact_topk,5,4,Warm C,-0.006944548804312944,0.4444444444444444,5.960464477539063e-08,0.36075910925865173,0.5068606734275818,0.6104450129787438,,cuda
validation,emerg_exact_topk,7,6,Cold,-0.0068121375516057014,0.4444444444444444,5.960464477539063e-08,0.0,0.0,0.6104450129787438,,cuda
validation,emerg_exact_topk,7,6,Warm A,-0.007405977230519056,0.4444444444444444,0.0,0.15538765490055084,0.7013532519340515,0.6104450129787438,,cuda
validation,emerg_exact_topk,7,6,Warm B,-0.008667681366205215,0.4444444444444444,0.0,0.2525062561035156,0.7070770263671875,0.6104450129787438,,cuda
validation,emerg_exact_topk,7,6,Warm C,-0.008311520330607891,0.4444444444444444,0.0,0.28416818380355835,0.6388238072395325,0.6104450129787438,,cuda
validation,emerg_exact_topk,11,10,Cold,-0.006788781378418207,0.4444444444444444,0.0,0.0,0.0,0.6104450129787438,,cuda
validation,emerg_exact_topk,11,10,Warm A,-0.00686537055298686,0.4444444444444444,0.0,0.16000603139400482,0.5626308917999268,0.6104450129787438,,cuda
validation,emerg_exact_topk,11,10,Warm B,-0.007075394503772259,0.4444444444444444,1.1920928955078125e-07,0.19592827558517456,0.630817711353302,0.6104450129787438,,cuda
validation,emerg_exact_topk,11,10,Warm C,-0.007092497311532497,0.4444444444444444,0.0,0.2549823224544525,0.5742231607437134,0.6104450129787438,,cuda
validation,emerg_exact_topk,17,16,Cold,-0.006741673219949007,0.4444444444444444,0.0,0.0,0.0,0.6104450129787438,,cuda
validation,emerg_exact_topk,17,16,Warm A,-0.0074729896150529385,0.4444444444444444,1.1920928955078125e-07,0.15077733993530273,0.5369914174079895,0.6104450129787438,,cuda
validation,emerg_exact_topk,17,16,Warm B,-0.007986796088516712,0.4444444444444444,5.960464477539063e-08,0.27984941005706787,0.41195225715637207,0.6104450129787438,,cuda
validation,emerg_exact_topk,17,16,Warm C,-0.008288385346531868,0.4444444444444444,5.960464477539063e-08,0.36511802673339844,0.3480355441570282,0.6104450129787438,,cuda
validation,emerg_exact_topk,41,36,Cold,-0.0067041185684502125,0.4444444444444444,1.1920928955078125e-07,0.0,0.0,0.6104450129787438,,cuda
validation,emerg_exact_topk,41,36,Warm A,-0.005397351458668709,0.4444444444444444,5.960464477539063e-08,0.16642409563064575,0.7446002960205078,0.6104450129787438,,cuda
validation,emerg_exact_topk,41,36,Warm B,-0.0045602330937981606,0.4444444444444444,1.1920928955078125e-07,0.2716647982597351,0.48422423005104065,0.6104450129787438,,cuda
validation,emerg_exact_topk,41,36,Warm C,-0.005687143187969923,0.4444444444444444,1.1920928955078125e-07,0.34909772872924805,0.6872010231018066,0.6104450129787438,,cuda
validation,emerg_exact_topk,104,76,Cold,-0.006828333716839552,0.4444444444444444,1.1920928955078125e-07,0.0,0.0,0.6104450129787438,,cuda
validation,emerg_exact_topk,104,76,Warm A,-0.006933394819498062,0.4444444444444444,0.0,0.1640171855688095,0.6573511958122253,0.6104450129787438,,cuda
validation,emerg_exact_topk,104,76,Warm B,-0.006352503318339586,0.4444444444444444,1.1920928955078125e-07,0.17808127403259277,0.5847737789154053,0.6104450129787438,,cuda
validation,emerg_exact_topk,104,76,Warm C,-0.006992233917117119,0.4444444444444444,1.1920928955078125e-07,0.21862733364105225,0.6075382828712463,0.6104450129787438,,cuda
validation,emerg_exact_topk,107,78,Cold,-0.006834973581135273,0.4444444444444444,1.1920928955078125e-07,0.0,0.0,0.6104450129787438,,cuda
validation,emerg_exact_topk,107,78,Warm A,-0.006859642453491688,0.4444444444444444,1.1920928955078125e-07,0.1557592898607254,0.7461752891540527,0.6104450129787438,,cuda
validation,emerg_exact_topk,107,78,Warm B,-0.006493053399026394,0.4444444444444444,5.960464477539063e-08,0.21034568548202515,0.5490025877952576,0.6104450129787438,,cuda
validation,emerg_exact_topk,107,78,Warm C,-0.006779515650123358,0.4444444444444444,5.960464477539063e-08,0.3281836211681366,0.6018611192703247,0.6104450129787438,,cuda
validation,emerg_exact_topk,110,79,Cold,-0.006737897638231516,0.4444444444444444,1.1920928955078125e-07,0.0,0.0,0.6104450129787438,,cuda
validation,emerg_exact_topk,110,79,Warm A,-0.00660212617367506,0.4444444444444444,5.960464477539063e-08,0.15954117476940155,0.5490352511405945,0.6104450129787438,,cuda
validation,emerg_exact_topk,110,79,Warm B,-0.0057906219735741615,0.4444444444444444,5.960464477539063e-08,0.21554353833198547,0.4840434193611145,0.6104450129787438,,cuda
validation,emerg_exact_topk,110,79,Warm C,-0.005293405149132013,0.4444444444444444,1.1920928955078125e-07,0.31153440475463867,0.5121433138847351,0.6104450129787438,,cuda
validation,emerg_exact_topk,111,80,Cold,-0.006700213998556137,0.4444444444444444,5.960464477539063e-08,0.0,0.0,0.6104450129787438,,cuda
validation,emerg_exact_topk,111,80,Warm A,-0.0069880736991763115,0.4444444444444444,0.0,0.15709365904331207,0.694553792476654,0.6104450129787438,,cuda
validation,emerg_exact_topk,111,80,Warm B,-0.004912198055535555,0.4444444444444444,5.960464477539063e-08,0.22538992762565613,0.365945428609848,0.6104450129787438,,cuda
validation,emerg_exact_topk,111,80,Warm C,-0.004299850668758154,0.4444444444444444,1.1920928955078125e-07,0.33005088567733765,0.30561563372612,0.6104450129787438,,cuda
validation,emerg_exact_topk,158,103,Cold,-0.00687751779332757,0.4444444444444444,1.1920928955078125e-07,0.0,0.0,0.6104450129787438,,cuda
validation,emerg_exact_topk,158,103,Warm A,-0.006617416627705097,0.4444444444444444,1.1920928955078125e-07,0.16423556208610535,0.47141510248184204,0.6104450129787438,,cuda
validation,emerg_exact_topk,158,103,Warm B,-0.00720925023779273,0.4444444444444444,5.960464477539063e-08,0.25895124673843384,0.6022545099258423,0.6104450129787438,,cuda
validation,emerg_exact_topk,158,103,Warm C,-0.006810551974922419,0.4444444444444444,5.960464477539063e-08,0.34690484404563904,0.5041521191596985,0.6104450129787438,,cuda
validation,emerg_exact_topk,160,105,Cold,-0.0068491059355437756,0.4444444444444444,0.0,0.0,0.0,0.6104450129787438,,cuda
validation,emerg_exact_topk,160,105,Warm A,-0.007244823966175318,0.4444444444444444,1.1920928955078125e-07,0.1598302125930786,0.7051529884338379,0.6104450129787438,,cuda
validation,emerg_exact_topk,160,105,Warm B,-0.007568069268018007,0.4444444444444444,1.1920928955078125e-07,0.3031177818775177,0.5148436427116394,0.6104450129787438,,cuda
validation,emerg_exact_topk,160,105,Warm C,-0.007594048045575619,0.4444444444444444,0.0,0.42117199301719666,0.3777461051940918,0.6104450129787438,,cuda
validation,emerg_exact_topk,163,108,Cold,-0.006820882670581341,0.4444444444444444,1.1920928955078125e-07,0.0,0.0,0.6104450129787438,,cuda
validation,emerg_exact_topk,163,108,Warm A,-0.007000415585935116,0.4444444444444444,1.1920928955078125e-07,0.16079166531562805,0.71279376745224,0.6104450129787438,,cuda
validation,emerg_exact_topk,163,108,Warm B,-0.006427756045013666,0.4444444444444444,1.1920928955078125e-07,0.1808946579694748,0.5323044657707214,0.6104450129787438,,cuda
validation,emerg_exact_topk,163,108,Warm C,-0.005995546001940966,0.4444444444444444,1.1920928955078125e-07,0.23729214072227478,0.5151834487915039,0.6104450129787438,,cuda
