split,variant,item_id,item_idx,phase,base_graph_mean,graph_density_gt_1e_6,graph_row_sum_error,local_delta_norm,last_warm_loss,tuning_seconds,final_training_seconds,device
validation,emerg_exact_topk,1,0,Cold,-0.00840968731790781,0.4444444444444444,1.1920928955078125e-07,0.0,0.0,1.1018744389875792,,cuda
validation,emerg_exact_topk,1,0,Warm A,-0.008948440663516521,0.4444444444444444,5.960464477539063e-08,0.16932238638401031,0.4958198666572571,1.1018744389875792,,cuda
validation,emerg_exact_topk,1,0,Warm B,-0.008694780059158802,0.4444444444444444,5.960464477539063e-08,0.2703927755355835,0.3853103816509247,1.1018744389875792,,cuda
validation,emerg_exact_topk,1,0,Warm C,-0.009116368368268013,0.4444444444444444,1.1920928955078125e-07,0.23640277981758118,0.5811178684234619,1.1018744389875792,,cuda
validation,emerg_exact_topk,5,4,Cold,-0.008352693170309067,0.4444444444444444,1.1920928955078125e-07,0.0,0.0,1.1018744389875792,,cuda
validation,emerg_exact_topk,5,4,Warm A,-0.007855270057916641,0.4444444444444444,1.1920928955078125e-07,0.14956757426261902,0.5473572015762329,1.1018744389875792,,cuda
validation,emerg_exact_topk,5,4,Warm B,-0.006571279838681221,0.4444444444444444,5.960464477539063e-08,0.25911083817481995,0.5745008587837219,1.1018744389875792,,cuda
validation,emerg_exact_topk,5,4,Warm C,-0.006644831970334053,0.4444444444444444,1.1920928955078125e-07,0.36615991592407227,0.497946172952652,1.1018744389875792,,cuda
validation,emerg_exact_topk,7,6,Cold,-0.008326706476509571,0.4444444444444444,1.1920928955078125e-07,0.0,0.0,1.1018744389875792,,cuda
validation,emerg_exact_topk,7,6,Warm A,-0.009626849554479122,0.4444444444444444,0.0,0.14894647896289825,0.7078204154968262,1.1018744389875792,,cuda
validation,emerg_exact_topk,7,6,Warm B,-0.009344959631562233,0.4444444444444444,5.960464477539063e-08,0.2012605220079422,0.6727607846260071,1.1018744389875792,,cuda
validation,emerg_exact_topk,7,6,Warm C,-0.00903784018009901,0.4444444444444444,1.1920928955078125e-07,0.24143972992897034,0.6633352637290955,1.1018744389875792,,cuda
validation,emerg_exact_topk,11,10,Cold,-0.008381643332540989,0.4444444444444444,0.0,0.0,0.0,1.1018744389875792,,cuda
validation,emerg_exact_topk,11,10,Warm A,-0.010001633316278458,0.4444444444444444,5.960464477539063e-08,0.16463303565979004,0.5610668659210205,1.1018744389875792,,cuda
validation,emerg_exact_topk,11,10,Warm B,-0.008852929808199406,0.4444444444444444,1.1920928955078125e-07,0.18023410439491272,0.6889296770095825,1.1018744389875792,,cuda
validation,emerg_exact_topk,11,10,Warm C,-0.009919277392327785,0.4444444444444444,5.960464477539063e-08,0.2605893909931183,0.5828335881233215,1.1018744389875792,,cuda
validation,emerg_exact_topk,17,16,Cold,-0.008462515659630299,0.4444444444444444,5.960464477539063e-08,0.0,0.0,1.1018744389875792,,cuda
validation,emerg_exact_topk,17,16,Warm A,-0.009203382767736912,0.4444444444444444,5.960464477539063e-08,0.16399486362934113,0.5754356384277344,1.1018744389875792,,cuda
