split,item_id,item_idx,phase,base_graph_mean,diffused_graph_mean,diffused_graph_std,diffused_density_gt_1e_6,diffused_row_sum_error,local_delta_norm,last_warm_loss,config_name,selected_config_name,final_training_seconds,device
validation,1,0,Cold,0.005302374251186848,0.1111110970377922,0.09507139027118683,0.9259259259259259,2.384185791015625e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,1.869391261949204,cuda
validation,1,0,Warm A,0.005723843816667795,0.1111111119389534,0.10760892182588577,0.9135802469135802,2.384185791015625e-07,0.2345423549413681,0.4770006239414215,cfg02_G3_D32,cfg02_G3_D32,1.869391261949204,cuda
validation,1,0,Warm B,0.004433190915733576,0.1111111119389534,0.12622478604316711,0.8765432098765432,1.7881393432617188e-07,0.3941875398159027,0.33486825227737427,cfg02_G3_D32,cfg02_G3_D32,1.869391261949204,cuda
validation,1,0,Warm C,0.003713490441441536,0.1111111119389534,0.10718519240617752,0.9259259259259259,2.384185791015625e-07,0.3538798391819,0.5486699938774109,cfg02_G3_D32,cfg02_G3_D32,1.869391261949204,cuda
validation,5,4,Cold,0.001426899922080338,0.1111111119389534,0.10631834715604782,0.9012345679012346,2.384185791015625e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,1.869391261949204,cuda
validation,5,4,Warm A,-0.007176256272941828,0.1111111119389534,0.137640118598938,0.7530864197530864,2.384185791015625e-07,0.2376418113708496,0.48183783888816833,cfg02_G3_D32,cfg02_G3_D32,1.869391261949204,cuda
validation,5,4,Warm B,-0.01333437766879797,0.1111110970377922,0.16672250628471375,0.6296296296296297,2.384185791015625e-07,0.3789350688457489,0.5356716513633728,cfg02_G3_D32,cfg02_G3_D32,1.869391261949204,cuda
validation,5,4,Warm C,-0.013477060943841934,0.111111119389534,0.16813930869102478,0.654320987654321,2.384185791015625e-07,0.49711570143699646,0.43204471468925476,cfg02_G3_D32,cfg02_G3_D32,1.869391261949204,cuda
validation,7,6,Cold,0.0018212294671684504,0.1111111119389534,0.10255762189626694,0.9135802469135802,1.1920928955078125e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,1.869391261949204,cuda
validation,7,6,Warm A,0.002412937581539154,0.1111110970377922,0.10156892240047455,0.9135802469135802,2.384185791015625e-07,0.2535794675350189,0.6900866031646729,cfg02_G3_D32,cfg02_G3_D32,1.869391261949204,cuda
validation,7,6,Warm B,0.00366781372576952,0.1111111119389534,0.10696291923522949,0.8518518518518519,2.384185791015625e-07,0.3105657696723938,0.6704446077346802,cfg02_G3_D32,cfg02_G3_D32,1.869391261949204,cuda
validation,7,6,Warm C,-0.001607526559382677,0.1111111119389534,0.13020718097686768,0.7530864197530864,1.1920928955078125e-07,0.4353623688220978,0.6575391888618469,cfg02_G3_D32,cfg02_G3_D32,1.869391261949204,cuda
validation,11,10,Cold,0.00271085393615067,0.1111110970377922,0.10695092380046844,0.8888888888888888,2.384185791015625e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,1.869391261949204,cuda
validation,11,10,Warm A,0.002831075806170702,0.1111111119389534,0.10187101364135742,0.9259259259259259,2.384185791015625e-07,0.24418354034423828,0.5058190226554871,cfg02_G3_D32,cfg02_G3_D32,1.869391261949204,cuda
validation,11,10,Warm B,0.0033750697039067745,0.1111110970377922,0.10840616375207901,0.8765432098765432,2.980232238769531e-07,0.2797757685184479,0.6819267868995667,cfg02_G3_D32,cfg02_G3_D32,1.869391261949204,cuda
validation,11,10,Warm C,0.005151402670890093,0.1111111119389534,0.10427890717983246,0.9382716049382716,1.7881393432617188e-07,0.3196367025375366,0.5375009179115295,cfg02_G3_D32,cfg02_G3_D32,1.869391261949204,cuda
validation,17,16,Cold,0.004956623073667288,0.111111119389534,0.10530807822942734,0.9012345679012346,2.384185791015625e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,1.869391261949204,cuda
validation,17,16,Warm A,0.006305900402367115,0.1111110970377922,0.11205738037824631,0.9012345679012346,1.7881393432617188e-07,0.23781219124794006,0.47901102900505066,cfg02_G3_D32,cfg02_G3_D32,1.869391261949204,cuda
validation,17,16,Warm B,0.00540456548333168,0.1111110970377922,0.12882426381111145,0.8271604938271605,2.384185791015625e-07,0.4025377333164215,0.30175432562828064,cfg02_G3_D32,cfg02_G3_D32,1.869391261949204,cuda
validation,17,16,Warm C,0.004813661798834801,0.1111111119389534,0.1322350949048996,0.8518518518518519,2.384185791015625e-07,0.3993631601333618,0.3190288543701172,cfg02_G3_D32,cfg02_G3_D32,1.869391261949204,cuda
validation,41,36,Cold,-0.0012582559138536453,0.1111110970377922,0.13358838856220245,0.8024691358024691,3.5762786865234375e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,1.869391261949204,cuda
validation,41,36,Warm A,0.004696560557931662,0.1111111119389534,0.1169097051024437,0.8641975308641975,2.384185791015625e-07,0.24664583802223206,0.6480919122695923,cfg02_G3_D32,cfg02_G3_D32,1.869391261949204,cuda
validation,41,36,Warm B,0.006110388319939375,0.1111111119389534,0.1209801658987999,0.8518518518518519,2.384185791015625e-07,0.42474791407585144,0.4099765717983246,cfg02_G3_D32,cfg02_G3_D32,1.869391261949204,cuda
validation,41,36,Warm C,0.007627975661307573,0.1111111119389534,0.11696063727140427,0.8641975308641975,1.7881393432617188e-07,0.4902525842189789,0.6944431662559509,cfg02_G3_D32,cfg02_G3_D32,1.869391261949204,cuda
validation,104,76,Cold,0.000877338694408536,0.111111119389534,0.1029004380106926,0.9012345679012346,1.7881393432617188e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,1.869391261949204,cuda
validation,104,76,Warm A,0.0051711201667785645,0.1111111119389534,0.09396995604038239,0.9135802469135802,2.384185791015625e-07,0.2200642079114914,0.639407753944397,cfg02_G3_D32,cfg02_G3_D32,1.869391261949204,cuda
validation,104,76,Warm B,0.001189935952425003,0.1111111119389534,0.10952860116958618,0.8518518518518519,1.1920928955078125e-07,0.3403988480567932,0.585239589214325,cfg02_G3_D32,cfg02_G3_D32,1.869391261949204,cuda
