split,phase,rows,positives,threshold,accuracy,precision,recall,f1,roc_auc,predicted_positive_rate,score_mean,score_std,tp,fp,fn,tn,config_name
evaluation,Cold,57569,23501,0.30713045597076416,0.503413295349928,0.4495807481118798,0.9650653163695162,0.6134040136312003,0.7342331128060686,0.8762875853323837,0.5571932568141857,0.19839628414562907,22680,27767,821,6301,cfg02_G3_D32
evaluation,Warm A,57569,23501,0.3371610641479492,0.6426722715350275,0.5381470680137486,0.8794093868346028,0.6677005088441968,0.7852699637307058,0.6670951380083031,0.4765972756634617,0.23511604749355,20667,17737,2834,16331,cfg02_G3_D32
evaluation,Warm B,57569,23501,0.3718926012516022,0.7071340478382463,0.6083537281775168,0.793285392110974,0.688619657961807,0.7986654326716276,0.5323177404505898,0.4326996181363757,0.2599287482196561,18643,12002,4858,22066,cfg02_G3_D32
evaluation,Warm C,57569,23501,0.3596176505088806,0.7143775295732078,0.6165994845701447,0.7940938683460278,0.694180445254524,0.8041940976813334,0.5257343361878789,0.4176642910629723,0.26899915452048123,18662,11604,4839,22464,cfg02_G3_D32
