split,phase,rows,positives,threshold,accuracy,precision,recall,f1,roc_auc,predicted_positive_rate,score_mean,score_std,tp,fp,fn,tn,config_name
evaluation,Cold,57569,23501,0.2534204423427582,0.4895516684326634,0.44298033136324,0.9727245649121314,0.6087396479642105,0.7356028018852725,0.8964025777762338,0.5641857617206925,0.2224026196574345,22860,28745,641,5323,cfg02_G2_D32
evaluation,Warm A,57569,23501,0.34863030910491943,0.6617102954715212,0.5543495869107403,0.8736649504276414,0.678306546193363,0.7914701400643872,0.6433670899268704,0.4767340520700335,0.25985015666116984,20532,16506,2969,17562,cfg02_G2_D32
evaluation,Warm B,57569,23501,0.35146787762641907,0.7002900866785944,0.5950461004777409,0.8320922513935577,0.6938826201121283,0.8016115787158303,0.5708454202782748,0.43454113304990016,0.2817411298211998,19555,13308,3946,20760,cfg02_G2_D32
evaluation,Warm C,57569,23501,0.35671260952949524,0.7084020914033594,0.6065781954409804,0.812986681417812,0.6947762686594301,0.8035638381399433,0.5471347426566381,0.4194630442845404,0.2845214099487448,19106,12392,4395,21676,cfg02_G2_D32
