split,item_id,item_idx,phase,graph_sample_count,graph_mean,graph_std_within,graph_between_sample_std,graph_density_gt_0_5,graph_diag_mean,guidance_loss_mean,guidance_loss_last,sampling_seconds
evaluation,1794,1043,Cold,4,0.5546984076499939,0.17551223933696747,0.008573018014431,0.5308641975308642,1.0,0.0,0.0,0.0017476400244049728
evaluation,1794,1043,Warm A,4,0.5585213303565979,0.17532005906105042,0.00906053464859724,0.5493827160493827,1.0,0.6482814649740855,0.648231029510498,0.013379551994148642
evaluation,1794,1043,Warm B,4,0.5583395957946777,0.1756664663553238,0.007665643002837896,0.5617283950617284,1.0,0.7121923168500265,0.712079644203186,0.013521432993002236
evaluation,1794,1043,Warm C,4,0.5590059161186218,0.17533200979232788,0.007712848484516144,0.5617283950617284,1.0,0.6603730320930481,0.6603550910949707,0.013610697991680354
evaluation,1797,1044,Cold,4,0.5599390864372253,0.17567037045955658,0.007455385755747557,0.5617283950617284,1.0,0.0,0.0,0.0017497219960205257
evaluation,1797,1044,Warm A,4,0.5590586066246033,0.17523404955863953,0.007322752382606268,0.5617283950617284,1.0,0.4934737831354141,0.49344146251678467,0.013451693987008184
evaluation,1797,1044,Warm B,4,0.5582663416862488,0.17509861290454865,0.008284649811685085,0.5555555555555556,1.0,0.5511907537778219,0.5511448383331299,0.013337921991478652
evaluation,1797,1044,Warm C,4,0.5563288927078247,0.17602740228176117,0.008272252976894379,0.5679012345679012,1.0,0.567484974861145,0.567470908164978,0.013477151980623603
evaluation,1804,1047,Cold,4,0.5559877753257751,0.17619788646697998,0.009760189801454544,0.5370370370370371,1.0,0.0,0.0,0.001738724997267127
evaluation,1804,1047,Warm A,4,0.5603921413421631,0.17504575848579407,0.013194618746638298,0.5802469135802469,1.0,0.7936594982941946,0.7932149767875671,0.013654386042617261
evaluation,1804,1047,Warm B,4,0.5583204030990601,0.17537935078144073,0.009981405921280384,0.5370370370370371,1.0,0.7184144854545593,0.718146800994873,0.013473670987877995
evaluation,1804,1047,Warm C,4,0.5581530928611755,0.174858957529068,0.009098605252802372,0.5617283950617284,1.0,0.7128586769104004,0.712661862373352,0.013466153992339969
evaluation,1806,1049,Cold,4,0.5556737184524536,0.1762206256389618,0.011004175990819931,0.5370370370370371,1.0,0.0,0.0,0.00174428999889642
evaluation,1806,1049,Warm A,4,0.5551402568817139,0.17651325464248657,0.007970244623720646,0.5432098765432098,1.0,0.5733702083428701,0.573290228843689,0.013387060025706887
evaluation,1806,1049,Warm B,4,0.5570148229598999,0.1755165010690689,0.009097646921873093,0.5617283950617284,1.0,0.6470556159814199,0.6469604969024658,0.013431394996587187
evaluation,1806,1049,Warm C,4,0.5557317137718201,0.17534616589546204,0.01062844693660736,0.5679012345679012,1.0,0.6358629663785299,0.6357215642929077,0.013514011981897056
evaluation,1816,1051,Cold,4,0.5592273473739624,0.1757950335741043,0.007339822128415108,0.5679012345679012,1.0,0.0,0.0,0.001742124033626169
evaluation,1816,1051,Warm A,4,0.5525778532028198,0.17676179111003876,0.008092854171991348,0.5308641975308642,1.0,0.694396565357844,0.6941679120063782,0.013640100019983947
evaluation,1816,1051,Warm B,4,0.553890585899353,0.17628204822540283,0.008350040763616562,0.5493827160493827,1.0,0.6445727646350861,0.6444814205169678,0.013541657011955976
evaluation,1816,1051,Warm C,4,0.5597368478775024,0.17323176562786102,0.008089646697044373,0.5679012345679012,1.0,0.7174502015113831,0.7171633243560791,0.01377802697243169
evaluation,1824,1053,Cold,4,0.554703950881958,0.176163911819458,0.008619748055934906,0.5555555555555556,1.0,0.0,0.0,0.0017486379947513342
evaluation,1824,1053,Warm A,4,0.5581400990486145,0.1756420135498047,0.008890978060662746,0.5432098765432098,1.0,0.5505589644114176,0.5504871606826782,0.01367953501176089
evaluation,1824,1053,Warm B,4,0.5572603940963745,0.1752023696899414,0.008410059846937656,0.5432098765432098,1.0,0.5253304938475291,0.5252783298492432,0.013449135003611445
evaluation,1824,1053,Warm C,4,0.5561838746070862,0.17677076160907745,0.009922345168888569,0.5432098765432098,1.0,0.6219861010710398,0.6219198703765869,0.013581472972873598
evaluation,1827,1054,Cold,4,0.5578189492225647,0.175711989402771,0.010977605357766151,0.5432098765432098,1.0,0.0,0.0,0.00174600601894781
evaluation,1827,1054,Warm A,4,0.5570002198219299,0.17448201775550842,0.009061950258910656,0.5370370370370371,1.0,0.5359259446461996,0.5358799695968628,0.013368120999075472
evaluation,1827,1054,Warm B,4,0.5579168200492859,0.17646855115890503,0.010938369669020176,0.5555555555555556,1.0,0.5934286514918009,0.5933496952056885,0.013532943034078926
evaluation,1827,1054,Warm C,4,0.558657169342041,0.17492534220218658,0.00869644246995449,0.5740740740740741,1.0,0.6101034084955851,0.6100109815597534,0.013611599977593869
evaluation,1836,1059,Cold,4,0.5541871190071106,0.1744087189435959,0.008552354760468006,0.5185185185185185,1.0,0.0,0.0,0.0017477610381320119
evaluation,1836,1059,Warm A,4,0.5570186376571655,0.17492495477199554,0.006733907386660576,0.5370370370370371,1.0,0.5391650795936584,0.5390274524688721,0.013246570015326142
evaluation,1836,1059,Warm B,4,0.5567753314971924,0.17539675533771515,0.007396146189421415,0.5617283950617284,1.0,0.6266699333985647,0.6266558170318604,0.013452106970362365
evaluation,1836,1059,Warm C,4,0.5584231019020081,0.17639519274234772,0.008747255429625511,0.5617283950617284,1.0,0.6545796195665995,0.6545056104660034,0.013582150044385344
evaluation,1837,1060,Cold,4,0.5565683841705322,0.17553895711898804,0.00731657026335597,0.5432098765432098,1.0,0.0,0.0,0.001745755027513951
evaluation,1837,1060,Warm A,4,0.5564394593238831,0.1751028150320053,0.011230384930968285,0.5432098765432098,1.0,0.699669361114502,0.6994239091873169,0.013650639972183853
evaluation,1837,1060,Warm B,4,0.5575580596923828,0.17589294910430908,0.00826468225568533,0.5555555555555556,1.0,0.6564032932122549,0.6561604738235474,0.013609875983092934
evaluation,1837,1060,Warm C,4,0.5550127625465393,0.1751929223537445,0.007004342507570982,0.5432098765432098,1.0,0.6273438036441803,0.6272163987159729,0.013306056032888591
evaluation,1839,1061,Cold,4,0.5535604357719421,0.17613114416599274,0.008688515983521938,0.5370370370370371,1.0,0.0,0.0,0.001731591997668147
evaluation,1839,1061,Warm A,4,0.5564395189285278,0.17476201057434082,0.00842684879899025,0.5493827160493827,1.0,0.8810534675916036,0.8805677890777588,0.013597674027550966
evaluation,1839,1061,Warm B,4,0.5575334429740906,0.17643091082572937,0.00738363666459918,0.5555555555555556,1.0,0.9224821329116821,0.9220955967903137,0.013423955999314785
evaluation,1839,1061,Warm C,4,0.5573601722717285,0.17654117941856384,0.008282818831503391,0.5432098765432098,1.0,0.9209106961886088,0.9205355644226074,0.013565364002715796
evaluation,1840,1062,Cold,4,0.556113064289093,0.17708706855773926,0.008972304873168468,0.5493827160493827,1.0,0.0,0.0,0.001734124030917883
evaluation,1840,1062,Warm A,4,0.5537888407707214,0.17706869542598724,0.010682854801416397,0.5308641975308642,1.0,0.6249989569187164,0.6249806880950928,0.013554162986110896
evaluation,1840,1062,Warm B,4,0.5558198690414429,0.17620424926280975,0.010216031223535538,0.5432098765432098,1.0,0.643585612376531,0.6435384750366211,0.013341542973648757
evaluation,1840,1062,Warm C,4,0.5548412203788757,0.17663832008838654,0.008960362523794174,0.5370370370370371,1.0,0.6619596580664316,0.6617860794067383,0.013591404946055263
evaluation,1841,1063,Cold,4,0.5562412738800049,0.17568661272525787,0.009187373332679272,0.5555555555555556,1.0,0.0,0.0,0.001747978967614472
evaluation,1841,1063,Warm A,4,0.5581189393997192,0.17483052611351013,0.007761145010590553,0.5617283950617284,1.0,0.675217201312383,0.675031840801239,0.013473118015099317
evaluation,1841,1063,Warm B,4,0.5593986511230469,0.17481598258018494,0.007518813945353031,0.5679012345679012,1.0,0.732437252998352,0.7320882081985474,0.013329612032976002
evaluation,1841,1063,Warm C,4,0.5551949143409729,0.17524340748786926,0.009596827439963818,0.5679012345679012,1.0,0.7220094799995422,0.7216630578041077,0.013553134980611503
evaluation,1848,1065,Cold,4,0.5583277344703674,0.17450623214244843,0.008927068673074245,0.5555555555555556,1.0,0.0,0.0,0.0017376989708282053
evaluation,1848,1065,Warm A,4,0.5574958920478821,0.17620180547237396,0.009640708565711975,0.5617283950617284,1.0,0.781652013460795,0.781449019908905,0.013539884006604552
evaluation,1848,1065,Warm B,4,0.5594000816345215,0.17550982534885406,0.010107009671628475,0.5493827160493827,1.0,0.6317658424377441,0.631706714630127,0.013477036962285638
evaluation,1848,1065,Warm C,4,0.5564453601837158,0.1751166731119156,0.008074195124208927,0.5679012345679012,1.0,0.6140300929546356,0.6139569282531738,0.013664351019542664
evaluation,1855,1066,Cold,4,0.5585893988609314,0.1763562560081482,0.00909491442143917,0.5617283950617284,1.0,0.0,0.0,0.001791528018657118
evaluation,1855,1066,Warm A,4,0.5564122796058655,0.1758769303560257,0.007318385411053896,0.5432098765432098,1.0,0.7512258092562357,0.7509234547615051,0.013620021985843778
evaluation,1855,1066,Warm B,4,0.5563996434211731,0.176598459482193,0.009982075542211533,0.5432098765432098,1.0,0.7494960327943166,0.7493523359298706,0.013559048995375633
evaluation,1855,1066,Warm C,4,0.5582575798034668,0.17421497404575348,0.008046925999224186,0.5679012345679012,1.0,0.6589189767837524,0.658647894859314,0.01331082999240607
evaluation,1856,1067,Cold,4,0.5585691332817078,0.17420384287834167,0.009000085294246674,0.5617283950617284,1.0,0.0,0.0,0.0017469360027462244
evaluation,1856,1067,Warm A,4,0.5556047558784485,0.17644058167934418,0.008930078707635403,0.5740740740740741,1.0,0.7915570735931396,0.791434645652771,0.01341059198603034
evaluation,1856,1067,Warm B,4,0.557077944278717,0.17618045210838318,0.010900992900133133,0.5555555555555556,1.0,0.6720778544743856,0.6719996333122253,0.013579380000010133
evaluation,1856,1067,Warm C,4,0.5568031072616577,0.1749437153339386,0.010499370284378529,0.5493827160493827,1.0,0.7058723568916321,0.705707311630249,0.013587603985797614
