split,phase,rows,positives,threshold,accuracy,precision,recall,f1,roc_auc,predicted_positive_rate,score_mean,score_std,tp,fp,fn,tn
evaluation,Cold,57569,23501,0.26262393593788147,0.5062099393770954,0.4509831237064162,0.9642568401344623,0.6145439260193358,0.7401896522585952,0.8728308638329657,0.5562679448749283,0.22767574312451366,22661,27587,840,6481
evaluation,Warm A,57569,23501,0.26217374205589294,0.5062446802966875,0.45101082457815983,0.9644695970384239,0.6146128503057338,0.740385367002312,0.8729698275113342,0.5562133036438304,0.22766617442754286,22666,27590,835,6478
evaluation,Warm B,57569,23501,0.257055401802063,0.5038822977644218,0.4498533259335606,0.9657461384621931,0.613795248333401,0.7403386926290342,0.8763744376313641,0.5561593109498821,0.2275780433998721,22696,27756,805,6312
evaluation,Warm C,57569,23501,0.25975900888442993,0.5050808594903508,0.45043398812243035,0.9649802136079316,0.6141804788213628,0.7402726398163707,0.8745505393527767,0.556151308352795,0.2275361789911996,22678,27669,823,6399
