split_emerg,phase,rows_emerg,positives_emerg,threshold_emerg,accuracy_emerg,precision_emerg,recall_emerg,f1_emerg,roc_auc_emerg,predicted_positive_rate_emerg,score_mean_emerg,score_std_emerg,tp_emerg,fp_emerg,fn_emerg,tn_emerg,config_name,split_emerg_gd,rows_emerg_gd,positives_emerg_gd,threshold_emerg_gd,accuracy_emerg_gd,precision_emerg_gd,recall_emerg_gd,f1_emerg_gd,roc_auc_emerg_gd,predicted_positive_rate_emerg_gd,score_mean_emerg_gd,score_std_emerg_gd,tp_emerg_gd,fp_emerg_gd,fn_emerg_gd,tn_emerg_gd,f1_delta,roc_auc_delta,accuracy_delta,precision_delta,recall_delta
evaluation,Cold,57569,23501,0.2487368881702423,0.5000434261494902,0.4479981093802312,0.967958810263393,0.6125097606289883,0.7407717554725775,0.8820198370650871,0.5550900591569161,0.2268085844511756,22748,28029,753,6039,cfg02_G2_D32,evaluation,57569,23501,0.26262393593788147,0.5062099393770954,0.4509831237064162,0.9642568401344623,0.6145439260193358,0.7401896522585952,0.8728308638329657,0.5562679448749283,0.22767574312451366,22661,27587,840,6481,0.0020341653903475088,-0.0005821032139822213,0.006166513227605197,0.002985014326184976,-0.0037019701289306983
evaluation,Warm A,57569,23501,0.3293562829494476,0.657749830638017,0.5504382470119522,0.8818348155397643,0.6777975830321662,0.7942094788788799,0.6539978113220657,0.4617598814989385,0.2641085143043915,20724,16926,2777,17142,cfg02_G2_D32,evaluation,57569,23501,0.26217374205589294,0.5062446802966875,0.45101082457815983,0.9644695970384239,0.6146128503057338,0.740385367002312,0.8729698275113342,0.5562133036438304,0.22766617442754286,22666,27590,835,6478,-0.06318473272643244,-0.05382411187656799,-0.1515051503413295,-0.09942742243379238,0.08263478149865966
evaluation,Warm B,57569,23501,0.3603373765945434,0.7029303965675971,0.6005025914873566,0.8134547466065274,0.6909426051756542,0.8013470327296458,0.552988587607914,0.422314424803363,0.2820052417711523,19117,12718,4384,21350,cfg02_G2_D32,evaluation,57569,23501,0.257055401802063,0.5038822977644218,0.4498533259335606,0.9657461384621931,0.613795248333401,0.7403386926290342,0.8763744376313641,0.5561593109498821,0.2275780433998721,22696,27756,805,6312,-0.07714735684225316,-0.061008340100611624,-0.1990480988031753,-0.15064926555379604,0.15229139185566576
evaluation,Warm C,57569,23501,0.3837960064411163,0.7155934617589328,0.6207562512705834,0.7795838474958512,0.6911628784306328,0.8021598636491287,0.5126717504212337,0.4118957169439439,0.2841812733930741,18321,11193,5180,22875,cfg02_G2_D32,evaluation,57569,23501,0.25975900888442993,0.5050808594903508,0.45043398812243035,0.9649802136079316,0.6141804788213628,0.7402726398163707,0.8745505393527767,0.556151308352795,0.2275361789911996,22678,27669,823,6399,-0.07698239960927,-0.06188722383275802,-0.21051260226858204,-0.17032226314815307,0.18539636611208044
