split,variant,item_id,item_idx,phase,base_graph_mean,graph_density_gt_1e_6,graph_row_sum_error,local_delta_norm,last_warm_loss,tuning_seconds,final_training_seconds,device
validation,emerg_exact_topk,160,105,Cold,-0.007591368164867163,0.4444444444444444,5.960464477539063e-08,0.0,0.0,0.6323188639944419,,cuda
validation,emerg_exact_topk,160,105,Warm A,-0.008388075046241283,0.4444444444444444,5.960464477539063e-08,0.15420536696910858,0.6742931604385376,0.6323188639944419,,cuda
validation,emerg_exact_topk,160,105,Warm B,-0.007978195324540138,0.4444444444444444,0.0,0.27513954043388367,0.4727199077606201,0.6323188639944419,,cuda
validation,emerg_exact_topk,160,105,Warm C,-0.007301220204681158,0.4444444444444444,5.960464477539063e-08,0.3685142695903778,0.3648836016654968,0.6323188639944419,,cuda
validation,emerg_exact_topk,163,108,Cold,-0.0076634325087070465,0.4444444444444444,5.960464477539063e-08,0.0,0.0,0.6323188639944419,,cuda
validation,emerg_exact_topk,163,108,Warm A,-0.008823810145258904,0.4444444444444444,1.1920928955078125e-07,0.16736534237861633,0.7709932923316956,0.6323188639944419,,cuda
validation,emerg_exact_topk,163,108,Warm B,-0.008145887404680252,0.4444444444444444,1.1920928955078125e-07,0.1452731490135193,0.5615232586860657,0.6323188639944419,,cuda
validation,emerg_exact_topk,163,108,Warm C,-0.007221829146146774,0.4444444444444444,5.960464477539063e-08,0.171907439827919,0.5588033199310303,0.6323188639944419,,cuda
validation,emerg_exact_topk,173,117,Cold,-0.007546132896095514,0.4444444444444444,5.960464477539063e-08,0.0,0.0,0.6323188639944419,,cuda
validation,emerg_exact_topk,173,117,Warm A,-0.006637148559093475,0.4444444444444444,0.0,0.16197030246257782,0.5494772791862488,0.6323188639944419,,cuda
validation,emerg_exact_topk,173,117,Warm B,-0.006679428741335869,0.4444444444444444,1.1920928955078125e-07,0.286335825920105,0.4303227365016937,0.6323188639944419,,cuda
validation,emerg_exact_topk,173,117,Warm C,-0.007503042928874493,0.4444444444444444,1.1920928955078125e-07,0.38679996132850647,0.42366504669189453,0.6323188639944419,,cuda
validation,emerg_exact_topk,186,125,Cold,-0.007735968567430973,0.4444444444444444,1.1920928955078125e-07,0.0,0.0,0.6323188639944419,,cuda
validation,emerg_exact_topk,186,125,Warm A,-0.007113631349056959,0.4444444444444444,1.1920928955078125e-07,0.1610335260629654,0.5827575922012329,0.6323188639944419,,cuda
validation,emerg_exact_topk,186,125,Warm B,-0.007552361115813255,0.4444444444444444,5.960464477539063e-08,0.24912767112255096,0.5220250487327576,0.6323188639944419,,cuda
validation,emerg_exact_topk,186,125,Warm C,-0.007860164158046246,0.4444444444444444,5.960464477539063e-08,0.3733122646808624,0.3695772886276245,0.6323188639944419,,cuda
validation,emerg_exact_topk,193,130,Cold,-0.007733043283224106,0.4444444444444444,5.960464477539063e-08,0.0,0.0,0.6323188639944419,,cuda
validation,emerg_exact_topk,193,130,Warm A,-0.0074270498007535934,0.4444444444444444,5.960464477539063e-08,0.15650469064712524,0.6862891316413879,0.6323188639944419,,cuda
validation,emerg_exact_topk,193,130,Warm B,-0.007269599474966526,0.4444444444444444,5.960464477539063e-08,0.2703464925289154,0.7669610381126404,0.6323188639944419,,cuda
validation,emerg_exact_topk,193,130,Warm C,-0.007384739350527525,0.4444444444444444,5.960464477539063e-08,0.37931519746780396,0.4824577271938324,0.6323188639944419,,cuda
validation,emerg_exact_topk,194,131,Cold,-0.007692716550081968,0.4444444444444444,5.960464477539063e-08,0.0,0.0,0.6323188639944419,,cuda
validation,emerg_exact_topk,194,131,Warm A,-0.008630025200545788,0.4444444444444444,5.960464477539063e-08,0.16104766726493835,0.6524216532707214,0.6323188639944419,,cuda
validation,emerg_exact_topk,194,131,Warm B,-0.006986520253121853,0.4444444444444444,1.1920928955078125e-07,0.1874731332063675,0.5890516042709351,0.6323188639944419,,cuda
validation,emerg_exact_topk,194,131,Warm C,-0.007096149493008852,0.4444444444444444,1.1920928955078125e-07,0.20729541778564453,0.7235644459724426,0.6323188639944419,,cuda
validation,emerg_exact_topk,198,134,Cold,-0.007660208735615015,0.4444444444444444,0.0,0.0,0.0,0.6323188639944419,,cuda
validation,emerg_exact_topk,198,134,Warm A,-0.008574468083679676,0.4444444444444444,5.960464477539063e-08,0.160908505320549,0.6937631964683533,0.6323188639944419,,cuda
validation,emerg_exact_topk,198,134,Warm B,-0.008621957153081894,0.4444444444444444,5.960464477539063e-08,0.16270597279071808,0.670396089553833,0.6323188639944419,,cuda
validation,emerg_exact_topk,198,134,Warm C,-0.007219093851745129,0.4444444444444444,1.1920928955078125e-07,0.20057886838912964,0.5191423296928406,0.6323188639944419,,cuda
validation,emerg_exact_topk,231,154,Cold,-0.00767537159845233,0.4444444444444444,5.960464477539063e-08,0.0,0.0,0.6323188639944419,,cuda
validation,emerg_exact_topk,231,154,Warm A,-0.008647930808365345,0.4444444444444444,1.1920928955078125e-07,0.1687646359205246,0.7765142321586609,0.6323188639944419,,cuda
validation,emerg_exact_topk,231,154,Warm B,-0.009222623892128468,0.4444444444444444,5.960464477539063e-08,0.24459128081798553,0.6222994923591614,0.6323188639944419,,cuda
validation,emerg_exact_topk,231,154,Warm C,-0.009457155130803585,0.4444444444444444,5.960464477539063e-08,0.26640498638153076,0.6463122367858887,0.6323188639944419,,cuda
validation,emerg_exact_topk,236,159,Cold,-0.007662707008421421,0.4444444444444444,0.0,0.0,0.0,0.6323188639944419,,cuda
validation,emerg_exact_topk,236,159,Warm A,-0.006158193573355675,0.4444444444444444,1.1920928955078125e-07,0.16045249998569489,0.5575460195541382,0.6323188639944419,,cuda
validation,emerg_exact_topk,236,159,Warm B,-0.006479677744209766,0.4444444444444444,1.1920928955078125e-07,0.2538524866104126,0.4980781674385071,0.6323188639944419,,cuda
validation,emerg_exact_topk,236,159,Warm C,-0.007566296029835939,0.4444444444444444,5.960464477539063e-08,0.361312597990036,0.6332823634147644,0.6323188639944419,,cuda
validation,emerg_exact_topk,237,160,Cold,-0.007709619589149952,0.4444444444444444,0.0,0.0,0.0,0.6323188639944419,,cuda
validation,emerg_exact_topk,237,160,Warm A,-0.007339549716562033,0.4444444444444444,5.960464477539063e-08,0.15176798403263092,0.5991102457046509,0.6323188639944419,,cuda
validation,emerg_exact_topk,237,160,Warm B,-0.008169421926140785,0.4444444444444444,5.960464477539063e-08,0.2649976909160614,0.47905007004737854,0.6323188639944419,,cuda
validation,emerg_exact_topk,237,160,Warm C,-0.008942609652876854,0.4444444444444444,0.0,0.26310113072395325,0.5548739433288574,0.6323188639944419,,cuda
validation,emerg_exact_topk,246,163,Cold,-0.0077875214628875256,0.4444444444444444,5.960464477539063e-08,0.0,0.0,0.6323188639944419,,cuda
validation,emerg_exact_topk,246,163,Warm A,-0.009283713065087795,0.4444444444444444,0.0,0.16752062737941742,0.6966954469680786,0.6323188639944419,,cuda
validation,emerg_exact_topk,246,163,Warm B,-0.009641561657190323,0.4444444444444444,5.960464477539063e-08,0.27668386697769165,0.3386554718017578,0.6323188639944419,,cuda
validation,emerg_exact_topk,246,163,Warm C,-0.00907494779676199,0.4444444444444444,5.960464477539063e-08,0.29748719930648804,0.4138071537017822,0.6323188639944419,,cuda
validation,emerg_exact_topk,252,167,Cold,-0.00771771464496851,0.4444444444444444,5.960464477539063e-08,0.0,0.0,0.6323188639944419,,cuda
validation,emerg_exact_topk,252,167,Warm A,-0.007234850898385048,0.4444444444444444,1.1920928955078125e-07,0.15292173624038696,0.5879395604133606,0.6323188639944419,,cuda
validation,emerg_exact_topk,252,167,Warm B,-0.008464878425002098,0.4444444444444444,5.960464477539063e-08,0.22649233043193817,0.62647545337677,0.6323188639944419,,cuda
