split,phase,rows,positives,threshold,accuracy,precision,recall,f1,roc_auc,predicted_positive_rate,score_mean,score_std,tp,fp,fn,tn,config_name
evaluation,Cold,57569,23501,0.26963305473327637,0.49750733901926386,0.44667177642827666,0.9671077826475469,0.6110991611099162,0.7357952111156257,0.8838611058034707,0.5628059200226048,0.2230180980896817,22728,28155,773,5913,cfg02_G2_D32
evaluation,Warm A,57569,23501,0.34646597504615784,0.6607549201827372,0.5535825124814465,0.8728564741925875,0.6774886055882158,0.7912865438709857,0.6436623877434036,0.47602989688269054,0.260606905716579,20513,16542,2988,17526,cfg02_G2_D32
evaluation,Warm B,57569,23501,0.3300808072090149,0.6922996751724018,0.5851555372435916,0.8460491042934343,0.6918232428670842,0.801021678537113,0.5902308534106898,0.43428249461043134,0.282099333060945,19883,14096,3618,19972,cfg02_G2_D32
evaluation,Warm C,57569,23501,0.3488164246082306,0.706074449790686,0.6027418649678347,0.8212842006723118,0.6952434126398069,0.8033125004680677,0.5562368635897792,0.42033637862301537,0.28471968162164885,19301,12721,4200,21347,cfg02_G2_D32
