run_name,epoch,loss,examples
gd_v2_reproduced_cfg02_G2_D32,1,0.5934498561546206,262144
gd_v2_reproduced_cfg02_G2_D32,2,0.5441932966932654,262144
gd_v2_reproduced_cfg02_G2_D32,3,0.5321863740682602,262144
gd_v2_reproduced_cfg02_G2_D32,4,0.5208174912258983,262144
