split,phase,rows,positives,threshold,accuracy,precision,recall,f1,roc_auc,predicted_positive_rate,score_mean,score_std,tp,fp,fn,tn
evaluation,Cold,57569,23501,0.29970183968544006,0.5239972902082718,0.4599021703387044,0.9521722479894472,0.620230885430381,0.7366798122055735,0.8451770918376209,0.5477039648983554,0.22147575514346587,22377,26279,1124,7789
evaluation,Warm A,57569,23501,0.3318299949169159,0.6870711667737845,0.5800829148662852,0.845453384962342,0.6880681523037764,0.7982316791237994,0.5949729889350172,0.4397025696435561,0.28013395620273246,19869,14383,3632,19685
evaluation,Warm B,57569,23501,0.3488636016845703,0.706838750021713,0.604242729447312,0.8169014084507042,0.6946610460803647,0.8035215784037268,0.5518942486407615,0.4224776618569657,0.2829570880292194,19198,12574,4303,21494
evaluation,Warm C,57569,23501,0.32143768668174744,0.7031041011655579,0.597469355476473,0.8358367729032807,0.6968320976267338,0.80724605075399,0.5710886067154197,0.41746442545847345,0.28389870370422876,19643,13234,3858,20834
