split,phase,rows,positives,threshold,accuracy,precision,recall,f1,roc_auc,predicted_positive_rate,score_mean,score_std,tp,fp,fn,tn,config_name
evaluation,Cold,57569,23501,0.26221710443496704,0.5033611839705397,0.44974923982150616,0.9692353516871622,0.6144011220952973,0.745595717882237,0.8797443068318018,0.5647440483001016,0.2319974662861939,22778,27868,723,6200,cfg02_G2_D32
evaluation,Warm A,57569,23501,0.3513179123401642,0.6651322760513471,0.5575168205714909,0.8708991106761415,0.6798312628711884,0.7955336083290633,0.6376869495735552,0.4739228488661883,0.26124196167228847,20467,16244,3034,17824,cfg02_G2_D32
evaluation,Warm B,57569,23501,0.37745851278305054,0.708297868644583,0.608995190432861,0.7974128760478277,0.6905827943913179,0.8007054708680492,0.5345237888446908,0.4305794280739424,0.279629999655296,18740,12032,4761,22036,cfg02_G2_D32
evaluation,Warm C,57569,23501,0.33537769317626953,0.7014365370251351,0.5963552000976831,0.8312837751585039,0.694489868467828,0.8049035034404842,0.5690388924594834,0.4201008391862884,0.28339318529361,19536,13223,3965,20845,cfg02_G2_D32
