split,item_id,item_idx,phase,base_graph_mean,fused_graph_mean,fused_graph_std,fused_density_gt_1e_6,fused_diag_mean,sparse_branch_density_gt_1e_6,sparse_branch_row_sum_error,local_delta_norm,last_warm_loss,config_name,selected_config_name,final_training_seconds,device
validation,2599,1583,Cold,-0.06924343854188919,0.49908509850502014,0.1951371431350708,1.0,1.0,0.3950617283950617,2.384185791015625e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2599,1583,Warm A,-0.07415121793746948,0.49681591987609863,0.19341282546520233,1.0,1.0,0.4074074074074074,1.1920928955078125e-07,0.24074813723564148,0.724909782409668,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2599,1583,Warm B,-0.04560733586549759,0.5048651099205017,0.1921466737985611,1.0,1.0,0.3950617283950617,2.980232238769531e-07,0.21197031438350677,0.57009357213974,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2599,1583,Warm C,-0.026300271973013878,0.5099537968635559,0.19165946543216705,1.0,1.0,0.37037037037037035,2.384185791015625e-07,0.3317270576953888,0.5510165095329285,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2616,1593,Cold,-0.04356674477458,0.5045861005783081,0.18829308450222015,1.0,1.0,0.4567901234567901,1.1920928955078125e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2616,1593,Warm A,-0.05279364436864853,0.5017887353897095,0.18976783752441406,1.0,1.0,0.4444444444444444,1.1920928955078125e-07,0.24222534894943237,0.5237366557121277,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2616,1593,Warm B,-0.0661471039056778,0.4988033175468445,0.1933508962392807,1.0,1.0,0.43209876543209874,2.384185791015625e-07,0.46475428342819214,0.24616746604442596,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2616,1593,Warm C,-0.07691101729869843,0.4956904351711273,0.19443510472774506,1.0,1.0,0.3950617283950617,1.1920928955078125e-07,0.4988201856613159,0.579305112361908,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2641,1605,Cold,-0.034094296395778656,0.5070716738700867,0.18479624390602112,1.0,1.0,0.5061728395061729,1.1920928955078125e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2641,1605,Warm A,-0.04106428101658821,0.5052006840705872,0.18537896871566772,1.0,1.0,0.5061728395061729,2.980232238769531e-07,0.20127661526203156,0.3944380283355713,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2641,1605,Warm B,-0.05244826525449753,0.5018102526664734,0.18608468770980835,1.0,1.0,0.49382716049382713,1.1920928955078125e-07,0.321266770362854,0.5669733285903931,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2641,1605,Warm C,-0.07325331121683121,0.49554046988487244,0.18723730742931366,1.0,1.0,0.4567901234567901,1.1920928955078125e-07,0.5288623571395874,0.7056790590286255,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2668,1621,Cold,-0.0392024852335453,0.5056314468383789,0.18710771203041077,1.0,1.0,0.43209876543209874,1.1920928955078125e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2668,1621,Warm A,-0.05555608123540878,0.5011129975318909,0.18877674639225006,1.0,1.0,0.43209876543209874,1.1920928955078125e-07,0.24945610761642456,0.5336422920227051,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2668,1621,Warm B,-0.051591843366622925,0.5031429529190063,0.19034531712532043,1.0,1.0,0.4567901234567901,1.1920928955078125e-07,0.351228266954422,0.406907856464386,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2668,1621,Warm C,-0.058724191039800644,0.5016358494758606,0.1932319551706314,1.0,1.0,0.41975308641975306,1.1920928955078125e-07,0.563403844833374,0.16908662021160126,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2671,1624,Cold,-0.06457355618476868,0.5001407861709595,0.19323666393756866,1.0,1.0,0.4074074074074074,2.384185791015625e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2671,1624,Warm A,-0.06722379475831985,0.49854812026023865,0.19252271950244904,1.0,1.0,0.43209876543209874,5.960464477539063e-08,0.22460801899433136,0.602530300617218,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2671,1624,Warm B,-0.07027695327997208,0.49647846817970276,0.19190897047519684,1.0,1.0,0.41975308641975306,2.384185791015625e-07,0.40094834566116333,0.6381969451904297,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2671,1624,Warm C,-0.07781660556793213,0.49370771646499634,0.19275739789009094,1.0,1.0,0.4074074074074074,1.1920928955078125e-07,0.4638501703739166,0.6493088603019714,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2677,1627,Cold,-0.053194835782051086,0.5017619132995605,0.1889358013868332,1.0,1.0,0.4691358024691358,1.1920928955078125e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2677,1627,Warm A,-0.03924980014562607,0.5061875581741333,0.18828517198562622,1.0,1.0,0.43209876543209874,1.1920928955078125e-07,0.23158715665340424,0.45519447326660156,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2677,1627,Warm B,-0.05404078960418701,0.5012872815132141,0.18791243433952332,1.0,1.0,0.4567901234567901,1.7881393432617188e-07,0.22497256100177765,0.6853970885276794,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2677,1627,Warm C,-0.057420764118433,0.5011346936225891,0.18948282301425934,1.0,1.0,0.43209876543209874,1.1920928955078125e-07,0.36205601692199707,0.530488908290863,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2706,1642,Cold,-0.06805507838726044,0.49933651089668274,0.19434311985969543,1.0,1.0,0.4074074074074074,1.1920928955078125e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2706,1642,Warm A,-0.050601836293935776,0.504218578338623,0.1947125345468521,1.0,1.0,0.345679012345679,2.384185791015625e-07,0.24777640402317047,0.5072042346000671,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2706,1642,Warm B,-0.05101685971021652,0.5038899183273315,0.1959434300661087,1.0,1.0,0.345679012345679,5.960464477539063e-08,0.28235724568367004,0.6836530566215515,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2706,1642,Warm C,-0.043240636587142944,0.50577712059021,0.19766560196876526,1.0,1.0,0.32098765432098764,5.960464477539063e-08,0.37153205275535583,0.5525097250938416,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2723,1656,Cold,-0.06098422408103943,0.5009528398513794,0.19575777649879456,1.0,1.0,0.38271604938271603,2.384185791015625e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2723,1656,Warm A,-0.07985910028219223,0.4952247440814972,0.19571714103221893,1.0,1.0,0.41975308641975306,2.384185791015625e-07,0.22169332206249237,0.6817540526390076,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2723,1656,Warm B,-0.09315400570631027,0.4912940263748169,0.19745270907878876,1.0,1.0,0.41975308641975306,1.1920928955078125e-07,0.4295242726802826,0.656277596950531,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2723,1656,Warm C,-0.11004447937011719,0.48641765117645264,0.19788527488708496,1.0,1.0,0.43209876543209874,1.1920928955078125e-07,0.612872302532196,0.6855716705322266,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2739,1669,Cold,-0.040737710893154144,0.5062608122825623,0.1918567270040512,1.0,1.0,0.37037037037037035,2.384185791015625e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2739,1669,Warm A,-0.029492564499378204,0.5091844201087952,0.1914656162261963,1.0,1.0,0.3333333333333333,1.1920928955078125e-07,0.2317437380552292,0.5161471366882324,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2739,1669,Warm B,-0.04830782115459442,0.5043856501579285,0.190994992852211,1.0,1.0,0.38271604938271603,1.7881393432617188e-07,0.20055676996707916,0.7174181938171387,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2739,1669,Warm C,-0.040399566292762756,0.5052273869514465,0.18841499090194702,1.0,1.0,0.4074074074074074,2.384185791015625e-07,0.29625123739242554,0.6293551325798035,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2759,1679,Cold,-0.06924343854188919,0.49908509850502014,0.1951371431350708,1.0,1.0,0.3950617283950617,2.384185791015625e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2759,1679,Warm A,-0.05460518226027489,0.5030964612960815,0.1957365721464157,1.0,1.0,0.3333333333333333,1.1920928955078125e-07,0.2452758103609085,0.5322625637054443,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
