split_emerg,phase,rows_emerg,positives_emerg,threshold_emerg,accuracy_emerg,precision_emerg,recall_emerg,f1_emerg,roc_auc_emerg,predicted_positive_rate_emerg,score_mean_emerg,score_std_emerg,tp_emerg,fp_emerg,fn_emerg,tn_emerg,config_name,split_emerg_gd,rows_emerg_gd,positives_emerg_gd,threshold_emerg_gd,accuracy_emerg_gd,precision_emerg_gd,recall_emerg_gd,f1_emerg_gd,roc_auc_emerg_gd,predicted_positive_rate_emerg_gd,score_mean_emerg_gd,score_std_emerg_gd,tp_emerg_gd,fp_emerg_gd,fn_emerg_gd,tn_emerg_gd,f1_delta,roc_auc_delta,accuracy_delta,precision_delta,recall_delta
evaluation,Cold,57569,23501,0.2874848842620849,0.5173270336465806,0.4565261492270864,0.9575762733500702,0.6182842228175012,0.7367053189280947,0.8562594451875141,0.5481659154632693,0.2213880535761025,22504,26790,997,7278,cfg02_G2_D32,evaluation,57569,23501,0.28712740540504456,0.5169969949104553,0.4563219090521702,0.9568954512573933,0.6179549888708746,0.7355386082287176,0.8560336292101652,0.5497845510053951,0.2217954120026667,22488,26793,1013,7275,-0.00032923394662653926,-0.001166710699377016,-0.00033003873612535983,-0.00020424017491621482,-0.000680822092676947
evaluation,Warm A,57569,23501,0.3572084903717041,0.6721325713491636,0.5645044341569524,0.8613250499978724,0.682019575801479,0.794129054920643,0.6228699473675068,0.4668564318783327,0.2599158553536896,20242,15616,3259,18452,cfg02_G2_D32,evaluation,57569,23501,0.2855798006057739,0.5161111014608557,0.45589307411907654,0.9579166843964086,0.6177741798273899,0.735641191554171,0.8577533047299762,0.5496775364419239,0.22164769138011847,22512,26868,989,7200,-0.06424539597408907,-0.05848786336647205,-0.1560214698883079,-0.10861136003787586,0.09659163439853624
evaluation,Warm B,57569,23501,0.3555227518081665,0.7013149438065626,0.5978402532116924,0.8197949023445811,0.6914422093419708,0.8008623562902304,0.5597804373881776,0.4310028809546389,0.2813001953756139,19266,12960,4235,21108,cfg02_G2_D32,evaluation,57569,23501,0.285237580537796,0.5157984331845263,0.4557108140947752,0.9575337219692779,0.6175272018770324,0.7356665371539927,0.8577533047299762,0.5496759984825267,0.22167493192539284,22503,26877,998,7191,-0.0739150074649384,-0.06519581913623773,-0.18551651062203622,-0.14212943911691722,0.1377388196246968
evaluation,Warm C,57569,23501,0.3572515547275543,0.7074988274939638,0.6055048777397695,0.8134547466065274,0.6942421876418572,0.803484892388797,0.5484201566815473,0.4205325303482752,0.2852140726078467,19117,12455,4384,21613,cfg02_G2_D32,evaluation,57569,23501,0.28939077258110046,0.5183866316941409,0.457028945708997,0.9560444236415472,0.6184250364702321,0.7356775653158074,0.8539491740346367,0.5497010418136624,0.22173331724620837,22468,26693,1033,7375,-0.07581715117162513,-0.06780732707298953,-0.18911219579982286,-0.14847593203077247,0.1425896770350198
