split,phase,rows,positives,threshold,accuracy,precision,recall,f1,roc_auc,predicted_positive_rate,score_mean,score_std,tp,fp,fn,tn
evaluation,Cold,57569,23501,0.28712740540504456,0.5169969949104553,0.4563219090521702,0.9568954512573933,0.6179549888708746,0.7355386082287176,0.8560336292101652,0.5497845510053951,0.2217954120026667,22488,26793,1013,7275
evaluation,Warm A,57569,23501,0.2855798006057739,0.5161111014608557,0.45589307411907654,0.9579166843964086,0.6177741798273899,0.735641191554171,0.8577533047299762,0.5496775364419239,0.22164769138011847,22512,26868,989,7200
evaluation,Warm B,57569,23501,0.285237580537796,0.5157984331845263,0.4557108140947752,0.9575337219692779,0.6175272018770324,0.7356665371539927,0.8577533047299762,0.5496759984825267,0.22167493192539284,22503,26877,998,7191
evaluation,Warm C,57569,23501,0.28939077258110046,0.5183866316941409,0.457028945708997,0.9560444236415472,0.6184250364702321,0.7356775653158074,0.8539491740346367,0.5497010418136624,0.22173331724620837,22468,26693,1033,7375
