split,item_id,item_idx,phase,graph_sample_count,graph_mean,graph_std_within,graph_between_sample_std,graph_density_gt_0_5,graph_diag_mean,guidance_loss_mean,guidance_loss_last,sampling_seconds
validation,231,154,Warm C,4,0.5550837516784668,0.17609857022762299,0.009953034110367298,0.5370370370370371,1.0,0.721213181813558,0.7211252450942993,0.014986585010774434
validation,236,159,Cold,4,0.5571004748344421,0.17577910423278809,0.0105819096788764,0.5246913580246914,1.0,0.0,0.0,0.0017647210042923689
validation,236,159,Warm A,4,0.5575389266014099,0.1766631156206131,0.006734861060976982,0.5925925925925926,1.0,0.5919815003871918,0.5919208526611328,0.0149089889600873
validation,236,159,Warm B,4,0.5605570673942566,0.1767394095659256,0.01002922747284174,0.5740740740740741,1.0,0.5388179322083791,0.5386914014816284,0.014983331027906388
validation,236,159,Warm C,4,0.556978702545166,0.1755831390619278,0.007882296107709408,0.5370370370370371,1.0,0.5652190446853638,0.5651336908340454,0.014964642003178596
validation,237,160,Cold,4,0.5538214445114136,0.17743456363677979,0.010546255856752396,0.5123456790123457,1.0,0.0,0.0,0.0017785989912226796
validation,237,160,Warm A,4,0.5563592910766602,0.176930233836174,0.007534269709140062,0.5432098765432098,1.0,0.5893157720565796,0.5892979502677917,0.01492855604737997
validation,237,160,Warm B,4,0.5563104748725891,0.17726464569568634,0.007708348799496889,0.5308641975308642,1.0,0.5726873079935709,0.5726121664047241,0.014953162986785173
validation,237,160,Warm C,4,0.5585408806800842,0.1749507635831833,0.007358686998486519,0.5308641975308642,1.0,0.5600978136062622,0.5600547790527344,0.015029243018943816
validation,246,163,Cold,4,0.5566059350967407,0.1769622266292572,0.0067951856181025505,0.5308641975308642,1.0,0.0,0.0,0.0017830749857239425
validation,246,163,Warm A,4,0.5563122034072876,0.17640255391597748,0.009474187158048153,0.5061728395061729,1.0,0.7421316007773081,0.7418292760848999,0.014975678001064807
validation,246,163,Warm B,4,0.5581895709037781,0.17429600656032562,0.007821090519428253,0.5555555555555556,1.0,0.5382953385512034,0.5381067395210266,0.014901585003826767
validation,246,163,Warm C,4,0.5542098879814148,0.1780492663383484,0.008178400807082653,0.5432098765432098,1.0,0.5073773662249247,0.5071946382522583,0.01499167300062254
validation,252,167,Cold,4,0.5576831698417664,0.17576321959495544,0.007606689352542162,0.5370370370370371,1.0,0.0,0.0,0.0017614670214243233
validation,252,167,Warm A,4,0.5576092004776001,0.17694514989852905,0.007592372130602598,0.5617283950617284,1.0,0.5916231671969095,0.591545820236206,0.014909234014339745
validation,252,167,Warm B,4,0.5538423657417297,0.17778337001800537,0.010242670774459839,0.5061728395061729,1.0,0.6353994409243265,0.6352375745773315,0.015001854975707829
validation,252,167,Warm C,4,0.5574734807014465,0.1746068149805069,0.00827364344149828,0.5432098765432098,1.0,0.6259371340274811,0.6258268356323242,0.015034181997179985
validation,276,185,Cold,4,0.5563775300979614,0.1758178323507309,0.006807838100939989,0.5555555555555556,1.0,0.0,0.0,0.0017839489737525582
validation,276,185,Warm A,4,0.555872917175293,0.17789863049983978,0.009260249324142933,0.5,1.0,0.46896852056185406,0.46887674927711487,0.014908562996424735
validation,276,185,Warm B,4,0.5578638315200806,0.17648521065711975,0.010851806029677391,0.5555555555555556,1.0,0.46901533007621765,0.46896007657051086,0.014962040004320443
validation,276,185,Warm C,4,0.5560178756713867,0.17655669152736664,0.009783214889466763,0.5555555555555556,1.0,0.4912749727567037,0.491229772567749,0.01504550501704216
validation,281,188,Cold,4,0.5539765357971191,0.17727871239185333,0.008890034630894661,0.5370370370370371,1.0,0.0,0.0,0.001771151029970497
validation,281,188,Warm A,4,0.5578548908233643,0.17578059434890747,0.008686751127243042,0.5370370370370371,1.0,0.5746468702952067,0.5745804309844971,0.01493338099680841
validation,281,188,Warm B,4,0.557436466217041,0.17561417818069458,0.007493910845369101,0.5432098765432098,1.0,0.6276159087816874,0.6275715827941895,0.014966266986448318
validation,281,188,Warm C,4,0.5552205443382263,0.17677846550941467,0.008716321550309658,0.5185185185185185,1.0,0.6431103845437368,0.6430799961090088,0.014988948008976877
validation,300,197,Cold,4,0.5561972856521606,0.17660611867904663,0.008029216900467873,0.5185185185185185,1.0,0.0,0.0,0.0017735669971443713
validation,300,197,Warm A,4,0.5523079037666321,0.176992267370224,0.008601789362728596,0.5123456790123457,1.0,0.568825234969457,0.5687688589096069,0.014989835966844112
validation,300,197,Warm B,4,0.5570735931396484,0.17761023342609406,0.0077245207503438,0.5493827160493827,1.0,0.583463211854299,0.5833997130393982,0.014926391013432294
validation,300,197,Warm C,4,0.5584925413131714,0.1768118441104889,0.008348697796463966,0.5432098765432098,1.0,0.5721376538276672,0.5720680356025696,0.014876457978971303
validation,306,201,Cold,4,0.5561894774436951,0.17900405824184418,0.00837863888591528,0.5246913580246914,1.0,0.0,0.0,0.0017697059665806592
validation,306,201,Warm A,4,0.557062566280365,0.17578530311584473,0.007844525389373302,0.5432098765432098,1.0,0.4239315688610077,0.4237270653247833,0.014972872973885387
validation,306,201,Warm B,4,0.5564984083175659,0.1765275001525879,0.008793700486421585,0.5246913580246914,1.0,0.42480098207791644,0.42460012435913086,0.015021289000287652
validation,306,201,Warm C,4,0.5553308129310608,0.17751874029636383,0.0072294664569199085,0.5308641975308642,1.0,0.46533602476119995,0.4651753008365631,0.015030955022666603
validation,322,212,Cold,4,0.5571256875991821,0.17595741152763367,0.007463838439434767,0.5308641975308642,1.0,0.0,0.0,0.0017681400058791041
validation,322,212,Warm A,4,0.556262195110321,0.17491666972637177,0.008274275809526443,0.5493827160493827,1.0,0.7057133118311564,0.7055256962776184,0.01497801102232188
validation,322,212,Warm B,4,0.5567079782485962,0.17582429945468903,0.009054802358150482,0.5308641975308642,1.0,0.6784834464391073,0.6783953905105591,0.014928494987543672
validation,322,212,Warm C,4,0.5570735931396484,0.17844785749912262,0.007644451688975096,0.5370370370370371,1.0,0.6442377070585886,0.6441826224327087,0.014824700949247926
validation,349,230,Cold,4,0.55497145652771,0.17698124051094055,0.009868994355201721,0.5061728395061729,1.0,0.0,0.0,0.001789058034773916
validation,349,230,Warm A,4,0.5566537380218506,0.1768522411584854,0.007718895561993122,0.5,1.0,0.5110457142194113,0.5109579563140869,0.015068693028297275
validation,349,230,Warm B,4,0.5575828552246094,0.17607039213180542,0.008857667446136475,0.5308641975308642,1.0,0.5551541348298391,0.5550789833068848,0.014981072978116572
validation,349,230,Warm C,4,0.5577450394630432,0.17687641084194183,0.00874255783855915,0.5246913580246914,1.0,0.5590705672899882,0.5590049028396606,0.014685856993310153
validation,350,231,Cold,4,0.555770754814148,0.1791960746049881,0.008747299201786518,0.5246913580246914,1.0,0.0,0.0,0.001789282017853111
validation,350,231,Warm A,4,0.5543947219848633,0.1779479831457138,0.008671542629599571,0.5061728395061729,1.0,0.6238180696964264,0.6237872838973999,0.01421198999742046
validation,350,231,Warm B,4,0.5546245574951172,0.17772381007671356,0.006299929693341255,0.5185185185185185,1.0,0.6297355989615122,0.629615306854248,0.014184346015099436
validation,350,231,Warm C,4,0.5558840036392212,0.17764274775981903,0.008647949434816837,0.5185185185185185,1.0,0.6511136094729105,0.6510506868362427,0.014928401040378958
validation,362,242,Cold,4,0.556107223033905,0.17787303030490875,0.0073597668670117855,0.5246913580246914,1.0,0.0,0.0,0.0017591099604032934
validation,362,242,Warm A,4,0.5570341944694519,0.1755785197019577,0.007975194603204727,0.5308641975308642,1.0,0.5869547327359518,0.5868803262710571,0.014978569000959396
validation,362,242,Warm B,4,0.5567057132720947,0.1782122403383255,0.009343011304736137,0.5,1.0,0.6492256025473276,0.6491420269012451,0.014955251011997461
validation,362,242,Warm C,4,0.5565690994262695,0.17605604231357574,0.008796267211437225,0.5246913580246914,1.0,0.5991319517294565,0.5990986824035645,0.014927811047527939
validation,364,244,Cold,4,0.5567013621330261,0.17674537003040314,0.008534952066838741,0.5185185185185185,1.0,0.0,0.0,0.0017904600244946778
validation,364,244,Warm A,4,0.5578955411911011,0.17793837189674377,0.007506281603127718,0.5370370370370371,1.0,0.5769528845945994,0.576880931854248,0.014972575008869171
validation,364,244,Warm B,4,0.555293619632721,0.17632770538330078,0.006587384734302759,0.5123456790123457,1.0,0.6350466310977936,0.6349860429763794,0.015042519953567535
