split,item_id,item_idx,phase,base_graph_mean,diffused_graph_mean,diffused_graph_std,diffused_density_gt_1e_6,diffused_row_sum_error,local_delta_norm,last_warm_loss,config_name,selected_config_name,final_training_seconds,device
validation,1,0,Cold,0.006217942573130131,0.1111111119389534,0.08835279196500778,0.9135802469135802,2.384185791015625e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,2.2152009019628167,cuda
validation,1,0,Warm A,0.004876083228737116,0.1111111119389534,0.09709693491458893,0.8765432098765432,1.1920928955078125e-07,0.22912640869617462,0.4618387818336487,cfg02_G3_D32,cfg02_G3_D32,2.2152009019628167,cuda
validation,1,0,Warm B,0.003866814076900482,0.1111110970377922,0.1118786633014679,0.7530864197530864,1.7881393432617188e-07,0.38146090507507324,0.35774025321006775,cfg02_G3_D32,cfg02_G3_D32,2.2152009019628167,cuda
validation,1,0,Warm C,0.006102851592004299,0.1111111119389534,0.09970080852508545,0.9012345679012346,1.1920928955078125e-07,0.3225462734699249,0.5746728777885437,cfg02_G3_D32,cfg02_G3_D32,2.2152009019628167,cuda
validation,5,4,Cold,0.004301991779357195,0.111111119389534,0.08764121681451797,0.9012345679012346,2.384185791015625e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,2.2152009019628167,cuda
validation,5,4,Warm A,0.00032743322663009167,0.111111119389534,0.10844047367572784,0.8271604938271605,1.1920928955078125e-07,0.24021035432815552,0.5174266695976257,cfg02_G3_D32,cfg02_G3_D32,2.2152009019628167,cuda
validation,5,4,Warm B,-0.002071322873234749,0.1111111119389534,0.1288612186908722,0.6419753086419753,2.384185791015625e-07,0.37272998690605164,0.5243820548057556,cfg02_G3_D32,cfg02_G3_D32,2.2152009019628167,cuda
validation,5,4,Warm C,-0.0012974516721442342,0.1111111119389534,0.12363927811384201,0.7160493827160493,1.1920928955078125e-07,0.37979477643966675,0.4534550607204437,cfg02_G3_D32,cfg02_G3_D32,2.2152009019628167,cuda
validation,7,6,Cold,0.004794775042682886,0.1111111119389534,0.08769107609987259,0.9012345679012346,1.1920928955078125e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,2.2152009019628167,cuda
validation,7,6,Warm A,0.004816827364265919,0.1111111119389534,0.08425142616033554,0.9135802469135802,2.384185791015625e-07,0.2524619400501251,0.6847807765007019,cfg02_G3_D32,cfg02_G3_D32,2.2152009019628167,cuda
validation,7,6,Warm B,0.004103482235223055,0.111111119389534,0.0927966758608818,0.8395061728395061,1.1920928955078125e-07,0.3155944049358368,0.6945869326591492,cfg02_G3_D32,cfg02_G3_D32,2.2152009019628167,cuda
validation,7,6,Warm C,0.0026986992452293634,0.1111111119389534,0.10572773963212967,0.8148148148148148,1.1920928955078125e-07,0.428412526845932,0.6391064524650574,cfg02_G3_D32,cfg02_G3_D32,2.2152009019628167,cuda
validation,11,10,Cold,0.005259911064058542,0.1111111119389534,0.08945611119270325,0.9012345679012346,1.1920928955078125e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,2.2152009019628167,cuda
validation,11,10,Warm A,0.00550366286188364,0.111111119389534,0.09370461851358414,0.9135802469135802,2.384185791015625e-07,0.24898268282413483,0.5237555503845215,cfg02_G3_D32,cfg02_G3_D32,2.2152009019628167,cuda
