split,item_id,item_idx,phase,graph_sample_count,graph_mean,graph_std_within,graph_between_sample_std,graph_density_gt_0_5,graph_diag_mean,guidance_loss_mean,guidance_loss_last,sampling_seconds
validation,364,244,Warm A,4,0.5608382821083069,0.17305651307106018,0.006995829753577709,0.6111111111111112,1.0,0.5544673601786295,0.5543787479400635,0.014660590968560427
validation,364,244,Warm B,4,0.5621958374977112,0.17338749766349792,0.008233790285885334,0.5864197530864198,1.0,0.6112828453381857,0.6112488508224487,0.014672571967821568
validation,364,244,Warm C,4,0.5601918697357178,0.17210273444652557,0.008978988975286484,0.5864197530864198,1.0,0.5942348639170328,0.5941817164421082,0.014539633004460484
validation,366,246,Cold,4,0.5599766373634338,0.17437316477298737,0.007203350309282541,0.5864197530864198,1.0,0.0,0.0,0.001739590021315962
validation,366,246,Warm A,4,0.5601666569709778,0.17382465302944183,0.007881258614361286,0.5740740740740741,1.0,0.6041177411874136,0.6040995121002197,0.014510829991195351
validation,366,246,Warm B,4,0.5624209642410278,0.171625018119812,0.007924267090857029,0.6172839506172839,1.0,0.6005545258522034,0.6005270481109619,0.014636883977800608
validation,366,246,Warm C,4,0.5617300868034363,0.17179739475250244,0.010560356080532074,0.5925925925925926,1.0,0.5949055055777231,0.5948617458343506,0.014622357033658773
validation,379,257,Cold,4,0.5583441257476807,0.17233999073505402,0.00954501237720251,0.5802469135802469,1.0,0.0,0.0,0.00181173300370574
validation,379,257,Warm A,4,0.5616514682769775,0.17391535639762878,0.00993511825799942,0.5864197530864198,1.0,0.41354089975357056,0.4133164882659912,0.01463074202183634
validation,379,257,Warm B,4,0.5595138072967529,0.17338590323925018,0.009377211332321167,0.5925925925925926,1.0,0.47837435205777484,0.47826629877090454,0.014445475011598319
validation,379,257,Warm C,4,0.5601181983947754,0.17309418320655823,0.012127927504479885,0.5802469135802469,1.0,0.5140306750933329,0.5139449834823608,0.01443455897970125
validation,381,259,Cold,4,0.5615726113319397,0.17139771580696106,0.009192048572003841,0.6111111111111112,1.0,0.0,0.0,0.0017378589836880565
validation,381,259,Warm A,4,0.5623914003372192,0.17221462726593018,0.007283119484782219,0.6172839506172839,1.0,1.2364365458488464,1.235394835472107,0.014579312992282212
validation,381,259,Warm B,4,0.5611246824264526,0.17263886332511902,0.011723156087100506,0.6049382716049383,1.0,1.0056023597717285,1.0048816204071045,0.014545989979524165
validation,381,259,Warm C,4,0.5625986456871033,0.1720419079065323,0.007295218296349049,0.6111111111111112,1.0,0.8949149946371714,0.8944215178489685,0.014407727983780205
validation,413,270,Cold,4,0.561588704586029,0.1726241409778595,0.007546416018158197,0.6111111111111112,1.0,0.0,0.0,0.0017430789885111153
validation,413,270,Warm A,4,0.5618675947189331,0.17428693175315857,0.006397286895662546,0.5802469135802469,1.0,0.5115290880203247,0.5114516019821167,0.01452823099680245
validation,413,270,Warm B,4,0.559956967830658,0.17337271571159363,0.007359352894127369,0.5679012345679012,1.0,0.613685796658198,0.6135478019714355,0.014677040977403522
validation,413,270,Warm C,4,0.5641865730285645,0.17160478234291077,0.009585563093423843,0.5987654320987654,1.0,0.6693921784559885,0.6692625880241394,0.01443182397633791
validation,423,278,Cold,4,0.5614711046218872,0.17278079688549042,0.007640474941581488,0.5987654320987654,1.0,0.0,0.0,0.0017487120348960161
validation,423,278,Warm A,4,0.5604509711265564,0.1713138073682785,0.009508167393505573,0.5864197530864198,1.0,0.521603912115097,0.5214571952819824,0.014557326037902385
validation,423,278,Warm B,4,0.5600516200065613,0.1730390340089798,0.00956693571060896,0.5864197530864198,1.0,0.6861997445424398,0.6859670877456665,0.014679375977721065
validation,423,278,Warm C,4,0.5607572793960571,0.1737794727087021,0.007315763738006353,0.5925925925925926,1.0,0.6629269222418467,0.6627344489097595,0.014420018007513136
validation,432,286,Cold,4,0.5616300702095032,0.1715358942747116,0.00924778264015913,0.5864197530864198,1.0,0.0,0.0,0.0017402669764123857
validation,432,286,Warm A,4,0.5596921443939209,0.1730712354183197,0.007051011081784964,0.5740740740740741,1.0,0.527215858300527,0.527159571647644,0.01442970201605931
