split,phase,rows,positives,threshold,accuracy,precision,recall,f1,roc_auc,predicted_positive_rate,score_mean,score_std,tp,fp,fn,tn
evaluation,Cold,57569,23501,0.2876807451248169,0.5077037989195574,0.4516193522590964,0.9612356920982086,0.6145183008936222,0.7350770041851484,0.8688703989994615,0.5635188852056783,0.22339387363501623,22590,27430,911,6638
evaluation,Warm A,57569,23501,0.29028838872909546,0.5090239538640587,0.45226644222676443,0.9603421131015701,0.6149339945233846,0.7351624572949281,0.8668206847435251,0.5634051176532308,0.22324573818825819,22569,27333,932,6735
evaluation,Warm B,57569,23501,0.28968119621276855,0.508589692369157,0.4520515028334568,0.960597421386324,0.6147875816993464,0.7352057281073083,0.8674633917559798,0.5634098504210442,0.2232744452131702,22575,27364,926,6704
evaluation,Warm C,57569,23501,0.29228731989860535,0.5100835519116191,0.45278965648778335,0.9596612910088932,0.6152775883235576,0.7351912220683121,0.8652052319824906,0.5634031171851853,0.22319722092696356,22553,27256,948,6812
