run_name,epoch,loss,noise_loss,reconstruction_loss,examples
gd_tuning_diffusion,1,1.2850924293759842,1.2516356068597714,0.33456813575516287,1136
gd_tuning_diffusion,2,0.9605249678584892,0.9369634977528747,0.23561469140187116,1136
gd_tuning_diffusion,3,0.8679285183758803,0.8475193557604938,0.20409168324000398,1136
gd_tuning_diffusion,4,0.8038927853946954,0.7869481494728948,0.16944636026738394,1136
gd_tuning_diffusion,5,0.7224951831387801,0.7075681081959899,0.14927087157544955,1136
gd_tuning_diffusion,6,0.6362533938716834,0.6227964120851436,0.13456972279179263,1136
gd_tuning_diffusion,7,0.599608236635235,0.5882863100145904,0.11321922633009897,1136
gd_tuning_diffusion,8,0.5454041731189674,0.5349447937078879,0.10459379148735128,1136
gd_tuning_diffusion,9,0.49920436278195446,0.48991335319801116,0.09291007684569963,1136
gd_tuning_diffusion,10,0.47020101841066925,0.4613589216286028,0.08842097726506247,1136
gd_tuning_diffusion,11,0.4535406827926636,0.44585060485651795,0.07690076320104196,1136
gd_tuning_diffusion,12,0.4374112201408601,0.4298962740830972,0.07514946939240039,1136
gd_tuning_diffusion,13,0.416670239307511,0.40902222210252787,0.07648008432186826,1136
gd_tuning_diffusion,14,0.4267226898334396,0.41953669719293085,0.07185989146081495,1136
gd_tuning_diffusion,15,0.4207385409046227,0.41389870223864705,0.06839845922421402,1136
gd_tuning_diffusion,16,0.40067279003035855,0.3940309231549921,0.06641868779986677,1136
gd_tuning_diffusion,17,0.39693491727533475,0.39024439496053775,0.06690523836394431,1136
gd_tuning_diffusion,18,0.40007714528433036,0.39336282056821903,0.06714323257476511,1136
gd_tuning_diffusion,19,0.3927363862454052,0.3861722551601034,0.0656412854580812,1136
gd_tuning_diffusion,20,0.38657712096899327,0.3801905500217223,0.06386571723810384,1136
gd_tuning_diffusion,21,0.39059646994295255,0.38435826041329074,0.06238213884578624,1136
gd_tuning_diffusion,22,0.38784180938358037,0.38188999849306027,0.05951821137691887,1136
gd_tuning_diffusion,23,0.4015086486305989,0.3953554260898644,0.061532218166640104,1136
gd_tuning_diffusion,24,0.38289249489005184,0.3768330774676632,0.060594191223802704,1136
gd_final_diffusion,1,1.2171456118704567,1.1859335404046825,0.3121208258078132,1420
gd_final_diffusion,2,0.9240432730862792,0.9018869802985393,0.2215628597518088,1420
gd_final_diffusion,3,0.8270896478438041,0.8074964652598744,0.19593182751830196,1420
gd_final_diffusion,4,0.714743485585065,0.6993514850106037,0.1539199348486645,1420
gd_final_diffusion,5,0.6194738935416852,0.6068369969515733,0.12636895857646432,1420
gd_final_diffusion,6,0.5617787995808561,0.5513511884380394,0.10427611552073922,1420
gd_final_diffusion,7,0.5001331527468185,0.49055688683415805,0.09576265996610614,1420
gd_final_diffusion,8,0.480553026266501,0.47214104508010435,0.08411975572226753,1420
gd_final_diffusion,9,0.4545599683069847,0.44652262514745683,0.08037351451709236,1420
gd_final_diffusion,10,0.4319828714283419,0.42429178894405634,0.07691076943572138,1420
gd_final_diffusion,11,0.42873798306559174,0.4215236893002416,0.07214293987818167,1420
gd_final_diffusion,12,0.42751125189620004,0.4204270671790754,0.07084183168243355,1420
gd_final_diffusion,13,0.41242274910631316,0.4057052513243447,0.0671750146108614,1420
gd_final_diffusion,14,0.4237560019526683,0.4170231668881967,0.06732835020397751,1420
gd_final_diffusion,15,0.41377473826139743,0.4071392884556676,0.06635451919176209,1420
gd_final_diffusion,16,0.39523904835674123,0.3886913229042376,0.06547736229611115,1420
gd_final_diffusion,17,0.40236530261979975,0.3957431403683945,0.06622161229311581,1420
gd_final_diffusion,18,0.39866831991034496,0.3923026052159323,0.06365711851648881,1420
gd_final_diffusion,19,0.4036940290894307,0.39734798476729594,0.06346039471911713,1420
gd_final_diffusion,20,0.39470762257844627,0.38825323187129596,0.06454391569738657,1420
gd_final_diffusion,21,0.39476404744134824,0.3887224706125931,0.060415807156495645,1420
gd_final_diffusion,22,0.3928214849720538,0.3868800940647931,0.05941390674298918,1420
gd_final_diffusion,23,0.38366478731934456,0.37735877188158706,0.06306015583620944,1420
gd_final_diffusion,24,0.3899380081975964,0.38381172116373624,0.06126287365463418,1420
