split,phase,rows,positives,threshold,accuracy,precision,recall,f1,roc_auc,predicted_positive_rate,score_mean,score_std,tp,fp,fn,tn,config_name
evaluation,Cold,57569,23501,-0.041050806641578674,0.40820580520766386,0.4082097071187854,0.9999148972384154,0.5797426819791037,0.5060462704324254,0.9999478886206118,5.362257179597155e-05,0.009658471178301254,23499,34067,2,1,cfg01_L2_D64
evaluation,Warm A,57569,23501,-0.037596143782138824,0.40820580520766386,0.40820651796261553,0.9998723458576231,0.5797323135755258,0.5037830167202346,0.9999131477010197,0.0013090671896484895,0.009770111330492496,23498,34066,3,2,cfg01_L2_D64
evaluation,Warm B,57569,23501,-0.037102483212947845,0.40820580520766386,0.40820651796261553,0.9998723458576231,0.5797323135755258,0.5025470732206545,0.9999131477010197,0.0018149169450969306,0.009778420429495572,23498,34066,3,2,cfg01_L2_D64
evaluation,Warm C,57569,23501,-0.03751348331570625,0.40820580520766386,0.40820651796261553,0.9998723458576231,0.5797323135755258,0.5024542115892365,0.9999131477010197,0.0021836275020759278,0.009792185623085753,23498,34066,3,2,cfg01_L2_D64
