run_name,epoch,loss,noise_loss,reconstruction_loss,examples
gd_v2_tuning_diffusion,1,1.3656440838961534,1.330265760421753,0.3537832876326333,1136
gd_v2_tuning_diffusion,2,1.0930150428288419,1.0657292721976697,0.27285784692831444,1136
gd_v2_tuning_diffusion,3,1.0350754596817662,1.0100174092910659,0.25058050012924304,1136
gd_v2_tuning_diffusion,4,0.9988324877241967,0.9743286874932302,0.2450379275939834,1136
gd_v2_tuning_diffusion,5,0.9842203763169302,0.9596281597312067,0.2459221494869447,1136
gd_v2_tuning_diffusion,6,0.9407591920503429,0.9172857638815759,0.23473427686053264,1136
gd_v2_tuning_diffusion,7,0.9341552500993433,0.9118053266699885,0.22349928214516437,1136
gd_v2_tuning_diffusion,8,0.9035604268732206,0.8821985797143318,0.2136184850209196,1136
gd_v2_tuning_diffusion,9,0.8535881420256386,0.8315846038536286,0.22003541551005673,1136
gd_v2_tuning_diffusion,10,0.828916889680943,0.8099082355767908,0.1900865225724771,1136
gd_v2_tuning_diffusion,11,0.7932693353841003,0.7761674439403373,0.17101892807953795,1136
gd_v2_tuning_diffusion,12,0.7649038291313279,0.7491915133637441,0.15712312367600453,1136
gd_v2_tuning_diffusion,13,0.7384202127725306,0.7236474441810393,0.14772763386578627,1136
gd_v2_tuning_diffusion,14,0.6920488720208826,0.6770224965793986,0.15026369481019572,1136
gd_v2_tuning_diffusion,15,0.6720211724160423,0.6588084319947471,0.13212725834947237,1136
gd_v2_tuning_diffusion,16,0.6608425370404418,0.6479494109959669,0.12893142362295743,1136
gd_v2_tuning_diffusion,17,0.6464219278013202,0.6340568393049105,0.1236507524277123,1136
gd_v2_tuning_diffusion,18,0.6223277995284174,0.6108678881551178,0.11459920219552348,1136
gd_v2_tuning_diffusion,19,0.6048047794422633,0.5932870742300866,0.11517708601666168,1136
gd_v2_tuning_diffusion,20,0.58600312975091,0.574510889154085,0.11492226367265405,1136
gd_v2_tuning_diffusion,21,0.5949459772714427,0.5842740938697063,0.10671886675794359,1136
gd_v2_tuning_diffusion,22,0.580171073826266,0.5698706432127617,0.10300442460976855,1136
gd_v2_tuning_diffusion,23,0.5730892545740369,0.5624049515791343,0.10684308325740653,1136
gd_v2_tuning_diffusion,24,0.5618131656042287,0.5512964288953325,0.10516736184207487,1136
gd_v2_tuning_diffusion,25,0.5527316835564626,0.5428532227663927,0.09878465659181837,1136
gd_v2_tuning_diffusion,26,0.5476065773359486,0.5378406559917289,0.09765909076996253,1136
gd_v2_tuning_diffusion,27,0.5581648223836657,0.5480917440333837,0.10073078276825623,1136
gd_v2_tuning_diffusion,28,0.5401622333996733,0.5298079680389082,0.10354269327412188,1136
gd_v2_tuning_diffusion,29,0.5613056547205213,0.5519966583856395,0.09308983899757896,1136
gd_v2_tuning_diffusion,30,0.5468556385644725,0.5371651372439424,0.09690492201439092,1136
gd_v2_tuning_diffusion,31,0.5527739944592328,0.5431059305097016,0.09668066961244798,1136
gd_v2_tuning_diffusion,32,0.5312832975891274,0.5216181828102595,0.09665124370178706,1136
gd_v2_final_diffusion,1,1.2852460115728244,1.2523849453724607,0.3286107683685464,1420
gd_v2_final_diffusion,2,1.0556440847020754,1.0282845000146141,0.27359585845974127,1420
gd_v2_final_diffusion,3,0.9859120355525487,0.9616633814825138,0.24248649326848312,1420
gd_v2_final_diffusion,4,0.9700180387832749,0.9454350224682982,0.24583020814707582,1420
gd_v2_final_diffusion,5,0.9492894599135493,0.9242871173670594,0.2500233839095478,1420
gd_v2_final_diffusion,6,0.9132410341585186,0.8900659653502451,0.23175066910998923,1420
gd_v2_final_diffusion,7,0.8896779725249384,0.8679751483487411,0.21702819286097944,1420
gd_v2_final_diffusion,8,0.8364174543971746,0.8177045477947719,0.18712909582635046,1420
gd_v2_final_diffusion,9,0.7986113840425518,0.7815272740914788,0.17084104351594415,1420
gd_v2_final_diffusion,10,0.750851257418243,0.7346244340211573,0.16226825772876471,1420
gd_v2_final_diffusion,11,0.7182858183350361,0.7034431012583451,0.14842720741117504,1420
gd_v2_final_diffusion,12,0.6890138992121522,0.6754984805281733,0.13515427800971017,1420
