split,item_id,item_idx,phase,graph_mean,graph_std,graph_density_gt_0_5,graph_diag_mean,local_delta_norm,last_warm_loss,config_name,selected_config_name,final_training_seconds,device
validation,1,0,Cold,0.5568375587463379,0.18325284123420715,0.5555555555555556,1.0,0.0,0.0,cfg02_G2_D32,cfg02_G2_D32,0.9787210249924101,cuda
validation,1,0,Warm A,0.5569162964820862,0.1812680959701538,0.5555555555555556,1.0,0.2291957139968872,0.42038393020629883,cfg02_G2_D32,cfg02_G2_D32,0.9787210249924101,cuda
validation,1,0,Warm B,0.555020272731781,0.18191131949424744,0.5802469135802469,1.0,0.3452947437763214,0.3470994532108307,cfg02_G2_D32,cfg02_G2_D32,0.9787210249924101,cuda
validation,1,0,Warm C,0.5560475587844849,0.18191082775592804,0.5555555555555556,1.0,0.26054057478904724,0.5420457720756531,cfg02_G2_D32,cfg02_G2_D32,0.9787210249924101,cuda
validation,5,4,Cold,0.556881844997406,0.19009625911712646,0.5555555555555556,1.0,0.0,0.0,cfg02_G2_D32,cfg02_G2_D32,0.9787210249924101,cuda
validation,5,4,Warm A,0.5638841986656189,0.1898649036884308,0.5308641975308642,1.0,0.22030006349086761,0.4327545166015625,cfg02_G2_D32,cfg02_G2_D32,0.9787210249924101,cuda
validation,5,4,Warm B,0.5727531313896179,0.18650184571743011,0.6049382716049383,1.0,0.36928364634513855,0.4891868531703949,cfg02_G2_D32,cfg02_G2_D32,0.9787210249924101,cuda
validation,5,4,Warm C,0.5705947875976562,0.18599022924900055,0.5308641975308642,1.0,0.46106237173080444,0.45098185539245605,cfg02_G2_D32,cfg02_G2_D32,0.9787210249924101,cuda
validation,7,6,Cold,0.5582490563392639,0.1841459572315216,0.5555555555555556,1.0,0.0,0.0,cfg02_G2_D32,cfg02_G2_D32,0.9787210249924101,cuda
validation,7,6,Warm A,0.5506041049957275,0.18685021996498108,0.5061728395061729,1.0,0.21338152885437012,0.635699450969696,cfg02_G2_D32,cfg02_G2_D32,0.9787210249924101,cuda
validation,7,6,Warm B,0.5543303489685059,0.18572703003883362,0.5555555555555556,1.0,0.21880488097667694,0.5867115259170532,cfg02_G2_D32,cfg02_G2_D32,0.9787210249924101,cuda
validation,7,6,Warm C,0.5578274130821228,0.18538103997707367,0.5555555555555556,1.0,0.2910066545009613,0.5865868926048279,cfg02_G2_D32,cfg02_G2_D32,0.9787210249924101,cuda
validation,11,10,Cold,0.5588481426239014,0.1830117106437683,0.5555555555555556,1.0,0.0,0.0,cfg02_G2_D32,cfg02_G2_D32,0.9787210249924101,cuda
validation,11,10,Warm A,0.5557461977005005,0.18466873466968536,0.5555555555555556,1.0,0.22095786035060883,0.48477599024772644,cfg02_G2_D32,cfg02_G2_D32,0.9787210249924101,cuda
validation,11,10,Warm B,0.5552811026573181,0.18712186813354492,0.5555555555555556,1.0,0.2372765988111496,0.5835994482040405,cfg02_G2_D32,cfg02_G2_D32,0.9787210249924101,cuda
validation,11,10,Warm C,0.5600946545600891,0.18553726375102997,0.6049382716049383,1.0,0.3279609978199005,0.4723401665687561,cfg02_G2_D32,cfg02_G2_D32,0.9787210249924101,cuda
validation,17,16,Cold,0.5594936013221741,0.17951050400733948,0.5555555555555556,1.0,0.0,0.0,cfg02_G2_D32,cfg02_G2_D32,0.9787210249924101,cuda
validation,17,16,Warm A,0.5551744103431702,0.1808735877275467,0.5308641975308642,1.0,0.2250828742980957,0.44518280029296875,cfg02_G2_D32,cfg02_G2_D32,0.9787210249924101,cuda
validation,17,16,Warm B,0.5605384111404419,0.17727747559547424,0.5802469135802469,1.0,0.3387148976325989,0.24959884583950043,cfg02_G2_D32,cfg02_G2_D32,0.9787210249924101,cuda
validation,17,16,Warm C,0.5589531064033508,0.17866072058677673,0.5061728395061729,1.0,0.3579726815223694,0.29490789771080017,cfg02_G2_D32,cfg02_G2_D32,0.9787210249924101,cuda
validation,41,36,Cold,0.5636840462684631,0.1799049973487854,0.5555555555555556,1.0,0.0,0.0,cfg02_G2_D32,cfg02_G2_D32,0.9787210249924101,cuda
