run_name,epoch,loss,examples
gd_v2_reproduced_cfg02_G2_D32,1,0.5977917881682515,262144
gd_v2_reproduced_cfg02_G2_D32,2,0.5437165116891265,262144
gd_v2_reproduced_cfg02_G2_D32,3,0.5330209396779537,262144
gd_v2_reproduced_cfg02_G2_D32,4,0.5248304549604654,262144
