split,item_id,item_idx,phase,base_graph_mean,fused_graph_mean,fused_graph_std,fused_density_gt_1e_6,fused_diag_mean,sparse_branch_density_gt_1e_6,sparse_branch_row_sum_error,local_delta_norm,last_warm_loss,config_name,selected_config_name,final_training_seconds,device
evaluation,1858,1068,Cold,-0.06848233193159103,0.49726784229278564,0.19001099467277527,1.0,1.0,0.5308641975308642,1.7881393432617188e-07,0.0,0.0,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1858,1068,Warm A,-0.05966800078749657,0.49935945868492126,0.18829526007175446,1.0,1.0,0.5432098765432098,1.1920928955078125e-07,0.22583071887493134,0.45226001739501953,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1858,1068,Warm B,-0.05052099749445915,0.5033863186836243,0.1890825778245926,1.0,1.0,0.49382716049382713,2.384185791015625e-07,0.3635760545730591,0.4854816496372223,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1858,1068,Warm C,-0.06140066683292389,0.4993695020675659,0.18911316990852356,1.0,1.0,0.49382716049382713,1.1920928955078125e-07,0.29771795868873596,0.6953770518302917,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1862,1069,Cold,-0.07362759113311768,0.4963679015636444,0.19128356873989105,1.0,1.0,0.5185185185185185,1.1920928955078125e-07,0.0,0.0,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1862,1069,Warm A,-0.07085423916578293,0.49845489859580994,0.1932092010974884,1.0,1.0,0.49382716049382713,1.7881393432617188e-07,0.2396821826696396,0.13146841526031494,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1862,1069,Warm B,-0.07762626558542252,0.49619951844215393,0.19334205985069275,1.0,1.0,0.5061728395061729,1.7881393432617188e-07,0.13551221787929535,0.2849862575531006,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1862,1069,Warm C,-0.07491058111190796,0.49628835916519165,0.1921962946653366,1.0,1.0,0.5061728395061729,2.384185791015625e-07,0.2675207555294037,0.38618284463882446,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1863,1070,Cold,-0.07609370350837708,0.49444764852523804,0.19125968217849731,1.0,1.0,0.49382716049382713,1.1920928955078125e-07,0.0,0.0,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1863,1070,Warm A,-0.09346196800470352,0.49041417241096497,0.19404545426368713,1.0,1.0,0.5185185185185185,1.1920928955078125e-07,0.2357335388660431,0.45797568559646606,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1863,1070,Warm B,-0.10476844757795334,0.4884887635707855,0.1977231204509735,1.0,1.0,0.4444444444444444,1.1920928955078125e-07,0.44215819239616394,0.40955638885498047,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1863,1070,Warm C,-0.11523178219795227,0.48674076795578003,0.2025197595357895,1.0,1.0,0.4444444444444444,1.1920928955078125e-07,0.6355864405632019,0.2780371606349945,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1866,1071,Cold,-0.06762037426233292,0.4968036711215973,0.19008062779903412,1.0,1.0,0.5185185185185185,1.7881393432617188e-07,0.0,0.0,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1866,1071,Warm A,-0.07971026748418808,0.49471187591552734,0.19257740676403046,1.0,1.0,0.5432098765432098,1.1920928955078125e-07,0.22722594439983368,0.5505592823028564,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1866,1071,Warm B,-0.08466602861881256,0.49251630902290344,0.19258634746074677,1.0,1.0,0.5555555555555556,0.0,0.38606420159339905,0.6188827157020569,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1866,1071,Warm C,-0.08332786709070206,0.49086031317710876,0.19006691873073578,1.0,1.0,0.5432098765432098,1.7881393432617188e-07,0.4226023256778717,0.6853017807006836,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1870,1072,Cold,-0.06190350651741028,0.4979139268398285,0.18725037574768066,1.0,1.0,0.5679012345679012,1.1920928955078125e-07,0.0,0.0,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1870,1072,Warm A,-0.06804148852825165,0.4960463345050812,0.1864323765039444,1.0,1.0,0.5679012345679012,1.1920928955078125e-07,0.23823316395282745,0.6442379951477051,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1870,1072,Warm B,-0.06834406405687332,0.4958689212799072,0.1874259114265442,1.0,1.0,0.5432098765432098,2.384185791015625e-07,0.3155595362186432,0.6124127507209778,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1870,1072,Warm C,-0.08104236423969269,0.49330925941467285,0.1895763874053955,1.0,1.0,0.5308641975308642,2.384185791015625e-07,0.31634265184402466,0.5247387290000916,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1875,1074,Cold,-0.07589755207300186,0.4945577383041382,0.19035817682743073,1.0,1.0,0.5185185185185185,2.384185791015625e-07,0.0,0.0,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1875,1074,Warm A,-0.09876230359077454,0.48879364132881165,0.19339700043201447,1.0,1.0,0.5061728395061729,1.1920928955078125e-07,0.24457761645317078,0.6968453526496887,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1875,1074,Warm B,-0.10914237052202225,0.48491719365119934,0.19349762797355652,1.0,1.0,0.49382716049382713,1.1920928955078125e-07,0.38760891556739807,0.6627694368362427,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1875,1074,Warm C,-0.09120063483715057,0.48939937353134155,0.19058458507061005,1.0,1.0,0.5061728395061729,1.1920928955078125e-07,0.3143506646156311,0.6417412757873535,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1881,1076,Cold,-0.05246691778302193,0.500264585018158,0.1861545890569687,1.0,1.0,0.5555555555555556,2.384185791015625e-07,0.0,0.0,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1881,1076,Warm A,-0.07865791767835617,0.4937841296195984,0.189147487282753,1.0,1.0,0.5679012345679012,2.384185791015625e-07,0.23522312939167023,0.5517382025718689,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1881,1076,Warm B,-0.09729937463998795,0.49002084136009216,0.19213663041591644,1.0,1.0,0.5679012345679012,2.384185791015625e-07,0.4459637701511383,0.3953135013580322,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1881,1076,Warm C,-0.08593730628490448,0.4914144277572632,0.1889297515153885,1.0,1.0,0.5679012345679012,1.1920928955078125e-07,0.29650381207466125,0.515855610370636,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1897,1085,Cold,-0.03929752856492996,0.5035222172737122,0.1844436377286911,1.0,1.0,0.5555555555555556,1.1920928955078125e-07,0.0,0.0,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1897,1085,Warm A,-0.052902285009622574,0.4991937279701233,0.18442252278327942,1.0,1.0,0.5555555555555556,1.1920928955078125e-07,0.22832715511322021,0.618223249912262,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1897,1085,Warm B,-0.025133052840828896,0.5071194767951965,0.18226809799671173,1.0,1.0,0.5432098765432098,1.1920928955078125e-07,0.23064374923706055,0.5546786189079285,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1897,1085,Warm C,-0.05867282301187515,0.4975513517856598,0.18365146219730377,1.0,1.0,0.5555555555555556,2.384185791015625e-07,0.29369834065437317,0.7125123739242554,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1900,1086,Cold,-0.03519248589873314,0.5049697160720825,0.1842186003923416,1.0,1.0,0.5802469135802469,2.384185791015625e-07,0.0,0.0,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1900,1086,Warm A,-0.008110908791422844,0.5120377540588379,0.18127743899822235,1.0,1.0,0.5308641975308642,1.1920928955078125e-07,0.24884644150733948,0.4866378903388977,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1900,1086,Warm B,-0.007630057632923126,0.5117870569229126,0.18150568008422852,1.0,1.0,0.5308641975308642,5.960464477539063e-08,0.2941841185092926,0.5098807215690613,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1900,1086,Warm C,0.006789571139961481,0.5152742862701416,0.1809646636247635,1.0,1.0,0.49382716049382713,2.384185791015625e-07,0.3901621997356415,0.4984675347805023,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1904,1087,Cold,-0.04827303811907768,0.5011566281318665,0.18679144978523254,1.0,1.0,0.5308641975308642,1.7881393432617188e-07,0.0,0.0,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1904,1087,Warm A,-0.046819429844617844,0.501215398311615,0.18682922422885895,1.0,1.0,0.5432098765432098,1.1920928955078125e-07,0.2385302186012268,0.6052373647689819,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1904,1087,Warm B,-0.08207264542579651,0.4911418855190277,0.18915382027626038,1.0,1.0,0.5432098765432098,1.1920928955078125e-07,0.3519255220890045,0.6935936808586121,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1904,1087,Warm C,-0.10420223325490952,0.48459652066230774,0.19113154709339142,1.0,1.0,0.5555555555555556,1.1920928955078125e-07,0.5022550225257874,0.7456410527229309,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1913,1092,Cold,-0.012772263027727604,0.5116918683052063,0.18224605917930603,1.0,1.0,0.5802469135802469,1.1920928955078125e-07,0.0,0.0,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1913,1092,Warm A,0.017091168090701103,0.5199518203735352,0.17936541140079498,1.0,1.0,0.5555555555555556,2.980232238769531e-07,0.2565644383430481,0.36170998215675354,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1913,1092,Warm B,0.013467647135257721,0.5191656351089478,0.18008637428283691,1.0,1.0,0.5802469135802469,1.1920928955078125e-07,0.348855584859848,0.43274804949760437,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1913,1092,Warm C,-0.006507278885692358,0.5138305425643921,0.1817045360803604,1.0,1.0,0.5679012345679012,2.384185791015625e-07,0.3313726782798767,0.5922250151634216,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1919,1097,Cold,-0.07182411104440689,0.49545490741729736,0.19019421935081482,1.0,1.0,0.5308641975308642,1.1920928955078125e-07,0.0,0.0,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1919,1097,Warm A,-0.07010103762149811,0.4976917803287506,0.19177407026290894,1.0,1.0,0.5308641975308642,1.1920928955078125e-07,0.24668064713478088,0.43885141611099243,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1919,1097,Warm B,-0.05300712585449219,0.5010420083999634,0.18982413411140442,1.0,1.0,0.5185185185185185,2.384185791015625e-07,0.2547106146812439,0.5973911285400391,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1919,1097,Warm C,-0.07846056669950485,0.4950145184993744,0.19138476252555847,1.0,1.0,0.5308641975308642,1.1920928955078125e-07,0.25728699564933777,0.5524609684944153,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1929,1103,Cold,-0.0027266917750239372,0.5152596235275269,0.19119414687156677,1.0,1.0,0.32098765432098764,1.7881393432617188e-07,0.0,0.0,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1929,1103,Warm A,-0.03550497069954872,0.5074215531349182,0.19255578517913818,1.0,1.0,0.3333333333333333,1.1920928955078125e-07,0.25333070755004883,0.5736549496650696,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1929,1103,Warm B,-0.04645654559135437,0.5051558017730713,0.1931176334619522,1.0,1.0,0.345679012345679,1.1920928955078125e-07,0.3360297381877899,0.4386292099952698,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1929,1103,Warm C,-0.03505589812994003,0.5079347491264343,0.19217990338802338,1.0,1.0,0.345679012345679,1.1920928955078125e-07,0.23709239065647125,0.5342499017715454,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1934,1105,Cold,-0.015846669673919678,0.5120345950126648,0.1910381317138672,1.0,1.0,0.3333333333333333,1.1920928955078125e-07,0.0,0.0,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1934,1105,Warm A,-0.008467402309179306,0.5132119655609131,0.19096305966377258,1.0,1.0,0.35802469135802467,1.1920928955078125e-07,0.22741244733333588,0.480557918548584,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1934,1105,Warm B,-0.04360430687665939,0.5048496723175049,0.19296421110630035,1.0,1.0,0.35802469135802467,5.960464477539063e-08,0.38261401653289795,0.49390313029289246,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1934,1105,Warm C,-0.01250650454312563,0.5123046040534973,0.19209405779838562,1.0,1.0,0.35802469135802467,2.384185791015625e-07,0.3249458372592926,0.27026262879371643,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1935,1106,Cold,-0.002332814270630479,0.5152257680892944,0.1894146054983139,1.0,1.0,0.37037037037037035,2.384185791015625e-07,0.0,0.0,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1935,1106,Warm A,-0.016281316056847572,0.5115851759910583,0.1893238127231598,1.0,1.0,0.3950617283950617,1.1920928955078125e-07,0.20616461336612701,0.45000702142715454,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1935,1106,Warm B,0.006807353813201189,0.5171003937721252,0.1889583021402359,1.0,1.0,0.35802469135802467,2.384185791015625e-07,0.1711714267730713,0.34962207078933716,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1935,1106,Warm C,-0.021702919155359268,0.5104103684425354,0.19000959396362305,1.0,1.0,0.37037037037037035,5.960464477539063e-08,0.20073434710502625,0.44387292861938477,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1936,1107,Cold,-0.0052444892935454845,0.5147396326065063,0.18849150836467743,1.0,1.0,0.37037037037037035,2.384185791015625e-07,0.0,0.0,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1936,1107,Warm A,-0.03789125755429268,0.5067985653877258,0.18975523114204407,1.0,1.0,0.41975308641975306,2.384185791015625e-07,0.26015931367874146,0.7154597640037537,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1936,1107,Warm B,-0.014083167538046837,0.5126445889472961,0.18879489600658417,1.0,1.0,0.38271604938271603,1.1920928955078125e-07,0.10241460800170898,0.4063534438610077,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1936,1107,Warm C,-0.02678530290722847,0.5096761584281921,0.18955475091934204,1.0,1.0,0.3950617283950617,1.1920928955078125e-07,0.25854551792144775,0.47367897629737854,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1937,1108,Cold,-0.01799355447292328,0.5114679336547852,0.19014813005924225,1.0,1.0,0.3333333333333333,1.7881393432617188e-07,0.0,0.0,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1937,1108,Warm A,0.01500011794269085,0.5190646052360535,0.18956734240055084,1.0,1.0,0.30864197530864196,1.1920928955078125e-07,0.25934186577796936,0.2593846321105957,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1937,1108,Warm B,-0.01986704394221306,0.5112618207931519,0.19123461842536926,1.0,1.0,0.30864197530864196,1.7881393432617188e-07,0.09156554192304611,0.576030433177948,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1937,1108,Warm C,-0.03276138752698898,0.5081911683082581,0.19340680539608002,1.0,1.0,0.2962962962962963,5.960464477539063e-08,0.24340061843395233,0.5813891887664795,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1938,1109,Cold,-0.0025912243872880936,0.5151417851448059,0.18900686502456665,1.0,1.0,0.38271604938271603,2.384185791015625e-07,0.0,0.0,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1938,1109,Warm A,-0.03299304097890854,0.5078021287918091,0.19078081846237183,1.0,1.0,0.3950617283950617,1.7881393432617188e-07,0.2511153221130371,0.5627912878990173,,cfg02_G3_D32,2.2532528809970245,cuda
