split_emerg,phase,rows_emerg,positives_emerg,threshold_emerg,accuracy_emerg,precision_emerg,recall_emerg,f1_emerg,roc_auc_emerg,predicted_positive_rate_emerg,score_mean_emerg,score_std_emerg,tp_emerg,fp_emerg,fn_emerg,tn_emerg,config_name,split_emerg_gd_v2,rows_emerg_gd_v2,positives_emerg_gd_v2,threshold_emerg_gd_v2,accuracy_emerg_gd_v2,precision_emerg_gd_v2,recall_emerg_gd_v2,f1_emerg_gd_v2,roc_auc_emerg_gd_v2,predicted_positive_rate_emerg_gd_v2,score_mean_emerg_gd_v2,score_std_emerg_gd_v2,tp_emerg_gd_v2,fp_emerg_gd_v2,fn_emerg_gd_v2,tn_emerg_gd_v2,f1_delta,roc_auc_delta,accuracy_delta,precision_delta,recall_delta
evaluation,Cold,57569,23501,0.277385950088501,0.5016067675311365,0.4486375239942216,0.9646823539423854,0.612448334548991,0.7356233600176005,0.8777814448748459,0.5625731075378402,0.2229844435147957,22671,27862,830,6206,cfg02_G2_D32,evaluation,57569,23501,0.2766331434249878,0.5012767287950112,0.4484750187903003,0.9648100080847624,0.6123226076506568,0.7356270002664944,0.8782157063697477,0.5625880429881864,0.2230779528900353,22674,27884,827,6184,-0.00012572689833412198,3.6402488938769295e-06,-0.00033003873612535983,-0.00016250520392130374,0.00012765414237692063
evaluation,Warm A,57569,23501,0.3417436778545379,0.6585662422484323,0.5514518934832062,0.8767712012254798,0.6770610850064075,0.7914269872837519,0.6490472302801855,0.47564660203805,0.2602702728712582,20605,16760,2896,17308,cfg02_G2_D32,evaluation,57569,23501,0.34066641330718994,0.6899372926401361,0.5837557432933156,0.837964341942896,0.6881333426514782,0.7969682635794698,0.5859924612204485,0.44112096691240177,0.2830645400718427,19693,14042,3808,20026,0.011072257645070693,0.0055412762957178785,0.03137105039170385,0.032303849810109364,-0.03880685928258376
evaluation,Warm B,57569,23501,0.3589392006397247,0.7025482464520836,0.5984256829757678,0.8249010680396579,0.6936453413482181,0.8010733427180187,0.5627160450937136,0.4341649237651003,0.2821199491992712,19386,13009,4115,21059,cfg02_G2_D32,evaluation,57569,23501,0.34782513976097107,0.7073772342753912,0.6042221317380274,0.8208586868643888,0.6960741863318178,0.8033085354757487,0.5545866699091525,0.4237329788038871,0.2862075312827353,19291,12636,4210,21432,0.0024288449835997428,0.002235192757729987,0.004828987823307651,0.005796448762259598,-0.004042381175269116
evaluation,Warm C,57569,23501,0.3612287938594818,0.7098438395664334,0.6085748059167438,0.8105612527126506,0.695193606072771,0.8035592336528794,0.5437127620768122,0.4201693793642522,0.2847237197078557,19049,12252,4452,21816,cfg02_G2_D32,evaluation,57569,23501,0.35690799355506897,0.7136479702617728,0.6126597726250883,0.8117526913748351,0.6982924284851479,0.8070423648082005,0.5408813771300527,0.41865769491745725,0.28549448845041125,19077,12061,4424,22007,0.0030988224123769115,0.003483131155321062,0.0038041306953394693,0.004084966708344462,0.0011914386621845185
