run_name,epoch,loss,examples
gd_v2_reproduced_cfg02_G2_D32,1,0.6007463354617357,262144
gd_v2_reproduced_cfg02_G2_D32,2,0.5437517752870917,262144
gd_v2_reproduced_cfg02_G2_D32,3,0.5314748222008348,262144
gd_v2_reproduced_cfg02_G2_D32,4,0.5217950670048594,262144
