split,variant,item_id,item_idx,phase,base_graph_mean,graph_density_gt_1e_6,graph_row_sum_error,local_delta_norm,last_warm_loss,tuning_seconds,final_training_seconds,device
validation,emerg_exact_topk,1,0,Cold,-0.010900781489908695,0.4444444444444444,1.1920928955078125e-07,0.0,0.0,0.6560679360409267,,cuda
validation,emerg_exact_topk,1,0,Warm A,-0.010978927835822105,0.4444444444444444,5.960464477539063e-08,0.15171734988689423,0.46574240922927856,0.6560679360409267,,cuda
validation,emerg_exact_topk,1,0,Warm B,-0.011392517946660519,0.4444444444444444,5.960464477539063e-08,0.26582273840904236,0.4287378489971161,0.6560679360409267,,cuda
validation,emerg_exact_topk,1,0,Warm C,-0.012135413475334644,0.4444444444444444,5.960464477539063e-08,0.2830590009689331,0.5512284636497498,0.6560679360409267,,cuda
validation,emerg_exact_topk,5,4,Cold,-0.01111701037734747,0.4444444444444444,5.960464477539063e-08,0.0,0.0,0.6560679360409267,,cuda
validation,emerg_exact_topk,5,4,Warm A,-0.01241268776357174,0.4444444444444444,5.960464477539063e-08,0.16249842941761017,0.600845992565155,0.6560679360409267,,cuda
validation,emerg_exact_topk,5,4,Warm B,-0.013390420004725456,0.4444444444444444,5.960464477539063e-08,0.28511741757392883,0.6115487813949585,0.6560679360409267,,cuda
validation,emerg_exact_topk,5,4,Warm C,-0.01341280248016119,0.4444444444444444,1.1920928955078125e-07,0.3671075999736786,0.5171827673912048,0.6560679360409267,,cuda
validation,emerg_exact_topk,7,6,Cold,-0.011038859374821186,0.4444444444444444,0.0,0.0,0.0,0.6560679360409267,,cuda
validation,emerg_exact_topk,7,6,Warm A,-0.013169445097446442,0.4444444444444444,1.1920928955078125e-07,0.15425580739974976,0.6952992677688599,0.6560679360409267,,cuda
validation,emerg_exact_topk,7,6,Warm B,-0.012673051096498966,0.4444444444444444,5.960464477539063e-08,0.2180185467004776,0.6831838488578796,0.6560679360409267,,cuda
validation,emerg_exact_topk,7,6,Warm C,-0.012984246015548706,0.4444444444444444,5.960464477539063e-08,0.3273542821407318,0.6634549498558044,0.6560679360409267,,cuda
validation,emerg_exact_topk,11,10,Cold,-0.011055665090680122,0.4444444444444444,5.960464477539063e-08,0.0,0.0,0.6560679360409267,,cuda
validation,emerg_exact_topk,11,10,Warm A,-0.010682272724807262,0.4444444444444444,0.0,0.15972089767456055,0.5203258395195007,0.6560679360409267,,cuda
validation,emerg_exact_topk,11,10,Warm B,-0.0102765541523695,0.4444444444444444,5.960464477539063e-08,0.20682714879512787,0.683873176574707,0.6560679360409267,,cuda
validation,emerg_exact_topk,11,10,Warm C,-0.010249325074255466,0.4444444444444444,5.960464477539063e-08,0.2180204838514328,0.5607683062553406,0.6560679360409267,,cuda
validation,emerg_exact_topk,17,16,Cold,-0.010995203629136086,0.4444444444444444,5.960464477539063e-08,0.0,0.0,0.6560679360409267,,cuda
validation,emerg_exact_topk,17,16,Warm A,-0.011235231533646584,0.4444444444444444,5.960464477539063e-08,0.16095776855945587,0.5228084921836853,0.6560679360409267,,cuda
validation,emerg_exact_topk,17,16,Warm B,-0.011240698397159576,0.4444444444444444,5.960464477539063e-08,0.2966445982456207,0.38576290011405945,0.6560679360409267,,cuda
validation,emerg_exact_topk,17,16,Warm C,-0.01200841274112463,0.4444444444444444,5.960464477539063e-08,0.3533192574977875,0.3419559895992279,0.6560679360409267,,cuda
validation,emerg_exact_topk,41,36,Cold,-0.011209476739168167,0.4444444444444444,1.1920928955078125e-07,0.0,0.0,0.6560679360409267,,cuda
validation,emerg_exact_topk,41,36,Warm A,-0.011108402162790298,0.4444444444444444,1.1920928955078125e-07,0.16132840514183044,0.758011519908905,0.6560679360409267,,cuda
validation,emerg_exact_topk,41,36,Warm B,-0.011000740341842175,0.4444444444444444,1.1920928955078125e-07,0.2828437387943268,0.531078040599823,0.6560679360409267,,cuda
validation,emerg_exact_topk,41,36,Warm C,-0.011618095450103283,0.4444444444444444,5.960464477539063e-08,0.3519774377346039,0.6727404594421387,0.6560679360409267,,cuda
validation,emerg_exact_topk,104,76,Cold,-0.011076722294092178,0.4444444444444444,1.1920928955078125e-07,0.0,0.0,0.6560679360409267,,cuda
validation,emerg_exact_topk,104,76,Warm A,-0.011575967073440552,0.4444444444444444,0.0,0.15355338156223297,0.6897544264793396,0.6560679360409267,,cuda
validation,emerg_exact_topk,104,76,Warm B,-0.011531475000083447,0.4444444444444444,5.960464477539063e-08,0.19587646424770355,0.6335070133209229,0.6560679360409267,,cuda
validation,emerg_exact_topk,104,76,Warm C,-0.012217668816447258,0.4444444444444444,5.960464477539063e-08,0.21740832924842834,0.6252080798149109,0.6560679360409267,,cuda
validation,emerg_exact_topk,107,78,Cold,-0.011005213484168053,0.4444444444444444,0.0,0.0,0.0,0.6560679360409267,,cuda
validation,emerg_exact_topk,107,78,Warm A,-0.011228383518755436,0.4444444444444444,1.1920928955078125e-07,0.16735300421714783,0.7359845042228699,0.6560679360409267,,cuda
validation,emerg_exact_topk,107,78,Warm B,-0.011370783671736717,0.4444444444444444,5.960464477539063e-08,0.24559596180915833,0.5335931181907654,0.6560679360409267,,cuda
validation,emerg_exact_topk,107,78,Warm C,-0.012776907533407211,0.4444444444444444,5.960464477539063e-08,0.32119303941726685,0.594317615032196,0.6560679360409267,,cuda
validation,emerg_exact_topk,110,79,Cold,-0.011081770062446594,0.4444444444444444,1.1920928955078125e-07,0.0,0.0,0.6560679360409267,,cuda
validation,emerg_exact_topk,110,79,Warm A,-0.011988726444542408,0.4444444444444444,5.960464477539063e-08,0.15700358152389526,0.49873000383377075,0.6560679360409267,,cuda
validation,emerg_exact_topk,110,79,Warm B,-0.012083056382834911,0.4444444444444444,5.960464477539063e-08,0.2512539029121399,0.4681902825832367,0.6560679360409267,,cuda
validation,emerg_exact_topk,110,79,Warm C,-0.011758491396903992,0.4444444444444444,5.960464477539063e-08,0.31497862935066223,0.5007877349853516,0.6560679360409267,,cuda
validation,emerg_exact_topk,111,80,Cold,-0.0109777906909585,0.4444444444444444,5.960464477539063e-08,0.0,0.0,0.6560679360409267,,cuda
validation,emerg_exact_topk,111,80,Warm A,-0.011857160367071629,0.4444444444444444,5.960464477539063e-08,0.1660470813512802,0.6757463216781616,0.6560679360409267,,cuda
validation,emerg_exact_topk,111,80,Warm B,-0.011224738322198391,0.4444444444444444,1.1920928955078125e-07,0.2253924161195755,0.3490195572376251,0.6560679360409267,,cuda
validation,emerg_exact_topk,111,80,Warm C,-0.011719602160155773,0.4444444444444444,1.1920928955078125e-07,0.30627962946891785,0.30406126379966736,0.6560679360409267,,cuda
validation,emerg_exact_topk,158,103,Cold,-0.011110767722129822,0.4444444444444444,1.1920928955078125e-07,0.0,0.0,0.6560679360409267,,cuda
validation,emerg_exact_topk,158,103,Warm A,-0.011452165432274342,0.4444444444444444,1.1920928955078125e-07,0.15464043617248535,0.4565182626247406,0.6560679360409267,,cuda
validation,emerg_exact_topk,158,103,Warm B,-0.011633348651230335,0.4444444444444444,5.960464477539063e-08,0.22815246880054474,0.614069938659668,0.6560679360409267,,cuda
validation,emerg_exact_topk,158,103,Warm C,-0.013011477887630463,0.4444444444444444,1.1920928955078125e-07,0.21041367948055267,0.5293014645576477,0.6560679360409267,,cuda
validation,emerg_exact_topk,160,105,Cold,-0.011116920039057732,0.4444444444444444,5.960464477539063e-08,0.0,0.0,0.6560679360409267,,cuda
validation,emerg_exact_topk,160,105,Warm A,-0.010794966481626034,0.4444444444444444,0.0,0.16067656874656677,0.7434029579162598,0.6560679360409267,,cuda
validation,emerg_exact_topk,160,105,Warm B,-0.012150724418461323,0.4444444444444444,1.1920928955078125e-07,0.2821589410305023,0.5385188460350037,0.6560679360409267,,cuda
validation,emerg_exact_topk,160,105,Warm C,-0.012784834019839764,0.4444444444444444,5.960464477539063e-08,0.367281973361969,0.3869859278202057,0.6560679360409267,,cuda
