run_name,epoch,loss,examples
gd_v2_reproduced_cfg02_G2_D32,1,0.5955555541440845,262144
gd_v2_reproduced_cfg02_G2_D32,2,0.5435274988412857,262144
gd_v2_reproduced_cfg02_G2_D32,3,0.5314965955913067,262144
gd_v2_reproduced_cfg02_G2_D32,4,0.521589383482933,262144
