split_emerg,phase,rows_emerg,positives_emerg,threshold_emerg,accuracy_emerg,precision_emerg,recall_emerg,f1_emerg,roc_auc_emerg,predicted_positive_rate_emerg,score_mean_emerg,score_std_emerg,tp_emerg,fp_emerg,fn_emerg,tn_emerg,config_name,split_emerg_gd_v2,rows_emerg_gd_v2,positives_emerg_gd_v2,threshold_emerg_gd_v2,accuracy_emerg_gd_v2,precision_emerg_gd_v2,recall_emerg_gd_v2,f1_emerg_gd_v2,roc_auc_emerg_gd_v2,predicted_positive_rate_emerg_gd_v2,score_mean_emerg_gd_v2,score_std_emerg_gd_v2,tp_emerg_gd_v2,fp_emerg_gd_v2,fn_emerg_gd_v2,tn_emerg_gd_v2,f1_delta,roc_auc_delta,accuracy_delta,precision_delta,recall_delta
evaluation,Cold,57569,23501,0.2526672184467315,0.5027358474178811,0.4493037423846823,0.9665546146972468,0.6134463993950606,0.7411206623065215,0.8781809654501554,0.5536445948316827,0.2269646542054929,22715,27841,786,6227,cfg02_G2_D32,evaluation,57569,23501,0.25168392062187195,0.5022668450033873,0.449067942356732,0.9666397174588316,0.6132437101824857,0.7411176446906945,0.8787194497038336,0.5536897827494257,0.2270422366369284,22717,27870,784,6198,-0.00020268921257493577,-3.0176158269945574e-06,-0.0004690024144938798,-0.00023580002795031696,8.510276158479879e-05
evaluation,Warm A,57569,23501,0.3391729593276977,0.6638468620264378,0.5562484748244354,0.8729415769541722,0.6795071378887748,0.7944132160342096,0.6406399277388872,0.4611267425835141,0.2641224190497235,20515,16366,2986,17702,cfg02_G2_D32,evaluation,57569,23501,0.3449418246746063,0.6910490020670847,0.5859114277983224,0.8292413088804732,0.6866565660124732,0.7967449749964299,0.5777588632771109,0.43279149742317413,0.2808791317032727,19488,13773,4013,20295,0.007149428123698343,0.002331758962220376,0.027202140040646916,0.02966295297388699,-0.04370026807369898
evaluation,Warm B,57569,23501,0.3507685363292694,0.6996473796661398,0.5957210678833467,0.8222628824305349,0.6908954396753607,0.8014910370789695,0.5634629748649447,0.4226440865158269,0.2816144139199807,19324,13114,4177,20954,cfg02_G2_D32,evaluation,57569,23501,0.34305059909820557,0.7071514182980424,0.6054018027167704,0.8116675886132505,0.6935228780744969,0.8046731554349882,0.5473084472545988,0.41442818034852963,0.2838773213152651,19075,12433,4426,21635,0.0026274383991361505,0.0031821183560186705,0.007504038631902632,0.009680734833423688,-0.010595293817284412
evaluation,Warm C,57569,23501,0.3664198517799377,0.7114940332470601,0.6126438284518828,0.7974979788094123,0.6929547261198307,0.8025380223715946,0.531397106081398,0.4124524730024134,0.2837493998710516,18742,11850,4759,22218,cfg02_G2_D32,evaluation,57569,23501,0.34846213459968567,0.712223592558495,0.6116226658081133,0.8083485809114506,0.6963582045783618,0.8080212270488272,0.5395264812659591,0.4117724939108835,0.28401384181662326,18997,12063,4504,22005,0.003403478458531173,0.005483204677232623,0.0007295593114349241,-0.001021162643769502,0.010850602102038254
