split,phase,rows,positives,threshold,accuracy,precision,recall,f1,roc_auc,predicted_positive_rate,score_mean,score_std,tp,fp,fn,tn
evaluation,Cold,57569,23501,0.25640469789505005,0.5033785544303357,0.4496048800776376,0.9659588953661546,0.6136068764190723,0.740949284584489,0.8770518855634108,0.554954019981365,0.2268277559005033,22701,27790,800,6278
evaluation,Warm A,57569,23501,0.3432130515575409,0.6909100383887161,0.5857756936303243,0.8291987574996809,0.6865487598647124,0.7967837705946098,0.5778630860358873,0.4323975311015744,0.280944835245013,19487,13780,4014,20288
evaluation,Warm B,57569,23501,0.3448363244533539,0.7077246434713127,0.6060365369340747,0.8116675886132505,0.6939391734575088,0.8048321716736432,0.5467352220813285,0.415598517695779,0.2842710165443489,19075,12400,4426,21668
evaluation,Warm C,57569,23501,0.353381484746933,0.7131094860080947,0.6133891756761144,0.8039232373090507,0.6958491399948437,0.8079690913654485,0.5350275321787767,0.4120108176893975,0.28351094969518303,18893,11908,4608,22160
