run_name,epoch,loss,noise_loss,reconstruction_loss,examples
gd_v2_tuning_diffusion,1,1.3410760432901516,1.3056392636097653,0.3543679088773862,1136
gd_v2_tuning_diffusion,2,1.088853977095913,1.0596462253113867,0.29207756212899383,1136
gd_v2_tuning_diffusion,3,1.021434913218861,0.996515002888693,0.24919882332774954,1136
gd_v2_tuning_diffusion,4,0.9825712878939131,0.9591316505217217,0.23439633678382552,1136
gd_v2_tuning_diffusion,5,0.9745275344647152,0.9505355215408433,0.23992025726278063,1136
gd_v2_tuning_diffusion,6,0.9331278658249009,0.9097741221038389,0.23353741223543462,1136
gd_v2_tuning_diffusion,7,0.8990587231139062,0.8776925206184387,0.21366214563309308,1136
gd_v2_tuning_diffusion,8,0.8763493131583845,0.8562750186718685,0.20074290561843927,1136
gd_v2_tuning_diffusion,9,0.8428400696163446,0.8232126235961914,0.19627441654742603,1136
gd_v2_tuning_diffusion,10,0.8122162180887141,0.7946281399525387,0.1758806888066547,1136
gd_v2_tuning_diffusion,11,0.7673200503201552,0.7501634048743987,0.17156639107516114,1136
gd_v2_tuning_diffusion,12,0.7583452118954188,0.7438803667753515,0.14464848478075484,1136
gd_v2_tuning_diffusion,13,0.7249537009588429,0.7108146707776567,0.14139040800887095,1136
gd_v2_tuning_diffusion,14,0.693571151142389,0.6802038046675669,0.13367340986577558,1136
gd_v2_tuning_diffusion,15,0.6547301932119988,0.6411366202461888,0.13593570405328778,1136
gd_v2_tuning_diffusion,16,0.6263094913791603,0.6135424761704995,0.12767000223549319,1136
gd_v2_tuning_diffusion,17,0.6249400217768172,0.6129493671403804,0.1199065271607587,1136
gd_v2_tuning_diffusion,18,0.6184331556441078,0.6070743681679309,0.11358783918787056,1136
gd_v2_tuning_diffusion,19,0.5947585895027913,0.5835175463851069,0.11241053726891397,1136
gd_v2_tuning_diffusion,20,0.5914043297230358,0.5805033705603908,0.1090095633981933,1136
gd_v2_tuning_diffusion,21,0.5903436894148169,0.580283523445398,0.10060173524937159,1136
gd_v2_tuning_diffusion,22,0.5718743927042249,0.5616084144149028,0.10265980367089661,1136
gd_v2_tuning_diffusion,23,0.5791822864975728,0.5692389951625341,0.09943292625773122,1136
gd_v2_tuning_diffusion,24,0.5803788363094061,0.5710134447460443,0.09365394008411489,1136
gd_v2_tuning_diffusion,25,0.5610970896734319,0.5512847724095197,0.09812310128144815,1136
gd_v2_tuning_diffusion,26,0.5607603225909489,0.5514008344059259,0.09359494901039231,1136
gd_v2_tuning_diffusion,27,0.5483556985855103,0.53901248204876,0.09343218750936884,1136
gd_v2_tuning_diffusion,28,0.5693869615944338,0.5602349605358822,0.0915200146780887,1136
gd_v2_tuning_diffusion,29,0.5440934367582831,0.5343592393566186,0.09734215807746834,1136
gd_v2_tuning_diffusion,30,0.539852712355869,0.5303341737935241,0.09518542214178703,1136
gd_v2_tuning_diffusion,31,0.5341466178356762,0.5250355106004527,0.09111106374733885,1136
