split,variant,phase,rows,positives,threshold,accuracy,precision,recall,f1,roc_auc,predicted_positive_rate,score_mean,score_std,tp,fp,fn,tn
evaluation,emerg_exact_topk,Cold,57569,23501,0.3186357021331787,0.5114731886953048,0.4534506716072256,0.9581294413003701,0.6155717761557178,0.7289173833092082,0.8625649220934878,0.5543048505985214,0.19389893334140507,22517,27140,984,6928
evaluation,emerg_exact_topk,Warm A,57569,23501,0.3727690279483795,0.6075665722871685,0.5110532843697561,0.8941747159695332,0.6503868771278242,0.7646029630429442,0.7142559363546354,0.5135766560321364,0.20916942641031622,21014,20105,2487,13963
evaluation,emerg_exact_topk,Warm B,57569,23501,0.3914242684841156,0.6676857336413695,0.562557260650481,0.8360920811880346,0.6725769737630286,0.7837127702958808,0.6067154197571609,0.4775561816201172,0.22510160219267464,19649,15279,3852,18789
evaluation,emerg_exact_topk,Warm C,57569,23501,0.38178953528404236,0.6927513071270996,0.5890444532949358,0.8181353984936811,0.6849417548359517,0.7952919754895453,0.566989178203547,0.453615861224001,0.23860607496109212,19227,13414,4274,20654
evaluation,mix_topk,Cold,57569,23501,0.3205985426902771,0.5126370095016415,0.45401509951956076,0.9570231053997702,0.6158627582524405,0.7287322901735183,0.8604978373777554,0.5542861140516262,0.19395943296169157,22491,27047,1010,7021
evaluation,mix_topk,Warm A,57569,23501,0.37548792362213135,0.6094078410255519,0.5124213721026997,0.8908557082677333,0.6506106466950495,0.7646059650461066,0.7097048758880647,0.5134342232824768,0.20949020969562474,20936,19921,2565,14147
evaluation,mix_topk,Warm B,57569,23501,0.3883059620857239,0.6665219128350327,0.5613015357437958,0.8382622016084422,0.672377896856548,0.7838611805391738,0.609651027462697,0.4773514681400457,0.22557985884918277,19700,15397,3801,18671
evaluation,mix_topk,Warm C,57569,23501,0.389577180147171,0.6966944015008077,0.5945286089896081,0.8082209267690736,0.6850980179985211,0.7953686224319458,0.55495144956487,0.453247097665484,0.2389130244889042,18994,12954,4507,21114
evaluation,exact_sparsemax,Cold,57569,23501,0.31491929292678833,0.5074258715628203,0.45144,0.9604697672439471,0.6141957252282282,0.7286548632223909,0.8685229898035401,0.5551945235025059,0.19321034766219825,22572,27428,929,6640
evaluation,exact_sparsemax,Warm A,57569,23501,0.3710899353027344,0.6068891243551217,0.5105608157319738,0.8948555380622101,0.6501677203938724,0.76486640552599,0.7154892390001564,0.5131608209647942,0.20945825023292047,21030,20160,2471,13908
evaluation,exact_sparsemax,Warm B,57569,23501,0.39096057415008545,0.6687627021487259,0.5636233132357164,0.835326156333773,0.6730897807340864,0.784238817174133,0.605013114697146,0.476208014904831,0.22596363334057054,19631,15199,3870,18869
evaluation,exact_sparsemax,Warm C,57569,23501,0.3789593577384949,0.6925428616095468,0.5887192977089897,0.8189864261095272,0.6850197529985407,0.795666885528747,0.5678924421129428,0.45229094494318933,0.23974515872210872,19247,13446,4254,20622
evaluation,full_dgd,Cold,57569,23501,0.3170745074748993,0.5079643558164985,0.45168719335135676,0.9597463937704779,0.6142763767089711,0.7286018882021598,0.8673939099167955,0.555842976144291,0.19308120532704223,22555,27380,946,6688
evaluation,full_dgd,Warm A,57569,23501,0.37154802680015564,0.607948722402682,0.5113312723643534,0.8938343049231947,0.6505218172246137,0.7652906559570881,0.7135958588823846,0.5126590601609782,0.21020808336465613,21006,20075,2495,13993
evaluation,full_dgd,Warm B,57569,23501,0.3937256336212158,0.6716461984748736,0.5666299559471366,0.8319220458703885,0.6741143004913369,0.7849027807115015,0.5993503448036269,0.47508026644010043,0.2274169713233922,19551,14953,3950,19115
evaluation,full_dgd,Warm C,57569,23501,0.37215879559516907,0.6911358543660651,0.586556503843593,0.8246883111356964,0.6855313655094354,0.7960161745607222,0.5739547325817714,0.4504117919726313,0.24142884295021622,19381,13661,4120,20407
