split,item_id,item_idx,phase,base_graph_mean,diffused_graph_mean,diffused_graph_std,diffused_density_gt_1e_6,diffused_row_sum_error,local_delta_norm,last_warm_loss,config_name,selected_config_name,final_training_seconds,device
validation,1,0,Cold,0.0005038896342739463,0.1111111119389534,0.06636461615562439,0.9753086419753086,1.1920928955078125e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,1.8662455140147358,cuda
validation,1,0,Warm A,-0.0010908363619819283,0.111111119389534,0.07711059600114822,0.9506172839506173,1.7881393432617188e-07,0.24310946464538574,0.4796611964702606,cfg02_G3_D32,cfg02_G3_D32,1.8662455140147358,cuda
validation,1,0,Warm B,-0.0031757543329149485,0.111111119389534,0.09175081551074982,0.9012345679012346,1.1920928955078125e-07,0.42697709798812866,0.35301077365875244,cfg02_G3_D32,cfg02_G3_D32,1.8662455140147358,cuda
validation,1,0,Warm C,-0.0020151131320744753,0.1111111119389534,0.07898767292499542,0.9135802469135802,2.384185791015625e-07,0.3585055470466614,0.5330972075462341,cfg02_G3_D32,cfg02_G3_D32,1.8662455140147358,cuda
validation,5,4,Cold,0.002015471924096346,0.1111111119389534,0.07018636912107468,0.9753086419753086,2.384185791015625e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,1.8662455140147358,cuda
validation,5,4,Warm A,-0.00030585695640183985,0.1111111119389534,0.09546995162963867,0.8518518518518519,1.1920928955078125e-07,0.23588547110557556,0.5502204298973083,cfg02_G3_D32,cfg02_G3_D32,1.8662455140147358,cuda
validation,5,4,Warm B,-0.0010039916960522532,0.1111111119389534,0.12066680192947388,0.7530864197530864,2.384185791015625e-07,0.42187803983688354,0.526070773601532,cfg02_G3_D32,cfg02_G3_D32,1.8662455140147358,cuda
validation,5,4,Warm C,-0.0021397361997514963,0.1111111119389534,0.11893311142921448,0.7777777777777778,2.384185791015625e-07,0.5665098428726196,0.4501054883003235,cfg02_G3_D32,cfg02_G3_D32,1.8662455140147358,cuda
validation,7,6,Cold,0.0015485330950468779,0.1111111119389534,0.06972164660692215,0.9753086419753086,5.960464477539063e-08,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,1.8662455140147358,cuda
validation,7,6,Warm A,0.0003902335010934621,0.1111111119389534,0.0730314552783966,0.9753086419753086,3.5762786865234375e-07,0.23535622656345367,0.691085696220398,cfg02_G3_D32,cfg02_G3_D32,1.8662455140147358,cuda
validation,7,6,Warm B,0.0029217684641480446,0.1111111119389534,0.08481688797473907,0.9135802469135802,2.384185791015625e-07,0.269855260848999,0.6889546513557434,cfg02_G3_D32,cfg02_G3_D32,1.8662455140147358,cuda
validation,7,6,Warm C,0.0015217619948089123,0.1111110970377922,0.09906412661075592,0.8148148148148148,1.1920928955078125e-07,0.36045166850090027,0.6549828052520752,cfg02_G3_D32,cfg02_G3_D32,1.8662455140147358,cuda
validation,11,10,Cold,0.0016683044377714396,0.111111119389534,0.07071252167224884,0.9629629629629629,1.1920928955078125e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,1.8662455140147358,cuda
validation,11,10,Warm A,-0.0019584489054977894,0.1111111119389534,0.0762225091457367,0.9876543209876543,2.384185791015625e-07,0.2297271490097046,0.5166236162185669,cfg02_G3_D32,cfg02_G3_D32,1.8662455140147358,cuda
