split,variant,item_id,item_idx,phase,base_graph_mean,graph_density_gt_1e_6,graph_row_sum_error,local_delta_norm,last_warm_loss,tuning_seconds,final_training_seconds,device
validation,emerg_exact_topk,1,0,Cold,-0.008260907605290413,0.4444444444444444,5.960464477539063e-08,0.0,0.0,1.1133090539951809,,cuda
validation,emerg_exact_topk,1,0,Warm A,-0.008952240459620953,0.4444444444444444,5.960464477539063e-08,0.16755728423595428,0.4957611560821533,1.1133090539951809,,cuda
validation,emerg_exact_topk,1,0,Warm B,-0.007803887594491243,0.4444444444444444,5.960464477539063e-08,0.27120667695999146,0.38514217734336853,1.1133090539951809,,cuda
validation,emerg_exact_topk,1,0,Warm C,-0.008022402413189411,0.4444444444444444,5.960464477539063e-08,0.2462550550699234,0.5805622935295105,1.1133090539951809,,cuda
validation,emerg_exact_topk,5,4,Cold,-0.008203336037695408,0.4444444444444444,5.960464477539063e-08,0.0,0.0,1.1133090539951809,,cuda
validation,emerg_exact_topk,5,4,Warm A,-0.00770910969004035,0.4444444444444444,1.1920928955078125e-07,0.15875789523124695,0.5475761294364929,1.1133090539951809,,cuda
validation,emerg_exact_topk,5,4,Warm B,-0.006351178046315908,0.4444444444444444,1.1920928955078125e-07,0.2619228959083557,0.5743883848190308,1.1133090539951809,,cuda
validation,emerg_exact_topk,5,4,Warm C,-0.006070226430892944,0.4444444444444444,0.0,0.3716837763786316,0.49778586626052856,1.1133090539951809,,cuda
validation,emerg_exact_topk,7,6,Cold,-0.00817833375185728,0.4444444444444444,5.960464477539063e-08,0.0,0.0,1.1133090539951809,,cuda
validation,emerg_exact_topk,7,6,Warm A,-0.009491757489740849,0.4444444444444444,5.960464477539063e-08,0.1524411141872406,0.707946240901947,1.1133090539951809,,cuda
validation,emerg_exact_topk,7,6,Warm B,-0.009305580519139767,0.4444444444444444,5.960464477539063e-08,0.19517697393894196,0.6729303598403931,1.1133090539951809,,cuda
validation,emerg_exact_topk,7,6,Warm C,-0.008898147381842136,0.4444444444444444,1.1920928955078125e-07,0.22946833074092865,0.6634049415588379,1.1133090539951809,,cuda
validation,emerg_exact_topk,11,10,Cold,-0.008229151368141174,0.4444444444444444,5.960464477539063e-08,0.0,0.0,1.1133090539951809,,cuda
validation,emerg_exact_topk,11,10,Warm A,-0.00966707430779934,0.4444444444444444,5.960464477539063e-08,0.1630382239818573,0.5611045956611633,1.1133090539951809,,cuda
validation,emerg_exact_topk,11,10,Warm B,-0.00886174663901329,0.4444444444444444,1.1920928955078125e-07,0.18430031836032867,0.6891710162162781,1.1133090539951809,,cuda
validation,emerg_exact_topk,11,10,Warm C,-0.010558105073869228,0.4444444444444444,0.0,0.25167348980903625,0.582420825958252,1.1133090539951809,,cuda
validation,emerg_exact_topk,17,16,Cold,-0.0083083501085639,0.4444444444444444,1.1920928955078125e-07,0.0,0.0,1.1133090539951809,,cuda
validation,emerg_exact_topk,17,16,Warm A,-0.00873065646737814,0.4444444444444444,1.1920928955078125e-07,0.15941496193408966,0.5754308700561523,1.1133090539951809,,cuda
