run_name,epoch,loss,examples,config_name
cfg01_G2_D16,1,0.6097385296598077,262144,cfg01_G2_D16
cfg01_G2_D16,2,0.5482418956235051,262144,cfg01_G2_D16
cfg01_G2_D16,3,0.5372571954503655,262144,cfg01_G2_D16
cfg01_G2_D16,4,0.5307307690382004,262144,cfg01_G2_D16
cfg02_G2_D32,1,0.5916678886860609,262144,cfg02_G2_D32
cfg02_G2_D32,2,0.5423697531223297,262144,cfg02_G2_D32
cfg02_G2_D32,3,0.5288167195394635,262144,cfg02_G2_D32
cfg02_G2_D32,4,0.5216650851070881,262144,cfg02_G2_D32
final_refit_cfg02_G2_D32,1,0.598082129843533,262144,cfg02_G2_D32
final_refit_cfg02_G2_D32,2,0.5425814557820559,262144,cfg02_G2_D32
final_refit_cfg02_G2_D32,3,0.5311910593882203,262144,cfg02_G2_D32
final_refit_cfg02_G2_D32,4,0.5208707330748439,262144,cfg02_G2_D32
