split,phase,rows,positives,threshold,accuracy,precision,recall,f1,roc_auc,predicted_positive_rate,score_mean,score_std,tp,fp,fn,tn
evaluation,Cold,57569,23501,0.2445148378610611,0.4847400510691518,0.44089322027395156,0.9779158333687928,0.6077723564335488,0.7311329590660363,0.9054525873299867,0.5693081238224925,0.2187490440820395,22982,29144,519,4924
evaluation,Warm A,57569,23501,0.3235328495502472,0.6882176171203251,0.5820234014891856,0.8381770988468575,0.6869997384253204,0.7971254194130031,0.5878858413382202,0.432024086313196,0.27784046555414743,19698,14146,3803,19922
evaluation,Warm B,57569,23501,0.3471992015838623,0.7089579461168337,0.6078462719017778,0.8089443002425428,0.6941234459718495,0.8046471060162431,0.5432785005819104,0.4179776230892689,0.2799689399468435,19011,12265,4490,21803
evaluation,Warm C,57569,23501,0.3572162091732025,0.717122062220987,0.6179701804865289,0.8042210969745969,0.6988998798188036,0.8100969851484889,0.5312581424030294,0.41560854674605285,0.2808495014755317,18900,11684,4601,22384
