run_name,epoch,loss,noise_loss,reconstruction_loss,examples
gd_v2_tuning_diffusion,1,1.3629833678124657,1.3269314782720216,0.3605187501705868,1136
gd_v2_tuning_diffusion,2,1.0811581930644076,1.0516478007947896,0.295103841684234,1136
gd_v2_tuning_diffusion,3,1.0197263569899009,0.9942093298468792,0.25517033586199855,1136
gd_v2_tuning_diffusion,4,0.9846601377070789,0.960189616176444,0.244704996616068,1136
gd_v2_tuning_diffusion,5,0.9699965891703753,0.9461802219001341,0.2381636831961887,1136
gd_v2_tuning_diffusion,6,0.94965329976149,0.9262703027523739,0.23382994280734531,1136
gd_v2_tuning_diffusion,7,0.9094337821006775,0.8874338697379743,0.21999906171375597,1136
gd_v2_tuning_diffusion,8,0.8970786081233495,0.8759124245442135,0.21166187587758184,1136
gd_v2_tuning_diffusion,9,0.8442546700088072,0.8236154057610203,0.2063927451069926,1136
gd_v2_tuning_diffusion,10,0.8026737931748511,0.7847037189443347,0.1797006566759566,1136
gd_v2_tuning_diffusion,11,0.7744209858733164,0.7578748523349493,0.16546139435868867,1136
gd_v2_tuning_diffusion,12,0.7363476702864741,0.7208170504637168,0.1553060150062534,1136
gd_v2_tuning_diffusion,13,0.7194654740078349,0.7050320909056865,0.14433397373683016,1136
gd_v2_tuning_diffusion,14,0.6937150157673259,0.6798800372741591,0.13834986720286624,1136
gd_v2_tuning_diffusion,15,0.6645878091664381,0.6511149683468779,0.13472841218323775,1136
gd_v2_tuning_diffusion,16,0.6415480366894897,0.6288715701707652,0.12676467715014875,1136
gd_v2_tuning_diffusion,17,0.6321798940779457,0.6200551885954091,0.12124717330009165,1136
gd_v2_tuning_diffusion,18,0.6150211557536058,0.6033160308717003,0.1170513176582229,1136
gd_v2_tuning_diffusion,19,0.6127841900771772,0.6016445781143618,0.11139612372072649,1136
gd_v2_tuning_diffusion,20,0.5870445546969562,0.5762849340976124,0.10759632163484331,1136
gd_v2_tuning_diffusion,21,0.5941273628825873,0.5834732408254919,0.106541342928376,1136
gd_v2_tuning_diffusion,22,0.5757269741783679,0.5654418460080322,0.10285127803053655,1136
gd_v2_tuning_diffusion,23,0.5654430078788543,0.5552197409347749,0.10223268108888411,1136
gd_v2_tuning_diffusion,24,0.575634887520696,0.5658448414063789,0.09790066157428312,1136
gd_v2_tuning_diffusion,25,0.5645901829424039,0.5547167566460622,0.09873428657441072,1136
gd_v2_tuning_diffusion,26,0.5616827195798847,0.5512959403051457,0.10386777291415443,1136
gd_v2_tuning_diffusion,27,0.5530910567498543,0.5439280850786559,0.09162960274958275,1136
gd_v2_tuning_diffusion,28,0.5506085954921346,0.5409932212090828,0.09615371292325813,1136
gd_v2_tuning_diffusion,29,0.5393815964040621,0.5295956134796143,0.09785976176950294,1136
gd_v2_tuning_diffusion,30,0.5305425381996263,0.5206782633150128,0.09864268399460215,1136
gd_v2_tuning_diffusion,31,0.5657555150314116,0.5566508392213096,0.09104665851509067,1136
gd_v2_tuning_diffusion,32,0.5507165311088025,0.5415471330494948,0.09169399643867789,1136
