run_name,epoch,loss,examples
gd_v2_reproduced_cfg02_G2_D32,1,0.6007465599104762,262144
gd_v2_reproduced_cfg02_G2_D32,2,0.5437526283785701,262144
gd_v2_reproduced_cfg02_G2_D32,3,0.5314629003405571,262144
gd_v2_reproduced_cfg02_G2_D32,4,0.521815630607307,262144
