split_emerg,phase,rows_emerg,positives_emerg,threshold_emerg,accuracy_emerg,precision_emerg,recall_emerg,f1_emerg,roc_auc_emerg,predicted_positive_rate_emerg,score_mean_emerg,score_std_emerg,tp_emerg,fp_emerg,fn_emerg,tn_emerg,config_name,split_emerg_gd_v2,rows_emerg_gd_v2,positives_emerg_gd_v2,threshold_emerg_gd_v2,accuracy_emerg_gd_v2,precision_emerg_gd_v2,recall_emerg_gd_v2,f1_emerg_gd_v2,roc_auc_emerg_gd_v2,predicted_positive_rate_emerg_gd_v2,score_mean_emerg_gd_v2,score_std_emerg_gd_v2,tp_emerg_gd_v2,fp_emerg_gd_v2,fn_emerg_gd_v2,tn_emerg_gd_v2,f1_delta,roc_auc_delta,accuracy_delta,precision_delta,recall_delta
evaluation,Cold,57569,23501,0.246535524725914,0.4854348694609946,0.4412137507201844,0.9775754223224544,0.6080110095142316,0.7311609550718121,0.9044798415814068,0.5692957527743964,0.2185916961865194,22974,29096,527,4972,cfg02_G2_D32,evaluation,57569,23501,0.2445148378610611,0.4847400510691518,0.44089322027395156,0.9779158333687928,0.6077723564335488,0.7311329590660363,0.9054525873299867,0.5693081238224925,0.2187490440820395,22982,29144,519,4924,-0.00023865308068282687,-2.799600577585437e-05,-0.0006948183918428219,-0.000320530446232814,0.000340411046338418
evaluation,Warm A,57569,23501,0.3365041315555572,0.6553179662665671,0.548885443951462,0.8738351559508106,0.6742510054994664,0.7893569915063657,0.649898382810193,0.4682564060664547,0.254764401750616,20536,16878,2965,17190,cfg02_G2_D32,evaluation,57569,23501,0.3235328495502472,0.6882176171203251,0.5820234014891856,0.8381770988468575,0.6869997384253204,0.7971254194130031,0.5878858413382202,0.432024086313196,0.27784046555414743,19698,14146,3803,19922,0.01274873292585399,0.007768427906637343,0.03289965085375801,0.03313795753772364,-0.03565805710395309
evaluation,Warm B,57569,23501,0.3653467893600464,0.7096006531292883,0.6117720726361928,0.7898812816475894,0.6895104375603595,0.8004288931379651,0.5270718615921763,0.4201514787476974,0.2775293217484495,18563,11780,4938,22288,cfg02_G2_D32,evaluation,57569,23501,0.3471992015838623,0.7089579461168337,0.6078462719017778,0.8089443002425428,0.6941234459718495,0.8046471060162431,0.5432785005819104,0.4179776230892689,0.2799689399468435,19011,12265,4490,21803,0.004613008411490038,0.00421821287827806,-0.000642707012454613,-0.003925800734415064,0.019063018594953407
evaluation,Warm C,57569,23501,0.3576754927635193,0.7126578540533968,0.6132096957865626,0.8019658737926045,0.694999631241242,0.804321551357096,0.5338810818322361,0.4127586497740282,0.2825620920263872,18847,11888,4654,22180,cfg02_G2_D32,evaluation,57569,23501,0.3572162091732025,0.717122062220987,0.6179701804865289,0.8042210969745969,0.6988998798188036,0.8100969851484889,0.5312581424030294,0.41560854674605285,0.2808495014755317,18900,11684,4601,22384,0.00390024857756166,0.005775433791392892,0.004464208167590189,0.004760484699966261,0.0022552231819923385
