split,item_id,item_idx,phase,graph_mean,graph_std,graph_density_gt_0_5,graph_diag_mean,local_delta_norm,last_warm_loss,config_name,selected_config_name,final_training_seconds,device
validation,1,0,Cold,0.5640881061553955,0.17144553363323212,0.5555555555555556,1.0,0.0,0.0,cfg02_G2_D32,cfg02_G2_D32,1.0250943670398556,cuda
validation,1,0,Warm A,0.5666242837905884,0.17065182328224182,0.6049382716049383,1.0,0.22850629687309265,0.4169447422027588,cfg02_G2_D32,cfg02_G2_D32,1.0250943670398556,cuda
validation,1,0,Warm B,0.5663855075836182,0.17103171348571777,0.5802469135802469,1.0,0.4124477505683899,0.334086149930954,cfg02_G2_D32,cfg02_G2_D32,1.0250943670398556,cuda
validation,1,0,Warm C,0.5661226511001587,0.17170493304729462,0.5308641975308642,1.0,0.30081701278686523,0.5251221060752869,cfg02_G2_D32,cfg02_G2_D32,1.0250943670398556,cuda
validation,5,4,Cold,0.5700458288192749,0.17489895224571228,0.5802469135802469,1.0,0.0,0.0,cfg02_G2_D32,cfg02_G2_D32,1.0250943670398556,cuda
validation,5,4,Warm A,0.5781870484352112,0.17443737387657166,0.6296296296296297,1.0,0.21871447563171387,0.4382856488227844,cfg02_G2_D32,cfg02_G2_D32,1.0250943670398556,cuda
validation,5,4,Warm B,0.5838211178779602,0.17466740310192108,0.6296296296296297,1.0,0.308290034532547,0.4825563430786133,cfg02_G2_D32,cfg02_G2_D32,1.0250943670398556,cuda
validation,5,4,Warm C,0.5928868055343628,0.17401008307933807,0.654320987654321,1.0,0.4940807819366455,0.3406100273132324,cfg02_G2_D32,cfg02_G2_D32,1.0250943670398556,cuda
validation,7,6,Cold,0.5673501491546631,0.17130103707313538,0.5555555555555556,1.0,0.0,0.0,cfg02_G2_D32,cfg02_G2_D32,1.0250943670398556,cuda
validation,7,6,Warm A,0.5638289451599121,0.17239858210086823,0.5555555555555556,1.0,0.18059581518173218,0.6460340023040771,cfg02_G2_D32,cfg02_G2_D32,1.0250943670398556,cuda
validation,7,6,Warm B,0.5643095374107361,0.17391251027584076,0.5555555555555556,1.0,0.3236389756202698,0.602870762348175,cfg02_G2_D32,cfg02_G2_D32,1.0250943670398556,cuda
validation,7,6,Warm C,0.5690045952796936,0.1731622964143753,0.5555555555555556,1.0,0.4348691999912262,0.6333751082420349,cfg02_G2_D32,cfg02_G2_D32,1.0250943670398556,cuda
validation,11,10,Cold,0.5678470730781555,0.17265506088733673,0.5555555555555556,1.0,0.0,0.0,cfg02_G2_D32,cfg02_G2_D32,1.0250943670398556,cuda
validation,11,10,Warm A,0.568006157875061,0.17345036566257477,0.5555555555555556,1.0,0.21804741024971008,0.46659770607948303,cfg02_G2_D32,cfg02_G2_D32,1.0250943670398556,cuda
validation,11,10,Warm B,0.564058244228363,0.17521551251411438,0.5555555555555556,1.0,0.24550175666809082,0.6327394843101501,cfg02_G2_D32,cfg02_G2_D32,1.0250943670398556,cuda
validation,11,10,Warm C,0.561575174331665,0.1733931005001068,0.5802469135802469,1.0,0.2492525428533554,0.5262026190757751,cfg02_G2_D32,cfg02_G2_D32,1.0250943670398556,cuda
validation,17,16,Cold,0.5654589533805847,0.17165255546569824,0.5555555555555556,1.0,0.0,0.0,cfg02_G2_D32,cfg02_G2_D32,1.0250943670398556,cuda
validation,17,16,Warm A,0.5645320415496826,0.17121468484401703,0.5802469135802469,1.0,0.21936309337615967,0.379648357629776,cfg02_G2_D32,cfg02_G2_D32,1.0250943670398556,cuda
validation,17,16,Warm B,0.5698485970497131,0.16986478865146637,0.6049382716049383,1.0,0.4180101752281189,0.23322227597236633,cfg02_G2_D32,cfg02_G2_D32,1.0250943670398556,cuda
validation,17,16,Warm C,0.5679371953010559,0.171988382935524,0.6049382716049383,1.0,0.37008243799209595,0.2997487485408783,cfg02_G2_D32,cfg02_G2_D32,1.0250943670398556,cuda
validation,41,36,Cold,0.5717948079109192,0.17249424755573273,0.5802469135802469,1.0,0.0,0.0,cfg02_G2_D32,cfg02_G2_D32,1.0250943670398556,cuda
validation,41,36,Warm A,0.5654888153076172,0.17268769443035126,0.5802469135802469,1.0,0.2122303694486618,0.5463445782661438,cfg02_G2_D32,cfg02_G2_D32,1.0250943670398556,cuda
validation,41,36,Warm B,0.5667238235473633,0.17167580127716064,0.5802469135802469,1.0,0.35299575328826904,0.35557207465171814,cfg02_G2_D32,cfg02_G2_D32,1.0250943670398556,cuda
validation,41,36,Warm C,0.5611613988876343,0.17330384254455566,0.5555555555555556,1.0,0.36895227432250977,0.5532466769218445,cfg02_G2_D32,cfg02_G2_D32,1.0250943670398556,cuda
validation,104,76,Cold,0.5693734884262085,0.17355646193027496,0.5555555555555556,1.0,0.0,0.0,cfg02_G2_D32,cfg02_G2_D32,1.0250943670398556,cuda
validation,104,76,Warm A,0.5684449672698975,0.17240945994853973,0.5802469135802469,1.0,0.20673178136348724,0.5854951739311218,cfg02_G2_D32,cfg02_G2_D32,1.0250943670398556,cuda
validation,104,76,Warm B,0.5692128539085388,0.17299626767635345,0.5802469135802469,1.0,0.34560492634773254,0.5625049471855164,cfg02_G2_D32,cfg02_G2_D32,1.0250943670398556,cuda
validation,104,76,Warm C,0.5697551965713501,0.17041346430778503,0.5802469135802469,1.0,0.3949524164199829,0.5248724222183228,cfg02_G2_D32,cfg02_G2_D32,1.0250943670398556,cuda
validation,107,78,Cold,0.567103922367096,0.1699114441871643,0.5555555555555556,1.0,0.0,0.0,cfg02_G2_D32,cfg02_G2_D32,1.0250943670398556,cuda
validation,107,78,Warm A,0.5656881332397461,0.17053931951522827,0.5802469135802469,1.0,0.21789126098155975,0.673564612865448,cfg02_G2_D32,cfg02_G2_D32,1.0250943670398556,cuda
validation,107,78,Warm B,0.5667613744735718,0.17225782573223114,0.5802469135802469,1.0,0.23947444558143616,0.5642561912536621,cfg02_G2_D32,cfg02_G2_D32,1.0250943670398556,cuda
validation,107,78,Warm C,0.5687538385391235,0.17435987293720245,0.5555555555555556,1.0,0.3502894937992096,0.5617567896842957,cfg02_G2_D32,cfg02_G2_D32,1.0250943670398556,cuda
validation,110,79,Cold,0.5701238512992859,0.17133428156375885,0.5555555555555556,1.0,0.0,0.0,cfg02_G2_D32,cfg02_G2_D32,1.0250943670398556,cuda
validation,110,79,Warm A,0.568449854850769,0.17163002490997314,0.6049382716049383,1.0,0.228594109416008,0.3744756579399109,cfg02_G2_D32,cfg02_G2_D32,1.0250943670398556,cuda
validation,110,79,Warm B,0.5747115015983582,0.17024843394756317,0.6049382716049383,1.0,0.33571740984916687,0.37937191128730774,cfg02_G2_D32,cfg02_G2_D32,1.0250943670398556,cuda
validation,110,79,Warm C,0.5737872123718262,0.17080478370189667,0.5802469135802469,1.0,0.3785000145435333,0.49869710206985474,cfg02_G2_D32,cfg02_G2_D32,1.0250943670398556,cuda
validation,111,80,Cold,0.5728294253349304,0.17894937098026276,0.5555555555555556,1.0,0.0,0.0,cfg02_G2_D32,cfg02_G2_D32,1.0250943670398556,cuda
validation,111,80,Warm A,0.5630568265914917,0.18040667474269867,0.5555555555555556,1.0,0.2402358204126358,0.7609055638313293,cfg02_G2_D32,cfg02_G2_D32,1.0250943670398556,cuda
validation,111,80,Warm B,0.5642923712730408,0.17887920141220093,0.5555555555555556,1.0,0.08767728507518768,0.30252012610435486,cfg02_G2_D32,cfg02_G2_D32,1.0250943670398556,cuda
validation,111,80,Warm C,0.5680617690086365,0.1778903752565384,0.5802469135802469,1.0,0.2646842896938324,0.253828763961792,cfg02_G2_D32,cfg02_G2_D32,1.0250943670398556,cuda
validation,158,103,Cold,0.5706517100334167,0.16930550336837769,0.5802469135802469,1.0,0.0,0.0,cfg02_G2_D32,cfg02_G2_D32,1.0250943670398556,cuda
validation,158,103,Warm A,0.5793775916099548,0.16771703958511353,0.6296296296296297,1.0,0.23556451499462128,0.31238076090812683,cfg02_G2_D32,cfg02_G2_D32,1.0250943670398556,cuda
validation,158,103,Warm B,0.5813940763473511,0.16936591267585754,0.654320987654321,1.0,0.26572155952453613,0.5547937750816345,cfg02_G2_D32,cfg02_G2_D32,1.0250943670398556,cuda
validation,158,103,Warm C,0.5784996151924133,0.16771087050437927,0.654320987654321,1.0,0.2610073983669281,0.4906540811061859,cfg02_G2_D32,cfg02_G2_D32,1.0250943670398556,cuda
validation,160,105,Cold,0.5710591673851013,0.16999906301498413,0.5802469135802469,1.0,0.0,0.0,cfg02_G2_D32,cfg02_G2_D32,1.0250943670398556,cuda
validation,160,105,Warm A,0.5749995112419128,0.1719110608100891,0.5802469135802469,1.0,0.23019662499427795,0.49231407046318054,cfg02_G2_D32,cfg02_G2_D32,1.0250943670398556,cuda
validation,160,105,Warm B,0.5795726776123047,0.17461051046848297,0.6296296296296297,1.0,0.4194459319114685,0.31369367241859436,cfg02_G2_D32,cfg02_G2_D32,1.0250943670398556,cuda
validation,160,105,Warm C,0.5810440182685852,0.17410880327224731,0.6296296296296297,1.0,0.29272425174713135,0.28748199343681335,cfg02_G2_D32,cfg02_G2_D32,1.0250943670398556,cuda
validation,163,108,Cold,0.5703506469726562,0.1698402613401413,0.5555555555555556,1.0,0.0,0.0,cfg02_G2_D32,cfg02_G2_D32,1.0250943670398556,cuda
validation,163,108,Warm A,0.5670244097709656,0.17203670740127563,0.5555555555555556,1.0,0.2321535348892212,0.7551640272140503,cfg02_G2_D32,cfg02_G2_D32,1.0250943670398556,cuda
