split,phase,rows,positives,threshold,accuracy,precision,recall,f1,roc_auc,predicted_positive_rate,score_mean,score_std,tp,fp,fn,tn,config_name
evaluation,Cold,57569,23501,0.2590215802192688,0.502214733623999,0.4492059739133861,0.9701289306838007,0.6140731263887953,0.7455146881526109,0.8816203164897775,0.5650473379475057,0.23236934669394202,22799,27955,702,6113,cfg02_G2_D32
evaluation,Warm A,57569,23501,0.3699709475040436,0.6759888134238913,0.5685016673260611,0.8560061273988341,0.6832407831949326,0.7953722701749188,0.6146710903437614,0.4741026358659767,0.26127232396474304,20117,15269,3384,18799,cfg02_G2_D32
evaluation,Warm B,57569,23501,0.38836511969566345,0.7113550695686914,0.6140263698403233,0.7886898429854049,0.6904837297669827,0.8010675042059394,0.5243446994041933,0.43154719786198836,0.279800100941494,18535,11651,4966,22417,cfg02_G2_D32
evaluation,Warm C,57569,23501,0.3672257363796234,0.711719849224409,0.6117711806792062,0.80409344283222,0.6948703805846664,0.8051479677928663,0.536556132640831,0.4206800391725457,0.2835427802203756,18897,11992,4604,22076,cfg02_G2_D32
