split,phase,rows,positives,threshold,accuracy,precision,recall,f1,roc_auc,predicted_positive_rate,score_mean,score_std,tp,fp,fn,tn,config_name
evaluation,Cold,57569,23501,0.3068754971027374,0.5033611839705397,0.44955601363672404,0.9651078677503085,0.6133895852771355,0.7342521896087729,0.8763744376313641,0.5571301151524195,0.1984301625166512,22681,27771,820,6297,cfg02_G3_D32
evaluation,Warm A,57569,23501,0.3510192930698395,0.652087060744498,0.5465116279069767,0.8679630654014723,0.6707110563090833,0.7851851157678086,0.6483350414285466,0.4764850188831497,0.23518808931203003,20398,16926,3103,17142,cfg02_G3_D32
evaluation,Warm B,57569,23501,0.3729477524757385,0.7075683093331481,0.608921568627451,0.7928598783030509,0.6888227574351675,0.7986715465911116,0.5315360697597665,0.43262576879195946,0.2599541079941519,18633,11967,4868,22101,cfg02_G3_D32
evaluation,Warm C,57569,23501,0.3601001501083374,0.7143949000330039,0.616696974706563,0.7936683545381048,0.6940795594090723,0.8041504908844096,0.5253695565321614,0.4176798032088459,0.2690467292060613,18652,11593,4849,22475,cfg02_G3_D32
