split,item_id,item_idx,phase,base_graph_mean,diffused_graph_mean,diffused_graph_std,diffused_density_gt_1e_6,diffused_row_sum_error,local_delta_norm,last_warm_loss,config_name,selected_config_name,final_training_seconds,device
validation,1,0,Cold,0.005525688175112009,0.111111119389534,0.09495649486780167,0.9135802469135802,2.384185791015625e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,1.868335973995272,cuda
validation,1,0,Warm A,0.005940292961895466,0.1111111119389534,0.10759913176298141,0.9135802469135802,2.980232238769531e-07,0.23635905981063843,0.4770713448524475,cfg02_G3_D32,cfg02_G3_D32,1.868335973995272,cuda
validation,1,0,Warm B,0.0045374659821391106,0.111111119389534,0.12616147100925446,0.9135802469135802,2.384185791015625e-07,0.3989228308200836,0.33490705490112305,cfg02_G3_D32,cfg02_G3_D32,1.868335973995272,cuda
validation,1,0,Warm C,0.004122617654502392,0.1111111119389534,0.10657449066638947,0.9382716049382716,2.384185791015625e-07,0.35909461975097656,0.5485896468162537,cfg02_G3_D32,cfg02_G3_D32,1.868335973995272,cuda
validation,5,4,Cold,0.0017283932538703084,0.1111111119389534,0.10686368495225906,0.9012345679012346,1.7881393432617188e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,1.868335973995272,cuda
validation,5,4,Warm A,-0.0069811344146728516,0.1111111119389534,0.13796648383140564,0.7654320987654321,1.7881393432617188e-07,0.2352982461452484,0.4817354679107666,cfg02_G3_D32,cfg02_G3_D32,1.868335973995272,cuda
validation,5,4,Warm B,-0.012877081520855427,0.1111111119389534,0.16717424988746643,0.6296296296296297,2.384185791015625e-07,0.38867950439453125,0.5355554819107056,cfg02_G3_D32,cfg02_G3_D32,1.868335973995272,cuda
validation,5,4,Warm C,-0.013101305812597275,0.1111110970377922,0.16864266991615295,0.6419753086419753,2.384185791015625e-07,0.5007683634757996,0.431884765625,cfg02_G3_D32,cfg02_G3_D32,1.868335973995272,cuda
validation,7,6,Cold,0.002108979504555464,0.111111119389534,0.10308834165334702,0.9012345679012346,2.384185791015625e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,1.868335973995272,cuda
validation,7,6,Warm A,0.0021904536988586187,0.111111119389534,0.10204245895147324,0.8888888888888888,2.384185791015625e-07,0.25391247868537903,0.6897751688957214,cfg02_G3_D32,cfg02_G3_D32,1.868335973995272,cuda
validation,7,6,Warm B,0.004002054687589407,0.1111111119389534,0.10686779022216797,0.8641975308641975,3.5762786865234375e-07,0.3115105628967285,0.670325517654419,cfg02_G3_D32,cfg02_G3_D32,1.868335973995272,cuda
validation,7,6,Warm C,-0.0013903622748330235,0.1111111119389534,0.1299879103899002,0.7654320987654321,1.1920928955078125e-07,0.43807217478752136,0.65770024061203,cfg02_G3_D32,cfg02_G3_D32,1.868335973995272,cuda
validation,11,10,Cold,0.003076593391597271,0.1111110970377922,0.10753185302019119,0.9012345679012346,2.384185791015625e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,1.868335973995272,cuda
validation,11,10,Warm A,0.002968196291476488,0.1111111119389534,0.10209115594625473,0.9259259259259259,2.384185791015625e-07,0.24154441058635712,0.5056865215301514,cfg02_G3_D32,cfg02_G3_D32,1.868335973995272,cuda
validation,11,10,Warm B,0.003574590664356947,0.1111111119389534,0.10910256206989288,0.8518518518518519,1.1920928955078125e-07,0.2797795832157135,0.6818525195121765,cfg02_G3_D32,cfg02_G3_D32,1.868335973995272,cuda
validation,11,10,Warm C,0.005113709717988968,0.1111110970377922,0.10461360216140747,0.9382716049382716,2.384185791015625e-07,0.31914234161376953,0.5376583933830261,cfg02_G3_D32,cfg02_G3_D32,1.868335973995272,cuda
validation,17,16,Cold,0.005325828213244677,0.111111119389534,0.105923131108284,0.9012345679012346,2.384185791015625e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,1.868335973995272,cuda
