split,item_id,item_idx,phase,graph_mean,graph_std,graph_density_gt_0_5,graph_diag_mean,local_delta_norm,last_warm_loss,config_name,selected_config_name,final_training_seconds,device
validation,1,0,Cold,0.5632370114326477,0.17170870304107666,0.5802469135802469,1.0,0.0,0.0,cfg02_G2_D32,cfg02_G2_D32,0.9946851619752124,cuda
validation,1,0,Warm A,0.5658701658248901,0.17084363102912903,0.6049382716049383,1.0,0.22830165922641754,0.42271652817726135,cfg02_G2_D32,cfg02_G2_D32,0.9946851619752124,cuda
validation,1,0,Warm B,0.5658411383628845,0.17106853425502777,0.6049382716049383,1.0,0.41427165269851685,0.33219558000564575,cfg02_G2_D32,cfg02_G2_D32,0.9946851619752124,cuda
validation,1,0,Warm C,0.5659065842628479,0.171464204788208,0.5308641975308642,1.0,0.29733505845069885,0.5371950268745422,cfg02_G2_D32,cfg02_G2_D32,0.9946851619752124,cuda
validation,5,4,Cold,0.5691385269165039,0.17498229444026947,0.6049382716049383,1.0,0.0,0.0,cfg02_G2_D32,cfg02_G2_D32,0.9946851619752124,cuda
validation,5,4,Warm A,0.5775159001350403,0.17464153468608856,0.6296296296296297,1.0,0.21826238930225372,0.4327062666416168,cfg02_G2_D32,cfg02_G2_D32,0.9946851619752124,cuda
validation,5,4,Warm B,0.5827956199645996,0.17443662881851196,0.654320987654321,1.0,0.30517783761024475,0.4880172312259674,cfg02_G2_D32,cfg02_G2_D32,0.9946851619752124,cuda
validation,5,4,Warm C,0.5909824371337891,0.1733371466398239,0.6790123456790124,1.0,0.48132067918777466,0.3487158715724945,cfg02_G2_D32,cfg02_G2_D32,0.9946851619752124,cuda
validation,7,6,Cold,0.5665768384933472,0.1713843196630478,0.5802469135802469,1.0,0.0,0.0,cfg02_G2_D32,cfg02_G2_D32,0.9946851619752124,cuda
validation,7,6,Warm A,0.563112735748291,0.1721959114074707,0.5555555555555556,1.0,0.18092016875743866,0.6500499844551086,cfg02_G2_D32,cfg02_G2_D32,0.9946851619752124,cuda
validation,7,6,Warm B,0.5631093382835388,0.17407724261283875,0.5555555555555556,1.0,0.30934691429138184,0.591675877571106,cfg02_G2_D32,cfg02_G2_D32,0.9946851619752124,cuda
validation,7,6,Warm C,0.5648860931396484,0.1726755052804947,0.5802469135802469,1.0,0.42111191153526306,0.6405443549156189,cfg02_G2_D32,cfg02_G2_D32,0.9946851619752124,cuda
validation,11,10,Cold,0.5670552253723145,0.1727881133556366,0.5802469135802469,1.0,0.0,0.0,cfg02_G2_D32,cfg02_G2_D32,0.9946851619752124,cuda
