split,item_id,item_idx,phase,base_graph_mean,diffused_graph_mean,diffused_graph_std,diffused_density_gt_1e_6,diffused_row_sum_error,local_delta_norm,last_warm_loss,config_name,selected_config_name,final_training_seconds,device
evaluation,2900,1761,Warm C,0.009171757847070694,0.1111111119389534,0.09607461094856262,0.8765432098765432,2.384185791015625e-07,0.32411378622055054,0.5706197619438171,,cfg02_G3_D32,1.867772352998145,cuda
evaluation,2902,1763,Cold,0.006410600151866674,0.1111111119389534,0.08203862607479095,0.8888888888888888,2.384185791015625e-07,0.0,0.0,,cfg02_G3_D32,1.867772352998145,cuda
evaluation,2902,1763,Warm A,0.005661299917846918,0.1111110970377922,0.10291054099798203,0.8641975308641975,2.384185791015625e-07,0.24383889138698578,0.5466636419296265,,cfg02_G3_D32,1.867772352998145,cuda
evaluation,2902,1763,Warm B,0.004878759849816561,0.111111119389534,0.13164402544498444,0.691358024691358,2.384185791015625e-07,0.4054710566997528,0.3257788121700287,,cfg02_G3_D32,1.867772352998145,cuda
evaluation,2902,1763,Warm C,0.005854731425642967,0.111111119389534,0.1547883152961731,0.5925925925925926,2.384185791015625e-07,0.579503059387207,0.29478761553764343,,cfg02_G3_D32,1.867772352998145,cuda
evaluation,2903,1764,Cold,0.006526017561554909,0.1111110970377922,0.08150027692317963,0.8765432098765432,1.1920928955078125e-07,0.0,0.0,,cfg02_G3_D32,1.867772352998145,cuda
evaluation,2903,1764,Warm A,0.007292288355529308,0.1111110970377922,0.10341569781303406,0.8641975308641975,1.1920928955078125e-07,0.23095466196537018,0.50860995054245,,cfg02_G3_D32,1.867772352998145,cuda
evaluation,2903,1764,Warm B,0.007515858858823776,0.1111111119389534,0.12924693524837494,0.691358024691358,1.7881393432617188e-07,0.448607861995697,0.2641778886318207,,cfg02_G3_D32,1.867772352998145,cuda
evaluation,2903,1764,Warm C,0.007215622812509537,0.1111111119389534,0.15121835470199585,0.6419753086419753,1.1920928955078125e-07,0.6345164775848389,0.24564309418201447,,cfg02_G3_D32,1.867772352998145,cuda
evaluation,2905,1765,Cold,0.00849292241036892,0.1111111119389534,0.1278713345527649,0.8024691358024691,2.384185791015625e-07,0.0,0.0,,cfg02_G3_D32,1.867772352998145,cuda
evaluation,2905,1765,Warm A,0.008126192726194859,0.1111111119389534,0.14492222666740417,0.7283950617283951,1.1920928955078125e-07,0.23348070681095123,0.3283873200416565,,cfg02_G3_D32,1.867772352998145,cuda
evaluation,2905,1765,Warm B,0.008735463954508305,0.1111110970377922,0.16535857319831848,0.6172839506172839,2.980232238769531e-07,0.4197896718978882,0.20335018634796143,,cfg02_G3_D32,1.867772352998145,cuda
evaluation,2905,1765,Warm C,0.007010539527982473,0.1111111119389534,0.183683380484581,0.5432098765432098,1.7881393432617188e-07,0.6057783961296082,0.16341307759284973,,cfg02_G3_D32,1.867772352998145,cuda
