split,phase,rows,positives,threshold,accuracy,precision,recall,f1,roc_auc,predicted_positive_rate,score_mean,score_std,tp,fp,fn,tn,config_name
evaluation,Cold,57569,23501,0.2546197772026062,0.48835310670673454,0.4425511385565419,0.9758308157099698,0.6089404017471887,0.7312375570497384,0.9001372266323889,0.5699608110197298,0.21813829614108518,22933,28887,568,5181,cfg02_G2_D32
evaluation,Warm A,57569,23501,0.3545796275138855,0.6642637530615435,0.557557032909437,0.8600485085741032,0.6765296559110993,0.7895807334811875,0.6296965380673626,0.4690431989842081,0.2543553513543248,20212,16039,3289,18029,cfg02_G2_D32
evaluation,Warm B,57569,23501,0.37153151631355286,0.710486546578888,0.6138848153579523,0.7837538828134973,0.6884964022054013,0.8004244316629097,0.5211832757213083,0.4205580460172137,0.27728766154089524,18419,11585,5082,22483,cfg02_G2_D32
evaluation,Warm C,57569,23501,0.36264681816101074,0.7139606385381021,0.6156755690040784,0.7965192970511893,0.6945181337538262,0.8046410264446215,0.5281314596397366,0.41271164682576617,0.28254446508323744,18719,11685,4782,22383,cfg02_G2_D32
