split,item_id,item_idx,phase,base_graph_mean,diffused_graph_mean,diffused_graph_std,diffused_density_gt_1e_6,diffused_row_sum_error,local_delta_norm,last_warm_loss,config_name,selected_config_name,final_training_seconds,device
validation,1,0,Cold,0.006142980884760618,0.1111111119389534,0.08688776195049286,0.9382716049382716,2.384185791015625e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,1.8739664049935527,cuda
validation,1,0,Warm A,0.0050019873306155205,0.111111119389534,0.09523824602365494,0.8765432098765432,3.5762786865234375e-07,0.22836631536483765,0.4621642231941223,cfg02_G3_D32,cfg02_G3_D32,1.8739664049935527,cuda
validation,1,0,Warm B,0.004028751514852047,0.1111111119389534,0.11058717221021652,0.7654320987654321,1.1920928955078125e-07,0.38171786069869995,0.35769060254096985,cfg02_G3_D32,cfg02_G3_D32,1.8739664049935527,cuda
validation,1,0,Warm C,0.00621675793081522,0.1111111119389534,0.09788025170564651,0.8888888888888888,1.1920928955078125e-07,0.32879501581192017,0.5745069980621338,cfg02_G3_D32,cfg02_G3_D32,1.8739664049935527,cuda
validation,5,4,Cold,0.004227481782436371,0.1111111119389534,0.0871601551771164,0.9012345679012346,1.1920928955078125e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,1.8739664049935527,cuda
validation,5,4,Warm A,-7.477071631001309e-05,0.111111119389534,0.10935181379318237,0.8148148148148148,2.384185791015625e-07,0.2352866232395172,0.5172299742698669,cfg02_G3_D32,cfg02_G3_D32,1.8739664049935527,cuda
validation,5,4,Warm B,-0.002996867522597313,0.1111111119389534,0.1301659643650055,0.6419753086419753,2.384185791015625e-07,0.3669997751712799,0.524161159992218,cfg02_G3_D32,cfg02_G3_D32,1.8739664049935527,cuda
validation,5,4,Warm C,-0.0017976710805669427,0.1111111119389534,0.12426703423261642,0.7160493827160493,1.1920928955078125e-07,0.38367778062820435,0.45405110716819763,cfg02_G3_D32,cfg02_G3_D32,1.8739664049935527,cuda
validation,7,6,Cold,0.004709662403911352,0.111111119389534,0.08701332658529282,0.9012345679012346,1.1920928955078125e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,1.8739664049935527,cuda
validation,7,6,Warm A,0.004572708625346422,0.1111110970377922,0.08328541368246078,0.9135802469135802,1.7881393432617188e-07,0.25050780177116394,0.6846444010734558,cfg02_G3_D32,cfg02_G3_D32,1.8739664049935527,cuda
validation,7,6,Warm B,0.0037808057386428118,0.1111111119389534,0.09255359321832657,0.8518518518518519,1.1920928955078125e-07,0.3193592429161072,0.6941324472427368,cfg02_G3_D32,cfg02_G3_D32,1.8739664049935527,cuda
validation,7,6,Warm C,0.002298803301528096,0.1111111119389534,0.10752072930335999,0.8024691358024691,1.1920928955078125e-07,0.4352683126926422,0.6392550468444824,cfg02_G3_D32,cfg02_G3_D32,1.8739664049935527,cuda
validation,11,10,Cold,0.00515895988792181,0.111111119389534,0.08854305744171143,0.9012345679012346,2.384185791015625e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,1.8739664049935527,cuda
validation,11,10,Warm A,0.005475510843098164,0.1111110970377922,0.0920296162366867,0.9259259259259259,2.384185791015625e-07,0.2479885220527649,0.5242125391960144,cfg02_G3_D32,cfg02_G3_D32,1.8739664049935527,cuda
validation,11,10,Warm B,0.005591316614300013,0.1111111119389534,0.09049821645021439,0.9135802469135802,1.1920928955078125e-07,0.2814169228076935,0.6584963202476501,cfg02_G3_D32,cfg02_G3_D32,1.8739664049935527,cuda
validation,11,10,Warm C,0.006363552995026112,0.1111111119389534,0.09641102701425552,0.8641975308641975,1.1920928955078125e-07,0.389265239238739,0.5487104654312134,cfg02_G3_D32,cfg02_G3_D32,1.8739664049935527,cuda
validation,17,16,Cold,0.006302626803517342,0.1111111119389534,0.09222526848316193,0.9135802469135802,2.384185791015625e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,1.8739664049935527,cuda
validation,17,16,Warm A,0.005437147803604603,0.111111119389534,0.10287119448184967,0.8395061728395061,2.384185791015625e-07,0.24121056497097015,0.4304809272289276,cfg02_G3_D32,cfg02_G3_D32,1.8739664049935527,cuda
