split,phase,rows,positives,threshold,accuracy,precision,recall,f1,roc_auc,predicted_positive_rate,score_mean,score_std,tp,fp,fn,tn,config_name
evaluation,Cold,57569,23501,0.3196236491203308,0.48948218659347914,0.4428729410395204,0.9713203693459853,0.6083630936517243,0.7296022790583502,0.8953256092688774,0.5862672090633025,0.19181712417096636,22827,28716,674,5352,cfg02_G3_D32
evaluation,Warm A,57569,23501,0.3725182116031647,0.6482655595893624,0.5436229006814401,0.8622186289945108,0.6668202385849444,0.7783050466072513,0.647466518438743,0.49259830596763027,0.23283968167049887,20263,17011,3238,17057,cfg02_G3_D32
evaluation,Warm B,57569,23501,0.37247180938720703,0.7041810696729143,0.6045902699208017,0.7958384749585125,0.6871555588213683,0.7943952289954991,0.5373551737914503,0.43690765967107303,0.26070089244658734,18703,12232,4798,21836,cfg02_G3_D32
evaluation,Warm C,57569,23501,0.3539842963218689,0.7091490211745904,0.6100883052559549,0.7966895025743586,0.6910131020483484,0.7993740228251762,0.5330820406816168,0.41878599835922004,0.27103942867315994,18723,11966,4778,22102,cfg02_G3_D32
