run_name,epoch,loss,bpr_loss,regularizer,sample_size,config_name
cfg01_L2_D64,1,0.6929854154586792,0.6928891539573669,0.9627621173858643,65536,cfg01_L2_D64
cfg01_L2_D64,2,0.6929561495780945,0.6928596496582031,0.9648792743682861,65536,cfg01_L2_D64
cfg01_L2_D64,3,0.6928698420524597,0.692773163318634,0.9666780233383179,65536,cfg01_L2_D64
cfg01_L2_D64,4,0.69272381067276,0.6926268339157104,0.9699549674987793,65536,cfg01_L2_D64
cfg01_L2_D64,5,0.692654550075531,0.6925573348999023,0.972439169883728,65536,cfg01_L2_D64
cfg01_L2_D64,6,0.692484974861145,0.6923874616622925,0.9754251837730408,65536,cfg01_L2_D64
cfg01_L2_D64,7,0.6922065615653992,0.6921087503433228,0.978079080581665,65536,cfg01_L2_D64
cfg01_L2_D64,8,0.6919777393341064,0.6918795108795166,0.9819956421852112,65536,cfg01_L2_D64
cfg01_L2_D64,9,0.6916571259498596,0.6915584802627563,0.9866557717323303,65536,cfg01_L2_D64
cfg01_L2_D64,10,0.6911932229995728,0.6910940408706665,0.9916152954101562,65536,cfg01_L2_D64
cfg01_L2_D64,11,0.6906782388687134,0.6905785799026489,0.9963831901550293,65536,cfg01_L2_D64
cfg01_L2_D64,12,0.6901177763938904,0.6900174617767334,1.0030384063720703,65536,cfg01_L2_D64
cfg02_L3_D64,1,0.6931113004684448,0.6930153369903564,0.959528386592865,65536,cfg02_L3_D64
cfg02_L3_D64,2,0.6930702328681946,0.6929742097854614,0.9603912234306335,65536,cfg02_L3_D64
cfg02_L3_D64,3,0.6929622888565063,0.6928660273551941,0.962347149848938,65536,cfg02_L3_D64
cfg02_L3_D64,4,0.692831814289093,0.6927353739738464,0.9641942977905273,65536,cfg02_L3_D64
cfg02_L3_D64,5,0.692650318145752,0.692553699016571,0.9659131765365601,65536,cfg02_L3_D64
cfg02_L3_D64,6,0.6924161911010742,0.6923193335533142,0.9687291383743286,65536,cfg02_L3_D64
cfg02_L3_D64,7,0.6920516490936279,0.6919544339179993,0.9724370837211609,65536,cfg02_L3_D64
cfg02_L3_D64,8,0.6916131377220154,0.6915154457092285,0.9767823219299316,65536,cfg02_L3_D64
cfg02_L3_D64,9,0.6910688281059265,0.6909706592559814,0.9815911054611206,65536,cfg02_L3_D64
cfg02_L3_D64,10,0.6904253959655762,0.6903265714645386,0.9883525371551514,65536,cfg02_L3_D64
cfg02_L3_D64,11,0.6895830631256104,0.6894835233688354,0.9952688813209534,65536,cfg02_L3_D64
cfg02_L3_D64,12,0.6886615753173828,0.6885612607002258,1.0031108856201172,65536,cfg02_L3_D64
final_refit_cfg01_L2_D64,1,0.6930763125419617,0.6929802894592285,0.9604746103286743,65536,cfg01_L2_D64
final_refit_cfg01_L2_D64,2,0.692962646484375,0.6928665637969971,0.9608703255653381,65536,cfg01_L2_D64
final_refit_cfg01_L2_D64,3,0.6929396390914917,0.6928434371948242,0.9621128439903259,65536,cfg01_L2_D64
final_refit_cfg01_L2_D64,4,0.6928697824478149,0.6927734017372131,0.9636155962944031,65536,cfg01_L2_D64
final_refit_cfg01_L2_D64,5,0.692661464214325,0.692564845085144,0.9664621353149414,65536,cfg01_L2_D64
final_refit_cfg01_L2_D64,6,0.6925702095031738,0.6924733519554138,0.9684967994689941,65536,cfg01_L2_D64
final_refit_cfg01_L2_D64,7,0.6923671364784241,0.6922699809074402,0.9715149402618408,65536,cfg01_L2_D64
final_refit_cfg01_L2_D64,8,0.6921448707580566,0.6920473575592041,0.9751842021942139,65536,cfg01_L2_D64
final_refit_cfg01_L2_D64,9,0.6918658018112183,0.6917678117752075,0.979618489742279,65536,cfg01_L2_D64
final_refit_cfg01_L2_D64,10,0.6914850473403931,0.6913867592811584,0.982779860496521,65536,cfg01_L2_D64
final_refit_cfg01_L2_D64,11,0.6910248398780823,0.6909261345863342,0.98701012134552,65536,cfg01_L2_D64
final_refit_cfg01_L2_D64,12,0.6906195878982544,0.6905202865600586,0.9928492307662964,65536,cfg01_L2_D64
