split,phase,rows,positives,threshold,accuracy,precision,recall,f1,roc_auc,predicted_positive_rate,score_mean,score_std,tp,fp,fn,tn,config_name
evaluation,Cold,57569,23501,-0.041050806641578674,0.40820580520766386,0.4082097071187854,0.9999148972384154,0.5797426819791037,0.5060462766774912,0.9999478886206118,5.362256883447771e-05,0.009658471736847635,23499,34067,2,1,cfg01_L2_D64
evaluation,Warm A,57569,23501,-0.03759614750742912,0.40820580520766386,0.40820651796261553,0.9998723458576231,0.5797323135755258,0.5037830279613531,0.9999131477010197,0.001309067222242616,0.009770111878230878,23498,34066,3,2,cfg01_L2_D64
evaluation,Warm B,57569,23501,-0.037102483212947845,0.40820580520766386,0.40820651796261553,0.9998723458576231,0.5797323135755258,0.5025470869597993,0.9999131477010197,0.001814916995698638,0.00977842097983627,23498,34066,3,2,cfg01_L2_D64
evaluation,Warm C,57569,23501,-0.03751348704099655,0.40820580520766386,0.40820651796261553,0.9998723458576231,0.5797323135755258,0.5024541966010785,0.9999131477010197,0.0021836275889382407,0.009792186154345184,23498,34066,3,2,cfg01_L2_D64
